Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-10-01,22
30-10-01,31
29-10-01,26
28-10-01,20
27-10-01,31
26-10-01,45
25-10-01,36
24-10-01,52
23-10-01,42
22-10-01,35
21-10-01,35
20-10-01,64
19-10-01,67
18-10-01,66
17-10-01,51
16-10-01,79
15-10-01,84
14-10-01,54
13-10-01,48
12-10-01,49
11-10-01,28
10-10-01,30
09-10-01,23
08-10-01,25
07-10-01,30
06-10-01,43
05-10-01,48
04-10-01,36
03-10-01,31
02-10-01,30
01-10-01,23

