Datum Zeit,Goerlitz O3
,µg/m³
01-11-01 00:00,60
31-10-01 23:00,61
31-10-01 22:00,53
31-10-01 21:00,55
31-10-01 20:00,60
31-10-01 19:00,61
31-10-01 18:00,57
31-10-01 17:00,49
31-10-01 16:00,42
31-10-01 15:00,29
31-10-01 14:00,33
31-10-01 13:00,38
31-10-01 12:00,37
31-10-01 11:00,38
31-10-01 10:00,38
31-10-01 09:00,39
31-10-01 08:00,37
31-10-01 07:00,32
31-10-01 06:00,28
31-10-01 05:00,
31-10-01 04:00,32
31-10-01 03:00,36
31-10-01 02:00,35
31-10-01 01:00,33
31-10-01 00:00,34
30-10-01 23:00,31
30-10-01 22:00,27
30-10-01 21:00,24
30-10-01 20:00,24
30-10-01 19:00,20
30-10-01 18:00,26
30-10-01 17:00,30
30-10-01 16:00,39
30-10-01 15:00,44
30-10-01 14:00,48
30-10-01 13:00,46
30-10-01 12:00,46
30-10-01 11:00,45
30-10-01 10:00,41
30-10-01 09:00,37
30-10-01 08:00,33
30-10-01 07:00,37
30-10-01 06:00,
30-10-01 05:00,35
30-10-01 04:00,37
30-10-01 03:00,39
30-10-01 02:00,40
30-10-01 01:00,36
30-10-01 00:00,34
29-10-01 23:00,36
29-10-01 22:00,32
29-10-01 21:00,32
29-10-01 20:00,32
29-10-01 19:00,29
29-10-01 18:00,23
29-10-01 17:00,26
29-10-01 16:00,15
29-10-01 15:00,22
29-10-01 14:00,28
29-10-01 13:00,30
29-10-01 12:00,20
29-10-01 11:00,15
29-10-01 10:00,27
29-10-01 09:00,25
29-10-01 08:00,23
29-10-01 07:00,28
29-10-01 06:00,
29-10-01 05:00,37
29-10-01 04:00,39
29-10-01 03:00,38
29-10-01 02:00,36
29-10-01 01:00,37
29-10-01 00:00,39
28-10-01 23:00,37
28-10-01 22:00,38
28-10-01 21:00,29
28-10-01 20:00,18
28-10-01 19:00,17
28-10-01 18:00,15
28-10-01 17:00,7
28-10-01 16:00,7
28-10-01 15:00,11
28-10-01 14:00,13
28-10-01 13:00,16
28-10-01 12:00,16
28-10-01 11:00,17
28-10-01 10:00,16
28-10-01 09:00,18
28-10-01 08:00,18
28-10-01 07:00,
28-10-01 06:00,17
28-10-01 05:00,17
28-10-01 04:00,20
28-10-01 03:00,22
28-10-01 02:00,21
28-10-01 01:00,24
28-10-01 00:00,26
27-10-01 23:00,32
27-10-01 22:00,34
27-10-01 21:00,36
27-10-01 20:00,35
27-10-01 19:00,32
27-10-01 18:00,31
27-10-01 17:00,33
27-10-01 16:00,34
27-10-01 15:00,33
27-10-01 14:00,38
27-10-01 13:00,38
27-10-01 12:00,35
27-10-01 11:00,31
27-10-01 10:00,27
27-10-01 09:00,34
27-10-01 08:00,21
27-10-01 07:00,
27-10-01 06:00,27
27-10-01 05:00,28
27-10-01 04:00,34
27-10-01 03:00,28
27-10-01 02:00,17
27-10-01 01:00,20
27-10-01 00:00,26
26-10-01 23:00,23
26-10-01 22:00,15
26-10-01 21:00,5
26-10-01 20:00,10
26-10-01 19:00,6
26-10-01 18:00,7
26-10-01 17:00,10
26-10-01 16:00,18
26-10-01 15:00,24
26-10-01 14:00,18
26-10-01 13:00,11
26-10-01 12:00,12
26-10-01 11:00,11
26-10-01 10:00,4
26-10-01 09:00,2
26-10-01 08:00,
26-10-01 07:00,2
26-10-01 06:00,4
26-10-01 05:00,6
26-10-01 04:00,10
26-10-01 03:00,15
26-10-01 02:00,19
26-10-01 01:00,24
26-10-01 00:00,28
25-10-01 23:00,26
25-10-01 22:00,23
25-10-01 21:00,9
25-10-01 20:00,4
25-10-01 19:00,6
25-10-01 18:00,8
25-10-01 17:00,10
25-10-01 16:00,14
25-10-01 15:00,11
25-10-01 14:00,12
25-10-01 13:00,10
25-10-01 12:00,8
25-10-01 11:00,8
25-10-01 10:00,9
25-10-01 09:00,12
25-10-01 08:00,
25-10-01 07:00,3
25-10-01 06:00,5
25-10-01 05:00,5
25-10-01 04:00,8
25-10-01 03:00,10
25-10-01 02:00,15
25-10-01 01:00,14
25-10-01 00:00,14
24-10-01 23:00,9
24-10-01 22:00,6
24-10-01 21:00,10
24-10-01 20:00,11
24-10-01 19:00,14
24-10-01 18:00,8
24-10-01 17:00,17
24-10-01 16:00,19
24-10-01 15:00,21
24-10-01 14:00,
24-10-01 13:00,27
24-10-01 12:00,
24-10-01 11:00,
24-10-01 10:00,22
24-10-01 09:00,18
24-10-01 08:00,11
24-10-01 07:00,13
24-10-01 06:00,
24-10-01 05:00,26
24-10-01 04:00,29
24-10-01 03:00,33
24-10-01 02:00,36
24-10-01 01:00,40
24-10-01 00:00,43
23-10-01 23:00,46
23-10-01 22:00,42
23-10-01 21:00,35
23-10-01 20:00,33
23-10-01 19:00,42
23-10-01 18:00,51
23-10-01 17:00,55
23-10-01 16:00,57
23-10-01 15:00,59
23-10-01 14:00,59
23-10-01 13:00,53
23-10-01 12:00,48
23-10-01 11:00,40
23-10-01 10:00,37
23-10-01 09:00,37
23-10-01 08:00,32
23-10-01 07:00,30
23-10-01 06:00,
23-10-01 05:00,20
23-10-01 04:00,13
23-10-01 03:00,20
23-10-01 02:00,25
23-10-01 01:00,28
23-10-01 00:00,30
22-10-01 23:00,26
22-10-01 22:00,27
22-10-01 21:00,32
22-10-01 20:00,21
22-10-01 19:00,15
22-10-01 18:00,16
22-10-01 17:00,20
22-10-01 16:00,21
22-10-01 15:00,21
22-10-01 14:00,22
22-10-01 13:00,25
22-10-01 12:00,27
22-10-01 11:00,23
22-10-01 10:00,11
22-10-01 09:00,11
22-10-01 08:00,7
22-10-01 07:00,
22-10-01 06:00,7
22-10-01 05:00,14
22-10-01 04:00,20
22-10-01 03:00,20
22-10-01 02:00,23
22-10-01 01:00,24
22-10-01 00:00,27
21-10-01 23:00,23
21-10-01 22:00,29
21-10-01 21:00,19
