Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2001-12-02,01:00,,,1,23,27,,,,7.0
2001-12-02,02:00,,,1,23,30,,,,8.4
2001-12-02,03:00,,,1,32,19,,,,16.8
2001-12-02,04:00,,,1,44,27,,,,28.7
2001-12-02,05:00,,,3,47,12,,,,31.4
2001-12-02,06:00,,,2,39,18,,,,27.8
2001-12-02,07:00,,,,,11,,,,23.6
2001-12-02,08:00,,,3,38,14,,,,28.5
2001-12-02,09:00,,,9,30,17,,,,32.5
2001-12-02,10:00,,,11,22,26,,,,45.0
2001-12-02,11:00,,,16,21,25,,,,59.5
2001-12-02,12:00,,,14,19,36,,,,45.9
2001-12-02,13:00,,,11,17,42,,,,34.2
2001-12-02,14:00,,,8,16,45,,,,28.8
2001-12-02,15:00,,,8,20,40,,,,25.7
2001-12-02,16:00,,,1,9,76,,,,7.2
2001-12-02,17:00,,,1,12,74,,,,5.2
2001-12-02,18:00,,,5,26,40,,,,21.8
2001-12-02,19:00,,,3,32,30,,,,47.0
2001-12-02,20:00,,,3,33,21,,,,59.2
2001-12-02,21:00,,,1,24,56,,,,44.4
2001-12-02,22:00,,,1,17,68,,,,28.2
2001-12-02,23:00,,,6,32,,,,,
2001-12-03,00:00,,,4,33,47,,,,
2001-12-03,01:00,,,3,29,44,,,,48.7
2001-12-03,02:00,,,3,37,32,,,,86.4
2001-12-03,03:00,,,12,38,30,,,,108.5
2001-12-03,04:00,,,5,34,40,,,,69.0
2001-12-03,05:00,,,3,40,32,,,,76.2
2001-12-03,06:00,,,3,38,27,,,,79.9
2001-12-03,07:00,,,,,29,,,,68.3
2001-12-03,08:00,,,4,35,31,,,,51.0
2001-12-03,09:00,,,9,32,26,,,,62.9
2001-12-03,10:00,,,20,29,23,,,,69.4
2001-12-03,11:00,,,25,26,26,,,,81.5
2001-12-03,12:00,,,20,24,37,,,,63.0
2001-12-03,13:00,,,19,25,33,,,,49.8
2001-12-03,14:00,,,26,28,16,,,,48.8
2001-12-03,15:00,,,25,32,13,,,,53.1
2001-12-03,16:00,,,18,35,,,,,68.1
2001-12-03,17:00,,,10,38,,,,,63.1
2001-12-03,18:00,,,7,41,3,,,,66.2
2001-12-03,19:00,,,11,41,3,,,,81.2
2001-12-03,20:00,,,9,42,3,,,,81.2
2001-12-03,21:00,,,13,42,3,,,,70.4
2001-12-03,22:00,,,21,44,2,,,,67.6
2001-12-03,23:00,,,18,44,,,,,
2001-12-04,00:00,,,13,43,,,,,
2001-12-04,01:00,,,7,39,,,,,46.5
2001-12-04,02:00,,,2,32,,,,,41.3
2001-12-04,03:00,,,3,34,,,,,61.9
2001-12-04,04:00,,,7,35,,,,,67.6
2001-12-04,05:00,,,1,30,,,,,42.7
2001-12-04,06:00,,,,,,,,,32.5
2001-12-04,07:00,,,1,19,,,,,11.2
2001-12-04,08:00,,,1,17,,,,,5.9
2001-12-04,09:00,,,2,18,16,,,,4.6
2001-12-04,10:00,,,7,19,16,,,,12.2
2001-12-04,11:00,,,8,16,19,,,,10.5
2001-12-04,12:00,,,7,14,23,,,,8.7
2001-12-04,13:00,,,14,19,15,,,,10.9
2001-12-04,14:00,,,19,23,11,,,,14.1
2001-12-04,15:00,,,18,25,8,,,,23.0
2001-12-04,16:00,,,16,28,6,,,,15.6
2001-12-04,17:00,,,18,31,2,,,,21.1
2001-12-04,18:00,,,15,32,2,,,,12.8
2001-12-04,19:00,,,14,31,2,,,,12.2
2001-12-04,20:00,,,10,31,2,,,,8.0
2001-12-04,21:00,,,10,31,2,,,,14.4
2001-12-04,22:00,,,15,34,1,,,,11.6
2001-12-04,23:00,,,15,33,2,,,,
2001-12-05,00:00,,,8,31,5,,,,
2001-12-05,01:00,,,1,23,22,,,,9.1
