Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-06-01,,,,,,9,,5.15,
2012-06-01,01:00,,1,4,71,,,,
2012-06-01,02:00,,1,6,57,,,,
2012-06-01,03:00,,1,6,55,,,,
2012-06-01,04:00,,1,5,56,,,,
2012-06-01,05:00,,1,4,62,,,,
2012-06-01,06:00,,1,5,60,,,,
2012-06-01,07:00,,1,5,56,,,,
2012-06-01,08:00,,1,5,54,,,,
2012-06-01,09:00,,1,3,53,,,,
2012-06-01,10:00,,1,3,54,,,,
2012-06-01,11:00,,1,4,52,,,,
2012-06-01,12:00,,1,5,58,,,,
2012-06-01,13:00,,1,5,60,,,,
2012-06-01,14:00,,1,3,80,,,,
2012-06-01,15:00,,1,3,90,,,,
2012-06-01,16:00,,1,3,90,,,,
2012-06-01,17:00,,1,3,92,,,,
2012-06-01,18:00,,1,3,90,,,,
2012-06-01,19:00,,1,4,87,,,,
2012-06-01,20:00,,1,5,82,,,,
2012-06-01,21:00,,1,4,82,,,,
2012-06-01,22:00,,1,5,80,,,,
2012-06-01,23:00,,1,8,66,,,,
2012-06-02,,,,,,8,,4.19,
2012-06-02,00:00,,1,8,59,,,,
2012-06-02,01:00,,1,7,61,,,,
2012-06-02,02:00,,1,7,58,,,,
2012-06-02,03:00,,1,7,56,,,,
2012-06-02,04:00,,1,6,65,,,,
2012-06-02,05:00,,1,5,69,,,,
2012-06-02,06:00,,1,5,69,,,,
2012-06-02,07:00,,1,4,75,,,,
2012-06-02,08:00,,1,3,84,,,,
2012-06-02,09:00,,1,2,90,,,,
2012-06-02,10:00,,1,2,91,,,,
2012-06-02,11:00,,1,2,90,,,,
2012-06-02,12:00,,1,2,91,,,,
2012-06-02,13:00,,1,2,91,,,,
2012-06-02,14:00,,1,2,90,,,,
2012-06-02,15:00,,1,2,93,,,,
