Datum Zeit,Niesky PM10
,µg/m³
31-01-14,48
30-01-14,69
29-01-14,43
28-01-14,57
27-01-14,38
26-01-14,48
25-01-14,46
24-01-14,52
23-01-14,37
22-01-14,40
21-01-14,22
20-01-14,15
19-01-14,21
18-01-14,20
17-01-14,24
16-01-14,17
15-01-14,25
14-01-14,32
13-01-14,16
12-01-14,9
11-01-14,10
10-01-14,6
09-01-14,12
08-01-14,13
07-01-14,13
06-01-14,10
05-01-14,11
04-01-14,15
03-01-14,21
02-01-14,26
01-01-14,21

