Datum Zeit,Plauen-Sued PM10
,µg/m³
31-01-14,53
30-01-14,46
29-01-14,43
28-01-14,25
27-01-14,25
26-01-14,44
25-01-14,76
24-01-14,39
23-01-14,69
22-01-14,27
21-01-14,16
20-01-14,14
19-01-14,21
18-01-14,9
17-01-14,20
16-01-14,18
15-01-14,24
14-01-14,18
13-01-14,23
12-01-14,16
11-01-14,15
10-01-14,14
09-01-14,11
08-01-14,12
07-01-14,10
06-01-14,10
05-01-14,11
04-01-14,12
03-01-14,13
02-01-14,25
01-01-14,31

