Datum Zeit,Goerlitz NO2
,µg/m³
01-02-14 00:00,11
31-01-14 23:00,14
31-01-14 22:00,18
31-01-14 21:00,16
31-01-14 20:00,20
31-01-14 19:00,19
31-01-14 18:00,25
31-01-14 17:00,28
31-01-14 16:00,37
31-01-14 15:00,32
31-01-14 14:00,24
31-01-14 13:00,37
31-01-14 12:00,47
31-01-14 11:00,41
31-01-14 10:00,39
31-01-14 09:00,62
31-01-14 08:00,48
31-01-14 07:00,36
31-01-14 06:00,37
31-01-14 05:00,37
31-01-14 04:00,40
31-01-14 03:00,35
31-01-14 02:00,41
31-01-14 01:00,46
31-01-14 00:00,49
30-01-14 23:00,50
30-01-14 22:00,50
30-01-14 21:00,50
30-01-14 20:00,50
30-01-14 19:00,48
30-01-14 18:00,55
30-01-14 17:00,44
30-01-14 16:00,34
30-01-14 15:00,32
30-01-14 14:00,35
30-01-14 13:00,31
30-01-14 12:00,31
30-01-14 11:00,29
30-01-14 10:00,32
30-01-14 09:00,39
30-01-14 08:00,42
30-01-14 07:00,35
30-01-14 06:00,33
30-01-14 05:00,31
30-01-14 04:00,31
30-01-14 03:00,34
30-01-14 02:00,32
30-01-14 01:00,30
30-01-14 00:00,27
29-01-14 23:00,35
29-01-14 22:00,45
29-01-14 21:00,39
29-01-14 20:00,33
29-01-14 19:00,33
29-01-14 18:00,30
29-01-14 17:00,30
29-01-14 16:00,26
29-01-14 15:00,21
29-01-14 14:00,19
29-01-14 13:00,20
29-01-14 12:00,16
29-01-14 11:00,18
29-01-14 10:00,20
29-01-14 09:00,20
29-01-14 08:00,19
29-01-14 07:00,15
29-01-14 06:00,16
29-01-14 05:00,17
29-01-14 04:00,17
29-01-14 03:00,18
29-01-14 02:00,21
29-01-14 01:00,22
29-01-14 00:00,21
28-01-14 23:00,26
28-01-14 22:00,29
28-01-14 21:00,30
28-01-14 20:00,31
28-01-14 19:00,37
28-01-14 18:00,41
28-01-14 17:00,39
28-01-14 16:00,37
28-01-14 15:00,37
28-01-14 14:00,43
28-01-14 13:00,32
28-01-14 12:00,26
28-01-14 11:00,40
28-01-14 10:00,35
28-01-14 09:00,44
28-01-14 08:00,59
28-01-14 07:00,52
28-01-14 06:00,44
28-01-14 05:00,34
28-01-14 04:00,21
28-01-14 03:00,19
28-01-14 02:00,19
28-01-14 01:00,21
28-01-14 00:00,21
27-01-14 23:00,21
27-01-14 22:00,24
