Datum Zeit,Schwartenberg PM10
,µg/m³
31-01-14,20
30-01-14,33
29-01-14,32
28-01-14,12
27-01-14,30
26-01-14,44
25-01-14,44
24-01-14,23
23-01-14,26
22-01-14,16
21-01-14,3
20-01-14,8
19-01-14,13
18-01-14,5
17-01-14,14
16-01-14,16
15-01-14,5
14-01-14,9
13-01-14,10
12-01-14,7
11-01-14,5
10-01-14,5
09-01-14,7
08-01-14,6
07-01-14,6
06-01-14,8
05-01-14,7
04-01-14,10
03-01-14,9
02-01-14,16
01-01-14,11

