Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-01-14,40
30-01-14,42
29-01-14,52
28-01-14,27
27-01-14,23
26-01-14,60
25-01-14,70
24-01-14,38
23-01-14,54
22-01-14,34
21-01-14,10
20-01-14,13
19-01-14,23
18-01-14,11
17-01-14,15
16-01-14,11
15-01-14,16
14-01-14,18
13-01-14,20
12-01-14,12
11-01-14,10
10-01-14,7
09-01-14,12
08-01-14,12
07-01-14,9
06-01-14,7
05-01-14,9
04-01-14,10
03-01-14,9
02-01-14,15
01-01-14,28

