Datum Zeit,Collmberg PM10
,µg/m³
31-01-14,49
30-01-14,56
29-01-14,50
28-01-14,36
27-01-14,21
26-01-14,47
25-01-14,55
24-01-14,51
23-01-14,38
22-01-14,40
21-01-14,16
20-01-14,10
19-01-14,14
18-01-14,13
17-01-14,9
16-01-14,14
15-01-14,14
14-01-14,19
13-01-14,13
12-01-14,10
11-01-14,8
10-01-14,6
09-01-14,7
08-01-14,7
07-01-14,6
06-01-14,5
05-01-14,9
04-01-14,9
03-01-14,7
02-01-14,14
01-01-14,19

