Datum Zeit,Borna PM10
,µg/m³
31-01-14,76
30-01-14,67
29-01-14,75
28-01-14,39
27-01-14,22
26-01-14,65
25-01-14,75
24-01-14,54
23-01-14,58
22-01-14,42
21-01-14,15
20-01-14,21
19-01-14,30
18-01-14,15
17-01-14,17
16-01-14,18
15-01-14,26
14-01-14,27
13-01-14,23
12-01-14,16
11-01-14,12
10-01-14,11
09-01-14,11
08-01-14,15
07-01-14,12
06-01-14,8
05-01-14,12
04-01-14,12
03-01-14,12
02-01-14,17
01-01-14,60

