Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-14,37
30-01-14,53
29-01-14,66
28-01-14,57
27-01-14,50
26-01-14,62
25-01-14,59
24-01-14,50
23-01-14,39
22-01-14,43
21-01-14,18
20-01-14,14
19-01-14,27
18-01-14,22
17-01-14,40
16-01-14,24
15-01-14,27
14-01-14,39
13-01-14,30
12-01-14,17
11-01-14,16
10-01-14,18
09-01-14,20
08-01-14,30
07-01-14,22
06-01-14,16
05-01-14,19
04-01-14,20
03-01-14,28
02-01-14,34
01-01-14,39

