Datum Zeit,Dresden-Winckelmannstr. O3
,µg/m³
01-02-14 00:00,43
31-01-14 23:00,42
31-01-14 22:00,40
31-01-14 21:00,39
31-01-14 20:00,32
31-01-14 19:00,31
31-01-14 18:00,41
31-01-14 17:00,49
31-01-14 16:00,53
31-01-14 15:00,54
31-01-14 14:00,51
31-01-14 13:00,44
31-01-14 12:00,45
31-01-14 11:00,39
31-01-14 10:00,23
31-01-14 09:00,34
31-01-14 08:00,33
31-01-14 07:00,48
31-01-14 06:00,59
31-01-14 05:00,64
31-01-14 04:00,65
31-01-14 03:00,65
31-01-14 02:00,59
31-01-14 01:00,57
31-01-14 00:00,57
30-01-14 23:00,55
30-01-14 22:00,55
30-01-14 21:00,56
30-01-14 20:00,55
30-01-14 19:00,54
30-01-14 18:00,51
30-01-14 17:00,51
30-01-14 16:00,48
30-01-14 15:00,58
30-01-14 14:00,60
30-01-14 13:00,57
30-01-14 12:00,54
30-01-14 11:00,58
30-01-14 10:00,55
30-01-14 09:00,51
30-01-14 08:00,47
30-01-14 07:00,48
30-01-14 06:00,57
30-01-14 05:00,48
30-01-14 04:00,45
30-01-14 03:00,43
30-01-14 02:00,39
30-01-14 01:00,37
30-01-14 00:00,37
29-01-14 23:00,28
29-01-14 22:00,19
29-01-14 21:00,22
29-01-14 20:00,23
29-01-14 19:00,13
29-01-14 18:00,13
29-01-14 17:00,17
29-01-14 16:00,21
29-01-14 15:00,24
29-01-14 14:00,24
29-01-14 13:00,21
29-01-14 12:00,15
29-01-14 11:00,12
29-01-14 10:00,9
29-01-14 09:00,10
29-01-14 08:00,14
29-01-14 07:00,19
29-01-14 06:00,22
29-01-14 05:00,25
29-01-14 04:00,26
29-01-14 03:00,24
29-01-14 02:00,22
29-01-14 01:00,20
29-01-14 00:00,16
28-01-14 23:00,11
28-01-14 22:00,10
28-01-14 21:00,10
28-01-14 20:00,11
28-01-14 19:00,11
28-01-14 18:00,17
28-01-14 17:00,46
28-01-14 16:00,47
28-01-14 15:00,37
28-01-14 14:00,37
28-01-14 13:00,23
28-01-14 12:00,16
28-01-14 11:00,9
28-01-14 10:00,6
28-01-14 09:00,6
28-01-14 08:00,4
28-01-14 07:00,4
28-01-14 06:00,4
28-01-14 05:00,4
28-01-14 04:00,4
28-01-14 03:00,5
28-01-14 02:00,7
28-01-14 01:00,6
28-01-14 00:00,9
27-01-14 23:00,13
27-01-14 22:00,13
27-01-14 21:00,13
27-01-14 20:00,13
27-01-14 19:00,11
27-01-14 18:00,12
27-01-14 17:00,14
27-01-14 16:00,16
27-01-14 15:00,19
27-01-14 14:00,22
27-01-14 13:00,22
27-01-14 12:00,21
27-01-14 11:00,21
27-01-14 10:00,19
27-01-14 09:00,18
27-01-14 08:00,17
27-01-14 07:00,18
27-01-14 06:00,23
27-01-14 05:00,28
27-01-14 04:00,26
27-01-14 03:00,27
27-01-14 02:00,24
27-01-14 01:00,22
27-01-14 00:00,20
26-01-14 23:00,17
26-01-14 22:00,16
26-01-14 21:00,10
26-01-14 20:00,14
26-01-14 19:00,9
26-01-14 18:00,13
26-01-14 17:00,23
26-01-14 16:00,36
26-01-14 15:00,45
26-01-14 14:00,47
26-01-14 13:00,43
26-01-14 12:00,41
26-01-14 11:00,39
26-01-14 10:00,38
26-01-14 09:00,33
26-01-14 08:00,34
26-01-14 07:00,34
26-01-14 06:00,26
26-01-14 05:00,13
26-01-14 04:00,20
26-01-14 03:00,24
26-01-14 02:00,29
26-01-14 01:00,30
26-01-14 00:00,37
25-01-14 23:00,39
25-01-14 22:00,43
25-01-14 21:00,42
25-01-14 20:00,38
25-01-14 19:00,37
25-01-14 18:00,39
25-01-14 17:00,42
25-01-14 16:00,43
25-01-14 15:00,44
25-01-14 14:00,45
25-01-14 13:00,42
25-01-14 12:00,39
25-01-14 11:00,37
25-01-14 10:00,37
25-01-14 09:00,35
25-01-14 08:00,35
25-01-14 07:00,33
25-01-14 06:00,29
25-01-14 05:00,33
25-01-14 04:00,32
25-01-14 03:00,32
25-01-14 02:00,31
25-01-14 01:00,32
25-01-14 00:00,34
24-01-14 23:00,31
24-01-14 22:00,30
24-01-14 21:00,27
24-01-14 20:00,21
24-01-14 19:00,17
24-01-14 18:00,11
24-01-14 17:00,9
24-01-14 16:00,11
24-01-14 15:00,15
24-01-14 14:00,18
24-01-14 13:00,18
24-01-14 12:00,15
24-01-14 11:00,20
24-01-14 10:00,17
24-01-14 09:00,14
24-01-14 08:00,16
24-01-14 07:00,15
24-01-14 06:00,18
24-01-14 05:00,21
24-01-14 04:00,19
24-01-14 03:00,15
24-01-14 02:00,12
24-01-14 01:00,8
24-01-14 00:00,5
23-01-14 23:00,5
23-01-14 22:00,5
23-01-14 21:00,9
23-01-14 20:00,11
23-01-14 19:00,12
23-01-14 18:00,9
23-01-14 17:00,9
23-01-14 16:00,11
23-01-14 15:00,11
23-01-14 14:00,12
23-01-14 13:00,12
23-01-14 12:00,12
23-01-14 11:00,9
23-01-14 10:00,7
23-01-14 09:00,5
23-01-14 08:00,4
23-01-14 07:00,7
23-01-14 06:00,9
23-01-14 05:00,11
23-01-14 04:00,11
23-01-14 03:00,11
23-01-14 02:00,11
23-01-14 01:00,10
23-01-14 00:00,9
22-01-14 23:00,9
22-01-14 22:00,9
22-01-14 21:00,9
22-01-14 20:00,8
22-01-14 19:00,7
22-01-14 18:00,7
22-01-14 17:00,8
22-01-14 16:00,13
22-01-14 15:00,13
22-01-14 14:00,11
22-01-14 13:00,13
22-01-14 12:00,9
22-01-14 11:00,9
