Datum Zeit,Leipzig-West PM10
,µg/m³
31-01-14,78
30-01-14,57
29-01-14,56
28-01-14,31
27-01-14,18
26-01-14,53
25-01-14,65
24-01-14,53
23-01-14,45
22-01-14,40
21-01-14,15
20-01-14,21
19-01-14,30
18-01-14,15
17-01-14,12
16-01-14,16
15-01-14,24
14-01-14,26
13-01-14,21
12-01-14,13
11-01-14,10
10-01-14,7
09-01-14,10
08-01-14,11
07-01-14,9
06-01-14,7
05-01-14,12
04-01-14,10
03-01-14,10
02-01-14,13
01-01-14,43

