Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-01-14,32
30-01-14,48
29-01-14,59
28-01-14,49
27-01-14,44
26-01-14,52
25-01-14,52
24-01-14,48
23-01-14,35
22-01-14,41
21-01-14,14
20-01-14,12
19-01-14,24
18-01-14,18
17-01-14,30
16-01-14,20
15-01-14,22
14-01-14,31
13-01-14,23
12-01-14,11
11-01-14,9
10-01-14,7
09-01-14,9
08-01-14,11
07-01-14,9
06-01-14,10
05-01-14,13
04-01-14,12
03-01-14,16
02-01-14,27
01-01-14,27

