Datum Zeit,Borna NO2
,µg/m³
01-02-14 00:00,35
31-01-14 23:00,34
31-01-14 22:00,38
31-01-14 21:00,30
31-01-14 20:00,69
31-01-14 19:00,73
31-01-14 18:00,71
31-01-14 17:00,67
31-01-14 16:00,66
31-01-14 15:00,61
31-01-14 14:00,61
31-01-14 13:00,60
31-01-14 12:00,56
31-01-14 11:00,54
31-01-14 10:00,54
31-01-14 09:00,47
31-01-14 08:00,57
31-01-14 07:00,43
31-01-14 06:00,37
31-01-14 05:00,31
31-01-14 04:00,25
31-01-14 03:00,20
31-01-14 02:00,24
31-01-14 01:00,21
31-01-14 00:00,25
30-01-14 23:00,34
30-01-14 22:00,35
30-01-14 21:00,30
30-01-14 20:00,34
30-01-14 19:00,45
30-01-14 18:00,53
30-01-14 17:00,58
30-01-14 16:00,42
30-01-14 15:00,35
30-01-14 14:00,34
30-01-14 13:00,40
30-01-14 12:00,37
30-01-14 11:00,45
30-01-14 10:00,61
30-01-14 09:00,72
30-01-14 08:00,60
30-01-14 07:00,56
30-01-14 06:00,41
30-01-14 05:00,33
30-01-14 04:00,30
30-01-14 03:00,26
30-01-14 02:00,31
30-01-14 01:00,36
30-01-14 00:00,28
29-01-14 23:00,27
29-01-14 22:00,35
29-01-14 21:00,35
29-01-14 20:00,44
29-01-14 19:00,40
29-01-14 18:00,42
29-01-14 17:00,46
29-01-14 16:00,46
29-01-14 15:00,35
29-01-14 14:00,26
29-01-14 13:00,29
29-01-14 12:00,38
29-01-14 11:00,38
29-01-14 10:00,38
29-01-14 09:00,40
29-01-14 08:00,40
29-01-14 07:00,34
29-01-14 06:00,28
29-01-14 05:00,20
29-01-14 04:00,18
29-01-14 03:00,18
29-01-14 02:00,19
29-01-14 01:00,23
29-01-14 00:00,23
28-01-14 23:00,25
28-01-14 22:00,33
28-01-14 21:00,26
28-01-14 20:00,29
28-01-14 19:00,51
28-01-14 18:00,67
28-01-14 17:00,64
28-01-14 16:00,48
28-01-14 15:00,58
28-01-14 14:00,58
28-01-14 13:00,59
28-01-14 12:00,54
28-01-14 11:00,54
28-01-14 10:00,66
28-01-14 09:00,71
28-01-14 08:00,93
28-01-14 07:00,77
28-01-14 06:00,59
28-01-14 05:00,39
28-01-14 04:00,24
28-01-14 03:00,19
28-01-14 02:00,18
28-01-14 01:00,27
28-01-14 00:00,22
27-01-14 23:00,37
27-01-14 22:00,48
27-01-14 21:00,50
27-01-14 20:00,54
27-01-14 19:00,67
27-01-14 18:00,87
27-01-14 17:00,92
27-01-14 16:00,73
27-01-14 15:00,65
27-01-14 14:00,60
27-01-14 13:00,51
27-01-14 12:00,54
27-01-14 11:00,53
27-01-14 10:00,50
27-01-14 09:00,45
27-01-14 08:00,70
27-01-14 07:00,60
27-01-14 06:00,28
27-01-14 05:00,19
27-01-14 04:00,19
27-01-14 03:00,18
27-01-14 02:00,15
27-01-14 01:00,16
27-01-14 00:00,26
26-01-14 23:00,46
26-01-14 22:00,46
26-01-14 21:00,46
26-01-14 20:00,45
26-01-14 19:00,40
26-01-14 18:00,35
26-01-14 17:00,32
26-01-14 16:00,30
26-01-14 15:00,23
26-01-14 14:00,20
26-01-14 13:00,18
26-01-14 12:00,16
26-01-14 11:00,16
26-01-14 10:00,21
26-01-14 09:00,19
26-01-14 08:00,21
26-01-14 07:00,26
26-01-14 06:00,28
26-01-14 05:00,23
26-01-14 04:00,21
26-01-14 03:00,22
26-01-14 02:00,27
26-01-14 01:00,25
26-01-14 00:00,28
25-01-14 23:00,33
25-01-14 22:00,29
25-01-14 21:00,32
25-01-14 20:00,31
25-01-14 19:00,34
25-01-14 18:00,24
25-01-14 17:00,23
25-01-14 16:00,25
25-01-14 15:00,23
25-01-14 14:00,23
25-01-14 13:00,19
25-01-14 12:00,21
25-01-14 11:00,29
25-01-14 10:00,34
25-01-14 09:00,31
25-01-14 08:00,27
25-01-14 07:00,23
25-01-14 06:00,24
25-01-14 05:00,23
25-01-14 04:00,24
25-01-14 03:00,26
25-01-14 02:00,25
