Datum Zeit,Klingenthal PM10
,µg/m³
31-01-14,28
30-01-14,37
29-01-14,31
28-01-14,19
27-01-14,41
26-01-14,46
25-01-14,54
24-01-14,23
23-01-14,22
22-01-14,9
21-01-14,5
20-01-14,10
19-01-14,13
18-01-14,6
17-01-14,20
16-01-14,16
15-01-14,10
14-01-14,30
13-01-14,26
12-01-14,16
11-01-14,11
10-01-14,7
09-01-14,17
08-01-14,21
07-01-14,17
06-01-14,7
05-01-14,10
04-01-14,16
03-01-14,17
02-01-14,22
01-01-14,23

