Datum Zeit,Klingenthal SO2
,µg/m³
01-01-06 00:00,2.1
31-12-05 23:00,2.2
31-12-05 22:00,3.1
31-12-05 21:00,9.4
31-12-05 20:00,11.4
31-12-05 19:00,11.4
31-12-05 18:00,6.3
31-12-05 17:00,7.1
31-12-05 16:00,5.3
31-12-05 15:00,6.8
31-12-05 14:00,5.1
31-12-05 13:00,4.6
31-12-05 12:00,4.9
31-12-05 11:00,4.8
31-12-05 10:00,4.4
31-12-05 09:00,4.8
31-12-05 08:00,7.6
31-12-05 07:00,11.2
31-12-05 06:00,15.7
31-12-05 05:00,19.0
31-12-05 04:00,12.9
31-12-05 03:00,6.9
31-12-05 02:00,6.5
31-12-05 01:00,3.6
31-12-05 00:00,2.0
30-12-05 23:00,2.2
30-12-05 22:00,1.8
30-12-05 21:00,1.7
30-12-05 20:00,2.4
30-12-05 19:00,2.7
30-12-05 18:00,2.1
30-12-05 17:00,1.8
30-12-05 16:00,2.2
30-12-05 15:00,2.7
30-12-05 14:00,3.2
30-12-05 13:00,3.6
30-12-05 12:00,5.1
30-12-05 11:00,7.1
30-12-05 10:00,7.2
30-12-05 09:00,5.2
30-12-05 08:00,1.1
30-12-05 07:00,1.8
30-12-05 06:00,2.4
30-12-05 05:00,2.8
30-12-05 04:00,2.7
30-12-05 03:00,2.4
30-12-05 02:00,1.9
30-12-05 01:00,2.0
30-12-05 00:00,2.2
29-12-05 23:00,1.7
29-12-05 22:00,1.9
29-12-05 21:00,2.1
29-12-05 20:00,1.3
29-12-05 19:00,1.5
29-12-05 18:00,1.7
29-12-05 17:00,1.2
29-12-05 16:00,1.1
29-12-05 15:00,1.0
29-12-05 14:00,1.0
29-12-05 13:00,1.0
29-12-05 12:00,1.0
29-12-05 11:00,1.0
29-12-05 10:00,1.0
29-12-05 09:00,1.0
29-12-05 08:00,1.5
29-12-05 07:00,1.9
29-12-05 06:00,1.7
29-12-05 05:00,1.6
29-12-05 04:00,1.0
29-12-05 03:00,1.9
29-12-05 02:00,2.0
29-12-05 01:00,3.1
29-12-05 00:00,2.7
28-12-05 23:00,4.7
28-12-05 22:00,6.5
28-12-05 21:00,8.9
28-12-05 20:00,9.4
28-12-05 19:00,9.0
28-12-05 18:00,7.4
28-12-05 17:00,6.0
28-12-05 16:00,6.0
28-12-05 15:00,5.8
28-12-05 14:00,5.1
28-12-05 13:00,5.7
28-12-05 12:00,6.9
28-12-05 11:00,7.6
28-12-05 10:00,6.7
28-12-05 09:00,7.2
28-12-05 08:00,6.9
28-12-05 07:00,6.1
28-12-05 06:00,5.7
28-12-05 05:00,6.2
28-12-05 04:00,9.3
28-12-05 03:00,13.5
28-12-05 02:00,23.0
28-12-05 01:00,20.4
28-12-05 00:00,14.2
27-12-05 23:00,23.7
27-12-05 22:00,17.0
27-12-05 21:00,9.9
27-12-05 20:00,8.8
27-12-05 19:00,5.3
27-12-05 18:00,7.2
27-12-05 17:00,4.7
27-12-05 16:00,2.9
27-12-05 15:00,2.7
27-12-05 14:00,2.5
27-12-05 13:00,2.5
27-12-05 12:00,4.4
27-12-05 11:00,7.4
27-12-05 10:00,2.2
27-12-05 09:00,2.0
27-12-05 08:00,3.5
