Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-12-05,33.91
30-12-05,
29-12-05,25.29
28-12-05,
27-12-05,34.08
26-12-05,
25-12-05,8.64
24-12-05,
23-12-05,18.33
22-12-05,
21-12-05,21.15
20-12-05,
19-12-05,18.96
18-12-05,
17-12-05,7.75
16-12-05,
15-12-05,9.45
14-12-05,
13-12-05,20.98
12-12-05,
11-12-05,28.19
10-12-05,
09-12-05,16.41
08-12-05,
07-12-05,28.90
06-12-05,
05-12-05,31.10
04-12-05,
03-12-05,30.44
02-12-05,
01-12-05,35.95

