Datum Zeit,Goerlitz NO
,µg/m³
01-01-06 00:00,7
31-12-05 23:00,10
31-12-05 22:00,15
31-12-05 21:00,15
31-12-05 20:00,15
31-12-05 19:00,19
31-12-05 18:00,27
31-12-05 17:00,19
31-12-05 16:00,23
31-12-05 15:00,22
31-12-05 14:00,29
31-12-05 13:00,36
31-12-05 12:00,37
31-12-05 11:00,33
31-12-05 10:00,25
31-12-05 09:00,15
31-12-05 08:00,13
31-12-05 07:00,15
31-12-05 06:00,15
31-12-05 05:00,4
31-12-05 04:00,6
31-12-05 03:00,17
31-12-05 02:00,20
31-12-05 01:00,27
31-12-05 00:00,57
30-12-05 23:00,45
30-12-05 22:00,49
30-12-05 21:00,97
30-12-05 20:00,98
30-12-05 19:00,127
30-12-05 18:00,159
30-12-05 17:00,131
30-12-05 16:00,96
30-12-05 15:00,92
30-12-05 14:00,102
30-12-05 13:00,143
30-12-05 12:00,146
30-12-05 11:00,197
30-12-05 10:00,160
30-12-05 09:00,112
30-12-05 08:00,87
30-12-05 07:00,62
30-12-05 06:00,35
30-12-05 05:00,17
30-12-05 04:00,16
30-12-05 03:00,10
30-12-05 02:00,9
30-12-05 01:00,12
30-12-05 00:00,17
29-12-05 23:00,21
29-12-05 22:00,17
29-12-05 21:00,25
29-12-05 20:00,27
29-12-05 19:00,38
29-12-05 18:00,45
29-12-05 17:00,50
29-12-05 16:00,51
29-12-05 15:00,57
29-12-05 14:00,53
29-12-05 13:00,44
29-12-05 12:00,53
29-12-05 11:00,65
29-12-05 10:00,68
29-12-05 09:00,69
29-12-05 08:00,30
29-12-05 07:00,24
29-12-05 06:00,17
29-12-05 05:00,11
29-12-05 04:00,7
29-12-05 03:00,13
29-12-05 02:00,12
29-12-05 01:00,17
29-12-05 00:00,14
28-12-05 23:00,21
28-12-05 22:00,17
28-12-05 21:00,15
28-12-05 20:00,10
28-12-05 19:00,3
28-12-05 18:00,2
28-12-05 17:00,1
28-12-05 16:00,3
28-12-05 15:00,5
28-12-05 14:00,3
28-12-05 13:00,1
28-12-05 12:00,2
28-12-05 11:00,1
28-12-05 10:00,1
28-12-05 09:00,1
28-12-05 08:00,1
28-12-05 07:00,1
28-12-05 06:00,1
28-12-05 05:00,1
28-12-05 04:00,1
28-12-05 03:00,1
28-12-05 02:00,1
28-12-05 01:00,1
28-12-05 00:00,1
27-12-05 23:00,1
27-12-05 22:00,1
27-12-05 21:00,1
27-12-05 20:00,1
27-12-05 19:00,1
27-12-05 18:00,1
27-12-05 17:00,1
27-12-05 16:00,2
27-12-05 15:00,3
27-12-05 14:00,3
27-12-05 13:00,2
27-12-05 12:00,2
27-12-05 11:00,3
27-12-05 10:00,3
27-12-05 09:00,79
27-12-05 08:00,16
27-12-05 07:00,41
27-12-05 06:00,54
27-12-05 05:00,43
27-12-05 04:00,42
27-12-05 03:00,28
27-12-05 02:00,53
27-12-05 01:00,34
27-12-05 00:00,56
26-12-05 23:00,50
26-12-05 22:00,1
26-12-05 21:00,22
26-12-05 20:00,38
26-12-05 19:00,45
26-12-05 18:00,46
26-12-05 17:00,42
26-12-05 16:00,43
26-12-05 15:00,40
26-12-05 14:00,35
26-12-05 13:00,33
26-12-05 12:00,55
26-12-05 11:00,41
26-12-05 10:00,26
26-12-05 09:00,13
26-12-05 08:00,7
26-12-05 07:00,15
26-12-05 06:00,13
26-12-05 05:00,13
26-12-05 04:00,10
26-12-05 03:00,23
26-12-05 02:00,18
26-12-05 01:00,17
26-12-05 00:00,19
25-12-05 23:00,37
25-12-05 22:00,33
25-12-05 21:00,33
25-12-05 20:00,24
25-12-05 19:00,24
25-12-05 18:00,31
25-12-05 17:00,50
25-12-05 16:00,44
25-12-05 15:00,29
25-12-05 14:00,16
25-12-05 13:00,23
25-12-05 12:00,31
25-12-05 11:00,24
25-12-05 10:00,1
25-12-05 09:00,5
25-12-05 08:00,2
25-12-05 07:00,8
25-12-05 06:00,7
25-12-05 05:00,6
25-12-05 04:00,3
25-12-05 03:00,9
25-12-05 02:00,5
25-12-05 01:00,10
25-12-05 00:00,16
24-12-05 23:00,14
24-12-05 22:00,18
24-12-05 21:00,15
24-12-05 20:00,11
24-12-05 19:00,13
24-12-05 18:00,22
24-12-05 17:00,19
24-12-05 16:00,16
24-12-05 15:00,24
24-12-05 14:00,34
24-12-05 13:00,31
24-12-05 12:00,42
24-12-05 11:00,39
24-12-05 10:00,23
24-12-05 09:00,21
24-12-05 08:00,12
24-12-05 07:00,8
24-12-05 06:00,7
24-12-05 05:00,1
24-12-05 04:00,6
24-12-05 03:00,9
24-12-05 02:00,8
24-12-05 01:00,16
24-12-05 00:00,23
23-12-05 23:00,30
23-12-05 22:00,36
23-12-05 21:00,49
23-12-05 20:00,58
23-12-05 19:00,85
23-12-05 18:00,91
23-12-05 17:00,90
23-12-05 16:00,110
23-12-05 15:00,109
23-12-05 14:00,104
23-12-05 13:00,93
23-12-05 12:00,106
23-12-05 11:00,136
23-12-05 10:00,89
23-12-05 09:00,53
23-12-05 08:00,54
23-12-05 07:00,32
23-12-05 06:00,17
23-12-05 05:00,8
23-12-05 04:00,13
23-12-05 03:00,11
23-12-05 02:00,4
23-12-05 01:00,8
23-12-05 00:00,20
22-12-05 23:00,20
22-12-05 22:00,23
22-12-05 21:00,34
22-12-05 20:00,66
22-12-05 19:00,76
22-12-05 18:00,76
22-12-05 17:00,92
22-12-05 16:00,77
22-12-05 15:00,92
22-12-05 14:00,74
22-12-05 13:00,74
22-12-05 12:00,74
22-12-05 11:00,88
22-12-05 10:00,67
22-12-05 09:00,61
22-12-05 08:00,44
22-12-05 07:00,34
22-12-05 06:00,21
22-12-05 05:00,7
22-12-05 04:00,2
22-12-05 03:00,8
22-12-05 02:00,14
22-12-05 01:00,11
22-12-05 00:00,20
21-12-05 23:00,46
21-12-05 22:00,43
21-12-05 21:00,47
21-12-05 20:00,90
21-12-05 19:00,113
21-12-05 18:00,165
21-12-05 17:00,157
21-12-05 16:00,189
21-12-05 15:00,114
21-12-05 14:00,138
21-12-05 13:00,120
21-12-05 12:00,117
21-12-05 11:00,116
21-12-05 10:00,140
21-12-05 09:00,132
21-12-05 08:00,96
21-12-05 07:00,53
21-12-05 06:00,19
21-12-05 05:00,27
21-12-05 04:00,15
21-12-05 03:00,7
21-12-05 02:00,6
21-12-05 01:00,8
21-12-05 00:00,12
20-12-05 23:00,19
20-12-05 22:00,11
20-12-05 21:00,25
20-12-05 20:00,45
20-12-05 19:00,62
20-12-05 18:00,34
20-12-05 17:00,39
20-12-05 16:00,52
20-12-05 15:00,57
20-12-05 14:00,56
20-12-05 13:00,49
20-12-05 12:00,64
20-12-05 11:00,66
20-12-05 10:00,65
20-12-05 09:00,51
20-12-05 08:00,56
20-12-05 07:00,30
20-12-05 06:00,14
20-12-05 05:00,12
20-12-05 04:00,6
20-12-05 03:00,4
20-12-05 02:00,4
20-12-05 01:00,12
20-12-05 00:00,18
19-12-05 23:00,30
19-12-05 22:00,23
19-12-05 21:00,28
