Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-12-05,33
30-12-05,32
29-12-05,41
28-12-05,46
27-12-05,35
26-12-05,17
25-12-05,20
24-12-05,28
23-12-05,22
22-12-05,26
21-12-05,33
20-12-05,23
19-12-05,22
18-12-05,15
17-12-05,14
16-12-05,17
15-12-05,16
14-12-05,29
13-12-05,44
12-12-05,31
11-12-05,33
10-12-05,45
09-12-05,35
08-12-05,33
07-12-05,38
06-12-05,36
05-12-05,19
04-12-05,17
03-12-05,43
02-12-05,62
01-12-05,59

