Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-01-06 00:00,22
31-12-05 23:00,24
31-12-05 22:00,28
31-12-05 21:00,27
31-12-05 20:00,25
31-12-05 19:00,27
31-12-05 18:00,31
31-12-05 17:00,41
31-12-05 16:00,38
31-12-05 15:00,30
31-12-05 14:00,41
31-12-05 13:00,49
31-12-05 12:00,48
31-12-05 11:00,39
31-12-05 10:00,32
31-12-05 09:00,25
31-12-05 08:00,24
31-12-05 07:00,18
31-12-05 06:00,16
31-12-05 05:00,27
31-12-05 04:00,30
31-12-05 03:00,27
31-12-05 02:00,31
31-12-05 01:00,31
31-12-05 00:00,31
30-12-05 23:00,37
30-12-05 22:00,44
30-12-05 21:00,44
30-12-05 20:00,47
30-12-05 19:00,52
30-12-05 18:00,74
30-12-05 17:00,77
30-12-05 16:00,66
30-12-05 15:00,70
30-12-05 14:00,61
30-12-05 13:00,72
30-12-05 12:00,60
30-12-05 11:00,51
30-12-05 10:00,40
30-12-05 09:00,40
30-12-05 08:00,45
30-12-05 07:00,54
30-12-05 06:00,46
30-12-05 05:00,42
30-12-05 04:00,27
30-12-05 03:00,30
30-12-05 02:00,30
30-12-05 01:00,36
30-12-05 00:00,36
29-12-05 23:00,43
29-12-05 22:00,44
29-12-05 21:00,42
29-12-05 20:00,42
29-12-05 19:00,45
29-12-05 18:00,48
29-12-05 17:00,40
29-12-05 16:00,38
29-12-05 15:00,32
29-12-05 14:00,34
29-12-05 13:00,33
29-12-05 12:00,33
29-12-05 11:00,36
29-12-05 10:00,30
29-12-05 09:00,32
29-12-05 08:00,32
29-12-05 07:00,29
29-12-05 06:00,36
29-12-05 05:00,32
29-12-05 04:00,22
29-12-05 03:00,25
29-12-05 02:00,24
29-12-05 01:00,27
29-12-05 00:00,29
28-12-05 23:00,39
28-12-05 22:00,32
28-12-05 21:00,34
28-12-05 20:00,31
28-12-05 19:00,35
28-12-05 18:00,33
28-12-05 17:00,37
28-12-05 16:00,57
28-12-05 15:00,41
28-12-05 14:00,42
28-12-05 13:00,55
28-12-05 12:00,44
28-12-05 11:00,40
28-12-05 10:00,38
28-12-05 09:00,35
28-12-05 08:00,33
28-12-05 07:00,28
28-12-05 06:00,23
28-12-05 05:00,26
28-12-05 04:00,15
28-12-05 03:00,14
28-12-05 02:00,16
28-12-05 01:00,21
28-12-05 00:00,23
27-12-05 23:00,33
27-12-05 22:00,27
27-12-05 21:00,35
27-12-05 20:00,41
27-12-05 19:00,54
27-12-05 18:00,55
27-12-05 17:00,48
27-12-05 16:00,42
27-12-05 15:00,50
27-12-05 14:00,44
27-12-05 13:00,47
27-12-05 12:00,50
27-12-05 11:00,54
27-12-05 10:00,60
27-12-05 09:00,54
27-12-05 08:00,55
27-12-05 07:00,46
27-12-05 06:00,37
27-12-05 05:00,41
27-12-05 04:00,26
27-12-05 03:00,22
27-12-05 02:00,23
27-12-05 01:00,24
27-12-05 00:00,27
26-12-05 23:00,29
26-12-05 22:00,32
26-12-05 21:00,45
26-12-05 20:00,39
26-12-05 19:00,49
26-12-05 18:00,47
26-12-05 17:00,48
26-12-05 16:00,47
26-12-05 15:00,49
26-12-05 14:00,33
26-12-05 13:00,45
26-12-05 12:00,42
26-12-05 11:00,45
26-12-05 10:00,46
26-12-05 09:00,25
26-12-05 08:00,21
26-12-05 07:00,20
26-12-05 06:00,22
26-12-05 05:00,20
26-12-05 04:00,19
26-12-05 03:00,17
26-12-05 02:00,22
26-12-05 01:00,37
26-12-05 00:00,31
25-12-05 23:00,38
25-12-05 22:00,41
25-12-05 21:00,73
25-12-05 20:00,71
25-12-05 19:00,77
25-12-05 18:00,86
25-12-05 17:00,61
25-12-05 16:00,50
25-12-05 15:00,40
25-12-05 14:00,38
25-12-05 13:00,38
25-12-05 12:00,32
25-12-05 11:00,25
25-12-05 10:00,24
25-12-05 09:00,18
25-12-05 08:00,16
25-12-05 07:00,20
25-12-05 06:00,21
25-12-05 05:00,21
25-12-05 04:00,12
25-12-05 03:00,12
25-12-05 02:00,13
25-12-05 01:00,19
25-12-05 00:00,18
24-12-05 23:00,19
24-12-05 22:00,20
24-12-05 21:00,21
24-12-05 20:00,25
24-12-05 19:00,28
24-12-05 18:00,29
24-12-05 17:00,30
24-12-05 16:00,33
24-12-05 15:00,36
24-12-05 14:00,31
24-12-05 13:00,32
24-12-05 12:00,32
24-12-05 11:00,32
24-12-05 10:00,31
24-12-05 09:00,29
24-12-05 08:00,26
24-12-05 07:00,26
24-12-05 06:00,25
24-12-05 05:00,26
24-12-05 04:00,28
24-12-05 03:00,32
24-12-05 02:00,35
24-12-05 01:00,40
24-12-05 00:00,40
23-12-05 23:00,41
23-12-05 22:00,42
23-12-05 21:00,43
23-12-05 20:00,47
23-12-05 19:00,49
23-12-05 18:00,51
23-12-05 17:00,53
23-12-05 16:00,55
23-12-05 15:00,63
23-12-05 14:00,64
23-12-05 13:00,73
23-12-05 12:00,64
23-12-05 11:00,59
23-12-05 10:00,70
23-12-05 09:00,71
23-12-05 08:00,56
23-12-05 07:00,54
23-12-05 06:00,50
23-12-05 05:00,51
23-12-05 04:00,44
23-12-05 03:00,47
23-12-05 02:00,45
23-12-05 01:00,44
23-12-05 00:00,43
22-12-05 23:00,41
22-12-05 22:00,42
22-12-05 21:00,46
22-12-05 20:00,48
22-12-05 19:00,49
22-12-05 18:00,52
22-12-05 17:00,51
22-12-05 16:00,51
22-12-05 15:00,46
22-12-05 14:00,46
22-12-05 13:00,42
22-12-05 12:00,39
22-12-05 11:00,41
22-12-05 10:00,39
22-12-05 09:00,40
22-12-05 08:00,43
22-12-05 07:00,36
22-12-05 06:00,34
22-12-05 05:00,32
22-12-05 04:00,29
22-12-05 03:00,29
22-12-05 02:00,30
22-12-05 01:00,34
22-12-05 00:00,40
21-12-05 23:00,40
21-12-05 22:00,42
21-12-05 21:00,49
21-12-05 20:00,57
21-12-05 19:00,55
21-12-05 18:00,59
21-12-05 17:00,65
21-12-05 16:00,63
21-12-05 15:00,72
21-12-05 14:00,69
21-12-05 13:00,71
21-12-05 12:00,79
21-12-05 11:00,76
21-12-05 10:00,88
21-12-05 09:00,89
21-12-05 08:00,81
21-12-05 07:00,74
21-12-05 06:00,55
21-12-05 05:00,47
21-12-05 04:00,31
21-12-05 03:00,30
21-12-05 02:00,37
21-12-05 01:00,51
21-12-05 00:00,48
20-12-05 23:00,54
20-12-05 22:00,37
20-12-05 21:00,39
20-12-05 20:00,39
20-12-05 19:00,40
20-12-05 18:00,41
20-12-05 17:00,42
20-12-05 16:00,41
20-12-05 15:00,42
20-12-05 14:00,39
20-12-05 13:00,38
20-12-05 12:00,42
20-12-05 11:00,37
20-12-05 10:00,40
20-12-05 09:00,40
20-12-05 08:00,46
20-12-05 07:00,33
20-12-05 06:00,27
20-12-05 05:00,28
20-12-05 04:00,23
20-12-05 03:00,27
20-12-05 02:00,34
20-12-05 01:00,35
20-12-05 00:00,36
19-12-05 23:00,36
19-12-05 22:00,37
19-12-05 21:00,41
19-12-05 20:00,44
19-12-05 19:00,53
19-12-05 18:00,59
19-12-05 17:00,51
19-12-05 16:00,65
19-12-05 15:00,66
19-12-05 14:00,49
19-12-05 13:00,65
19-12-05 12:00,48
19-12-05 11:00,56
19-12-05 10:00,57
19-12-05 09:00,46
19-12-05 08:00,38
19-12-05 07:00,35
19-12-05 06:00,37
19-12-05 05:00,29
19-12-05 04:00,19
19-12-05 03:00,22
19-12-05 02:00,22
19-12-05 01:00,22
19-12-05 00:00,21
18-12-05 23:00,18
18-12-05 22:00,21
18-12-05 21:00,23
18-12-05 20:00,19
18-12-05 19:00,20
18-12-05 18:00,25
18-12-05 17:00,19
18-12-05 16:00,18
18-12-05 15:00,17
18-12-05 14:00,16
18-12-05 13:00,18
18-12-05 12:00,18
18-12-05 11:00,20
18-12-05 10:00,17
18-12-05 09:00,16
18-12-05 08:00,17
18-12-05 07:00,18
18-12-05 06:00,16
18-12-05 05:00,19
18-12-05 04:00,13
18-12-05 03:00,15
18-12-05 02:00,22
18-12-05 01:00,22
18-12-05 00:00,29
17-12-05 23:00,36
17-12-05 22:00,36
17-12-05 21:00,44
17-12-05 20:00,44
17-12-05 19:00,50
17-12-05 18:00,57
17-12-05 17:00,50
17-12-05 16:00,43
17-12-05 15:00,37
17-12-05 14:00,42
17-12-05 13:00,44
17-12-05 12:00,35
17-12-05 11:00,29
17-12-05 10:00,28
17-12-05 09:00,24
17-12-05 08:00,20
17-12-05 07:00,16
17-12-05 06:00,16
17-12-05 05:00,22
17-12-05 04:00,18
17-12-05 03:00,20
17-12-05 02:00,18
17-12-05 01:00,17
17-12-05 00:00,24
16-12-05 23:00,24
16-12-05 22:00,23
16-12-05 21:00,25
16-12-05 20:00,31
16-12-05 19:00,35
16-12-05 18:00,36
16-12-05 17:00,38
16-12-05 16:00,36
16-12-05 15:00,31
16-12-05 14:00,27
16-12-05 13:00,28
16-12-05 12:00,27
16-12-05 11:00,29
16-12-05 10:00,32
16-12-05 09:00,32
16-12-05 08:00,28
16-12-05 07:00,27
16-12-05 06:00,22
16-12-05 05:00,22
16-12-05 04:00,15
16-12-05 03:00,17
16-12-05 02:00,17
16-12-05 01:00,14
16-12-05 00:00,14
15-12-05 23:00,20
15-12-05 22:00,21
15-12-05 21:00,41
15-12-05 20:00,30
15-12-05 19:00,44
15-12-05 18:00,35
15-12-05 17:00,35
15-12-05 16:00,37
15-12-05 15:00,44
15-12-05 14:00,36
15-12-05 13:00,31
15-12-05 12:00,31
15-12-05 11:00,32
15-12-05 10:00,32
15-12-05 09:00,31
15-12-05 08:00,38
15-12-05 07:00,32
15-12-05 06:00,24
15-12-05 05:00,30
15-12-05 04:00,20
15-12-05 03:00,24
15-12-05 02:00,34
15-12-05 01:00,41
15-12-05 00:00,35
14-12-05 23:00,36
14-12-05 22:00,45
14-12-05 21:00,57
14-12-05 20:00,63
14-12-05 19:00,57
14-12-05 18:00,58
14-12-05 17:00,57
14-12-05 16:00,57
14-12-05 15:00,51
14-12-05 14:00,56
14-12-05 13:00,63
14-12-05 12:00,71
14-12-05 11:00,60
14-12-05 10:00,58
14-12-05 09:00,71
14-12-05 08:00,58
14-12-05 07:00,58
14-12-05 06:00,49
14-12-05 05:00,33
14-12-05 04:00,27
14-12-05 03:00,30
14-12-05 02:00,28
14-12-05 01:00,29
14-12-05 00:00,33
13-12-05 23:00,39
13-12-05 22:00,44
13-12-05 21:00,45
13-12-05 20:00,49
13-12-05 19:00,57
