Datum Zeit,Collmberg PM10
,µg/m³
31-12-05,13
30-12-05,22
29-12-05,24
28-12-05,27
27-12-05,29
26-12-05,12
25-12-05,8
24-12-05,18
23-12-05,14
22-12-05,18
21-12-05,14
20-12-05,11
19-12-05,12
18-12-05,8
17-12-05,5
16-12-05,6
15-12-05,9
14-12-05,16
13-12-05,9
12-12-05,8
11-12-05,20
10-12-05,20
09-12-05,10
08-12-05,13
07-12-05,22
06-12-05,16
05-12-05,6
04-12-05,8
03-12-05,27
02-12-05,40
01-12-05,30

