Datum Zeit,Zittau-Ost PM10
,µg/m³
31-12-05,32
30-12-05,98
29-12-05,26
28-12-05,28
27-12-05,46
26-12-05,24
25-12-05,9
24-12-05,14
23-12-05,16
22-12-05,18
21-12-05,17
20-12-05,11
19-12-05,13
18-12-05,8
17-12-05,8
16-12-05,4
15-12-05,8
14-12-05,16
13-12-05,19
12-12-05,49
11-12-05,33
10-12-05,34
09-12-05,13
08-12-05,16
07-12-05,25
06-12-05,29
05-12-05,27
04-12-05,27
03-12-05,30
02-12-05,49
01-12-05,92

