Datum Zeit,Annaberg-Buchholz O3
,µg/m³
01-01-06 00:00,42
31-12-05 23:00,50
31-12-05 22:00,52
31-12-05 21:00,47
31-12-05 20:00,54
31-12-05 19:00,46
31-12-05 18:00,35
31-12-05 17:00,37
31-12-05 16:00,59
31-12-05 15:00,63
31-12-05 14:00,61
31-12-05 13:00,62
31-12-05 12:00,54
31-12-05 11:00,44
31-12-05 10:00,30
31-12-05 09:00,30
31-12-05 08:00,53
31-12-05 07:00,57
31-12-05 06:00,53
31-12-05 05:00,50
31-12-05 04:00,52
31-12-05 03:00,19
31-12-05 02:00,18
31-12-05 01:00,15
31-12-05 00:00,12
30-12-05 23:00,13
30-12-05 22:00,10
30-12-05 21:00,9
30-12-05 20:00,7
30-12-05 19:00,8
30-12-05 18:00,8
30-12-05 17:00,7
30-12-05 16:00,14
30-12-05 15:00,37
30-12-05 14:00,42
30-12-05 13:00,41
30-12-05 12:00,32
30-12-05 11:00,17
30-12-05 10:00,13
30-12-05 09:00,7
30-12-05 08:00,3
30-12-05 07:00,5
30-12-05 06:00,17
30-12-05 05:00,32
30-12-05 04:00,36
30-12-05 03:00,34
30-12-05 02:00,34
30-12-05 01:00,34
30-12-05 00:00,31
29-12-05 23:00,26
29-12-05 22:00,24
29-12-05 21:00,22
29-12-05 20:00,21
29-12-05 19:00,23
29-12-05 18:00,22
29-12-05 17:00,27
29-12-05 16:00,33
29-12-05 15:00,38
29-12-05 14:00,39
29-12-05 13:00,39
29-12-05 12:00,37
29-12-05 11:00,41
29-12-05 10:00,42
29-12-05 09:00,37
29-12-05 08:00,30
29-12-05 07:00,26
29-12-05 06:00,26
29-12-05 05:00,25
29-12-05 04:00,23
29-12-05 03:00,23
29-12-05 02:00,23
29-12-05 01:00,24
29-12-05 00:00,24
28-12-05 23:00,21
28-12-05 22:00,18
28-12-05 21:00,19
28-12-05 20:00,20
28-12-05 19:00,20
28-12-05 18:00,19
28-12-05 17:00,19
28-12-05 16:00,26
28-12-05 15:00,28
28-12-05 14:00,29
28-12-05 13:00,28
28-12-05 12:00,27
28-12-05 11:00,30
28-12-05 10:00,27
28-12-05 09:00,18
28-12-05 08:00,17
28-12-05 07:00,20
28-12-05 06:00,26
28-12-05 05:00,31
28-12-05 04:00,35
28-12-05 03:00,39
28-12-05 02:00,42
28-12-05 01:00,42
28-12-05 00:00,42
27-12-05 23:00,38
27-12-05 22:00,31
27-12-05 21:00,27
27-12-05 20:00,30
27-12-05 19:00,27
27-12-05 18:00,38
27-12-05 17:00,40
27-12-05 16:00,42
27-12-05 15:00,45
27-12-05 14:00,42
27-12-05 13:00,35
27-12-05 12:00,34
27-12-05 11:00,36
27-12-05 10:00,32
27-12-05 09:00,23
27-12-05 08:00,16
27-12-05 07:00,19
27-12-05 06:00,26
27-12-05 05:00,25
27-12-05 04:00,9
27-12-05 03:00,14
27-12-05 02:00,14
27-12-05 01:00,14
27-12-05 00:00,12
26-12-05 23:00,11
26-12-05 22:00,11
26-12-05 21:00,17
26-12-05 20:00,20
26-12-05 19:00,15
26-12-05 18:00,15
26-12-05 17:00,13
26-12-05 16:00,23
26-12-05 15:00,60
26-12-05 14:00,63
26-12-05 13:00,63
26-12-05 12:00,56
26-12-05 11:00,50
26-12-05 10:00,40
26-12-05 09:00,53
26-12-05 08:00,55
26-12-05 07:00,51
26-12-05 06:00,55
26-12-05 05:00,62
26-12-05 04:00,58
26-12-05 03:00,43
26-12-05 02:00,46
26-12-05 01:00,30
26-12-05 00:00,34
25-12-05 23:00,34
25-12-05 22:00,24
25-12-05 21:00,21
25-12-05 20:00,28
25-12-05 19:00,44
25-12-05 18:00,39
25-12-05 17:00,27
25-12-05 16:00,50
25-12-05 15:00,59
25-12-05 14:00,61
25-12-05 13:00,62
25-12-05 12:00,62
25-12-05 11:00,58
25-12-05 10:00,60
25-12-05 09:00,64
25-12-05 08:00,68
25-12-05 07:00,72
25-12-05 06:00,75
25-12-05 05:00,76
25-12-05 04:00,53
25-12-05 03:00,55
25-12-05 02:00,57
25-12-05 01:00,58
25-12-05 00:00,49
24-12-05 23:00,47
24-12-05 22:00,46
24-12-05 21:00,41
24-12-05 20:00,40
24-12-05 19:00,41
24-12-05 18:00,37
24-12-05 17:00,36
24-12-05 16:00,39
24-12-05 15:00,40
24-12-05 14:00,39
24-12-05 13:00,35
24-12-05 12:00,38
24-12-05 11:00,39
24-12-05 10:00,35
24-12-05 09:00,41
24-12-05 08:00,43
24-12-05 07:00,43
24-12-05 06:00,46
24-12-05 05:00,41
24-12-05 04:00,34
24-12-05 03:00,27
24-12-05 02:00,23
24-12-05 01:00,24
24-12-05 00:00,23
23-12-05 23:00,24
23-12-05 22:00,20
23-12-05 21:00,20
23-12-05 20:00,13
23-12-05 19:00,7
23-12-05 18:00,10
23-12-05 17:00,7
23-12-05 16:00,8
23-12-05 15:00,8
23-12-05 14:00,8
23-12-05 13:00,10
23-12-05 12:00,9
23-12-05 11:00,10
23-12-05 10:00,9
23-12-05 09:00,7
23-12-05 08:00,11
23-12-05 07:00,20
23-12-05 06:00,22
23-12-05 05:00,18
23-12-05 04:00,13
23-12-05 03:00,16
23-12-05 02:00,17
23-12-05 01:00,21
23-12-05 00:00,25
22-12-05 23:00,30
22-12-05 22:00,31
22-12-05 21:00,30
22-12-05 20:00,26
22-12-05 19:00,30
22-12-05 18:00,30
22-12-05 17:00,29
22-12-05 16:00,26
22-12-05 15:00,25
22-12-05 14:00,21
22-12-05 13:00,21
22-12-05 12:00,20
22-12-05 11:00,21
22-12-05 10:00,20
22-12-05 09:00,23
22-12-05 08:00,28
22-12-05 07:00,37
22-12-05 06:00,42
22-12-05 05:00,44
22-12-05 04:00,49
22-12-05 03:00,45
22-12-05 02:00,42
22-12-05 01:00,39
22-12-05 00:00,27
21-12-05 23:00,23
21-12-05 22:00,22
21-12-05 21:00,18
21-12-05 20:00,8
21-12-05 19:00,7
21-12-05 18:00,13
21-12-05 17:00,18
21-12-05 16:00,24
21-12-05 15:00,31
21-12-05 14:00,42
21-12-05 13:00,38
21-12-05 12:00,36
21-12-05 11:00,35
21-12-05 10:00,36
21-12-05 09:00,17
21-12-05 08:00,15
21-12-05 07:00,33
21-12-05 06:00,51
21-12-05 05:00,60
21-12-05 04:00,68
21-12-05 03:00,70
21-12-05 02:00,76
21-12-05 01:00,75
21-12-05 00:00,72
20-12-05 23:00,36
20-12-05 22:00,31
20-12-05 21:00,35
20-12-05 20:00,38
20-12-05 19:00,40
20-12-05 18:00,42
20-12-05 17:00,41
20-12-05 16:00,37
20-12-05 15:00,36
20-12-05 14:00,35
20-12-05 13:00,37
20-12-05 12:00,37
20-12-05 11:00,37
20-12-05 10:00,37
20-12-05 09:00,29
20-12-05 08:00,32
20-12-05 07:00,40
20-12-05 06:00,44
20-12-05 05:00,51
20-12-05 04:00,52
20-12-05 03:00,50
20-12-05 02:00,42
20-12-05 01:00,34
20-12-05 00:00,31
19-12-05 23:00,27
19-12-05 22:00,29
19-12-05 21:00,32
19-12-05 20:00,35
19-12-05 19:00,35
19-12-05 18:00,37
19-12-05 17:00,36
19-12-05 16:00,42
19-12-05 15:00,44
19-12-05 14:00,43
19-12-05 13:00,42
19-12-05 12:00,40
19-12-05 11:00,42
19-12-05 10:00,40
19-12-05 09:00,35
19-12-05 08:00,27
19-12-05 07:00,27
19-12-05 06:00,37
19-12-05 05:00,48
19-12-05 04:00,53
19-12-05 03:00,55
19-12-05 02:00,56
19-12-05 01:00,56
19-12-05 00:00,56
18-12-05 23:00,54
18-12-05 22:00,55
18-12-05 21:00,56
18-12-05 20:00,57
18-12-05 19:00,56
18-12-05 18:00,55
18-12-05 17:00,52
18-12-05 16:00,51
18-12-05 15:00,54
18-12-05 14:00,52
18-12-05 13:00,55
18-12-05 12:00,56
18-12-05 11:00,56
18-12-05 10:00,57
18-12-05 09:00,60
18-12-05 08:00,61
18-12-05 07:00,60
18-12-05 06:00,59
18-12-05 05:00,59
18-12-05 04:00,57
18-12-05 03:00,54
18-12-05 02:00,54
18-12-05 01:00,53
18-12-05 00:00,55
17-12-05 23:00,59
17-12-05 22:00,58
17-12-05 21:00,62
17-12-05 20:00,55
17-12-05 19:00,53
17-12-05 18:00,56
17-12-05 17:00,57
17-12-05 16:00,56
17-12-05 15:00,58
17-12-05 14:00,62
17-12-05 13:00,68
17-12-05 12:00,67
17-12-05 11:00,67
17-12-05 10:00,67
17-12-05 09:00,69
17-12-05 08:00,69
17-12-05 07:00,67
17-12-05 06:00,65
17-12-05 05:00,69
17-12-05 04:00,68
17-12-05 03:00,68
17-12-05 02:00,69
17-12-05 01:00,69
17-12-05 00:00,69
16-12-05 23:00,71
16-12-05 22:00,73
16-12-05 21:00,71
16-12-05 20:00,71
16-12-05 19:00,72
16-12-05 18:00,72
16-12-05 17:00,73
16-12-05 16:00,76
16-12-05 15:00,74
16-12-05 14:00,75
16-12-05 13:00,57
16-12-05 12:00,39
16-12-05 11:00,37
16-12-05 10:00,38
16-12-05 09:00,41
16-12-05 08:00,45
16-12-05 07:00,46
16-12-05 06:00,44
16-12-05 05:00,57
16-12-05 04:00,67
16-12-05 03:00,71
16-12-05 02:00,72
16-12-05 01:00,70
16-12-05 00:00,69
15-12-05 23:00,69
15-12-05 22:00,65
15-12-05 21:00,61
15-12-05 20:00,65
15-12-05 19:00,58
15-12-05 18:00,35
15-12-05 17:00,34
15-12-05 16:00,34
15-12-05 15:00,39
15-12-05 14:00,43
15-12-05 13:00,47
15-12-05 12:00,51
15-12-05 11:00,50
15-12-05 10:00,47
15-12-05 09:00,46
15-12-05 08:00,40
15-12-05 07:00,46
15-12-05 06:00,47
15-12-05 05:00,50
15-12-05 04:00,48
15-12-05 03:00,42
15-12-05 02:00,37
15-12-05 01:00,39
15-12-05 00:00,36
14-12-05 23:00,29
14-12-05 22:00,28
14-12-05 21:00,28
14-12-05 20:00,17
14-12-05 19:00,14
14-12-05 18:00,8
14-12-05 17:00,9
14-12-05 16:00,19
14-12-05 15:00,21
14-12-05 14:00,26
14-12-05 13:00,35
14-12-05 12:00,34
14-12-05 11:00,31
14-12-05 10:00,27
14-12-05 09:00,26
14-12-05 08:00,22
14-12-05 07:00,33
14-12-05 06:00,39
14-12-05 05:00,44
14-12-05 04:00,53
14-12-05 03:00,55
14-12-05 02:00,56
14-12-05 01:00,56
14-12-05 00:00,50
13-12-05 23:00,42
13-12-05 22:00,42
13-12-05 21:00,47
13-12-05 20:00,47
13-12-05 19:00,36
13-12-05 18:00,33
13-12-05 17:00,31
13-12-05 16:00,33
13-12-05 15:00,35
13-12-05 14:00,28
13-12-05 13:00,34
13-12-05 12:00,38
13-12-05 11:00,41
13-12-05 10:00,35
13-12-05 09:00,44
13-12-05 08:00,40
13-12-05 07:00,42
13-12-05 06:00,41
13-12-05 05:00,47
13-12-05 04:00,45
13-12-05 03:00,43
13-12-05 02:00,54
13-12-05 01:00,52
13-12-05 00:00,39
12-12-05 23:00,15
12-12-05 22:00,13
12-12-05 21:00,6
12-12-05 20:00,1
12-12-05 19:00,1
12-12-05 18:00,1
12-12-05 17:00,1
12-12-05 16:00,4
12-12-05 15:00,7
12-12-05 14:00,9
12-12-05 13:00,6
12-12-05 12:00,3
12-12-05 11:00,2
12-12-05 10:00,2
12-12-05 09:00,2
12-12-05 08:00,1
12-12-05 07:00,2
12-12-05 06:00,1
12-12-05 05:00,1
12-12-05 04:00,2
12-12-05 03:00,2
12-12-05 02:00,5
12-12-05 01:00,11
12-12-05 00:00,13
11-12-05 23:00,17
11-12-05 22:00,20
11-12-05 21:00,31
11-12-05 20:00,34
11-12-05 19:00,3
11-12-05 18:00,7
11-12-05 17:00,23
11-12-05 16:00,43
11-12-05 15:00,49
11-12-05 14:00,52
11-12-05 13:00,46
11-12-05 12:00,41
11-12-05 11:00,19
11-12-05 10:00,16
11-12-05 09:00,11
11-12-05 08:00,11
11-12-05 07:00,17
11-12-05 06:00,21
11-12-05 05:00,13
11-12-05 04:00,15
11-12-05 03:00,14
11-12-05 02:00,10
11-12-05 01:00,10
11-12-05 00:00,8
10-12-05 23:00,8
10-12-05 22:00,8
10-12-05 21:00,7
10-12-05 20:00,7
10-12-05 19:00,9
10-12-05 18:00,9
10-12-05 17:00,6
10-12-05 16:00,13
10-12-05 15:00,28
10-12-05 14:00,40
10-12-05 13:00,48
10-12-05 12:00,38
10-12-05 11:00,25
10-12-05 10:00,17
10-12-05 09:00,27
10-12-05 08:00,17
10-12-05 07:00,20
10-12-05 06:00,31
10-12-05 05:00,28
10-12-05 04:00,28
10-12-05 03:00,24
10-12-05 02:00,23
10-12-05 01:00,30
10-12-05 00:00,21
09-12-05 23:00,22
09-12-05 22:00,19
09-12-05 21:00,20
09-12-05 20:00,18
09-12-05 19:00,17
09-12-05 18:00,19
09-12-05 17:00,20
09-12-05 16:00,24
09-12-05 15:00,27
09-12-05 14:00,28
09-12-05 13:00,28
09-12-05 12:00,23
09-12-05 11:00,16
09-12-05 10:00,12
09-12-05 09:00,6
09-12-05 08:00,5
09-12-05 07:00,7
09-12-05 06:00,16
09-12-05 05:00,9
09-12-05 04:00,1
09-12-05 03:00,1
09-12-05 02:00,2
09-12-05 01:00,1
09-12-05 00:00,2
08-12-05 23:00,3
08-12-05 22:00,3
08-12-05 21:00,6
08-12-05 20:00,2
08-12-05 19:00,3
08-12-05 18:00,3
08-12-05 17:00,3
08-12-05 16:00,6
08-12-05 15:00,18
08-12-05 14:00,23
08-12-05 13:00,27
08-12-05 12:00,27
08-12-05 11:00,22
08-12-05 10:00,20
