Datum Zeit,Dresden-Nord PM10
,µg/m³
31-12-05,40
30-12-05,37
29-12-05,29
28-12-05,31
27-12-05,41
26-12-05,23
25-12-05,14
24-12-05,20
23-12-05,25
22-12-05,25
21-12-05,28
20-12-05,21
19-12-05,20
18-12-05,14
17-12-05,13
16-12-05,11
15-12-05,17
14-12-05,31
13-12-05,41
12-12-05,51
11-12-05,40
10-12-05,44
09-12-05,24
08-12-05,26
07-12-05,42
06-12-05,59
05-12-05,44
04-12-05,27
03-12-05,34
02-12-05,44
01-12-05,51

