Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-12-05,42
30-12-05,43
29-12-05,35
28-12-05,40
27-12-05,42
26-12-05,22
25-12-05,12
24-12-05,21
23-12-05,23
22-12-05,27
21-12-05,29
20-12-05,21
19-12-05,24
18-12-05,15
17-12-05,13
16-12-05,10
15-12-05,17
14-12-05,29
13-12-05,36
12-12-05,58
11-12-05,44
10-12-05,51
09-12-05,32
08-12-05,27
07-12-05,38
06-12-05,49
05-12-05,39
04-12-05,30
03-12-05,35
02-12-05,47
01-12-05,51

