Datum Zeit,Zittau-Ost NO2
,µg/m³
01-01-06 00:00,12
31-12-05 23:00,13
31-12-05 22:00,12
31-12-05 21:00,13
31-12-05 20:00,13
31-12-05 19:00,14
31-12-05 18:00,15
31-12-05 17:00,15
31-12-05 16:00,14
31-12-05 15:00,11
31-12-05 14:00,10
31-12-05 13:00,11
31-12-05 12:00,11
31-12-05 11:00,11
31-12-05 10:00,12
31-12-05 09:00,13
31-12-05 08:00,13
31-12-05 07:00,13
31-12-05 06:00,18
31-12-05 05:00,18
31-12-05 04:00,14
31-12-05 03:00,16
31-12-05 02:00,27
31-12-05 01:00,41
31-12-05 00:00,48
30-12-05 23:00,52
30-12-05 22:00,50
30-12-05 21:00,47
30-12-05 20:00,52
30-12-05 19:00,54
30-12-05 18:00,60
30-12-05 17:00,64
30-12-05 16:00,61
30-12-05 15:00,45
30-12-05 14:00,55
30-12-05 13:00,59
30-12-05 12:00,50
30-12-05 11:00,44
30-12-05 10:00,40
30-12-05 09:00,40
30-12-05 08:00,45
30-12-05 07:00,39
30-12-05 06:00,30
30-12-05 05:00,26
30-12-05 04:00,24
30-12-05 03:00,24
30-12-05 02:00,25
30-12-05 01:00,25
30-12-05 00:00,24
29-12-05 23:00,24
29-12-05 22:00,24
29-12-05 21:00,24
29-12-05 20:00,22
29-12-05 19:00,22
29-12-05 18:00,17
29-12-05 17:00,14
29-12-05 16:00,13
29-12-05 15:00,12
29-12-05 14:00,12
29-12-05 13:00,12
29-12-05 12:00,11
29-12-05 11:00,12
29-12-05 10:00,13
29-12-05 09:00,18
29-12-05 08:00,16
29-12-05 07:00,15
29-12-05 06:00,19
29-12-05 05:00,14
29-12-05 04:00,11
29-12-05 03:00,12
29-12-05 02:00,11
29-12-05 01:00,12
29-12-05 00:00,12
28-12-05 23:00,15
28-12-05 22:00,16
28-12-05 21:00,15
28-12-05 20:00,14
28-12-05 19:00,14
28-12-05 18:00,17
28-12-05 17:00,17
28-12-05 16:00,14
28-12-05 15:00,14
28-12-05 14:00,13
28-12-05 13:00,12
28-12-05 12:00,14
28-12-05 11:00,14
28-12-05 10:00,16
28-12-05 09:00,15
28-12-05 08:00,16
28-12-05 07:00,14
28-12-05 06:00,14
28-12-05 05:00,15
28-12-05 04:00,14
28-12-05 03:00,12
28-12-05 02:00,10
28-12-05 01:00,14
28-12-05 00:00,9
27-12-05 23:00,8
27-12-05 22:00,8
27-12-05 21:00,7
27-12-05 20:00,6
27-12-05 19:00,10
27-12-05 18:00,16
27-12-05 17:00,24
27-12-05 16:00,28
27-12-05 15:00,19
27-12-05 14:00,16
27-12-05 13:00,14
27-12-05 12:00,16
27-12-05 11:00,15
27-12-05 10:00,15
27-12-05 09:00,16
27-12-05 08:00,22
27-12-05 07:00,32
27-12-05 06:00,25
27-12-05 05:00,22
27-12-05 04:00,21
27-12-05 03:00,16
27-12-05 02:00,20
27-12-05 01:00,29
27-12-05 00:00,34
26-12-05 23:00,34
26-12-05 22:00,29
26-12-05 21:00,23
26-12-05 20:00,14
26-12-05 19:00,13
26-12-05 18:00,14
26-12-05 17:00,13
26-12-05 16:00,14
26-12-05 15:00,12
26-12-05 14:00,11
26-12-05 13:00,12
26-12-05 12:00,11
26-12-05 11:00,14
26-12-05 10:00,13
26-12-05 09:00,11
26-12-05 08:00,11
26-12-05 07:00,13
26-12-05 06:00,15
26-12-05 05:00,12
26-12-05 04:00,7
26-12-05 03:00,5
26-12-05 02:00,5
26-12-05 01:00,8
26-12-05 00:00,7
25-12-05 23:00,8
25-12-05 22:00,10
25-12-05 21:00,10
25-12-05 20:00,13
25-12-05 19:00,15
25-12-05 18:00,15
25-12-05 17:00,11
25-12-05 16:00,8
25-12-05 15:00,6
25-12-05 14:00,6
25-12-05 13:00,7
25-12-05 12:00,7
25-12-05 11:00,9
25-12-05 10:00,9
25-12-05 09:00,10
25-12-05 08:00,5
25-12-05 07:00,4
25-12-05 06:00,4
25-12-05 05:00,3
25-12-05 04:00,4
25-12-05 03:00,4
25-12-05 02:00,6
25-12-05 01:00,7
25-12-05 00:00,8
24-12-05 23:00,9
24-12-05 22:00,10
24-12-05 21:00,11
24-12-05 20:00,11
24-12-05 19:00,12
24-12-05 18:00,13
24-12-05 17:00,13
24-12-05 16:00,13
24-12-05 15:00,13
24-12-05 14:00,15
24-12-05 13:00,15
24-12-05 12:00,15
24-12-05 11:00,17
24-12-05 10:00,16
24-12-05 09:00,17
24-12-05 08:00,16
24-12-05 07:00,15
24-12-05 06:00,13
24-12-05 05:00,13
24-12-05 04:00,22
24-12-05 03:00,31
24-12-05 02:00,32
24-12-05 01:00,32
24-12-05 00:00,32
23-12-05 23:00,33
23-12-05 22:00,33
23-12-05 21:00,34
23-12-05 20:00,37
23-12-05 19:00,39
23-12-05 18:00,37
23-12-05 17:00,31
23-12-05 16:00,30
23-12-05 15:00,27
23-12-05 14:00,26
23-12-05 13:00,29
23-12-05 12:00,30
23-12-05 11:00,29
23-12-05 10:00,34
23-12-05 09:00,37
23-12-05 08:00,35
23-12-05 07:00,31
23-12-05 06:00,24
23-12-05 05:00,22
23-12-05 04:00,19
23-12-05 03:00,19
23-12-05 02:00,18
23-12-05 01:00,21
23-12-05 00:00,21
22-12-05 23:00,21
22-12-05 22:00,21
22-12-05 21:00,21
22-12-05 20:00,29
22-12-05 19:00,22
22-12-05 18:00,27
22-12-05 17:00,38
22-12-05 16:00,32
22-12-05 15:00,27
22-12-05 14:00,22
22-12-05 13:00,20
22-12-05 12:00,23
22-12-05 11:00,28
22-12-05 10:00,26
22-12-05 09:00,25
22-12-05 08:00,21
22-12-05 07:00,22
22-12-05 06:00,24
22-12-05 05:00,24
22-12-05 04:00,23
22-12-05 03:00,17
22-12-05 02:00,18
22-12-05 01:00,22
22-12-05 00:00,28
21-12-05 23:00,28
21-12-05 22:00,24
21-12-05 21:00,21
21-12-05 20:00,18
21-12-05 19:00,24
21-12-05 18:00,21
21-12-05 17:00,29
21-12-05 16:00,29
21-12-05 15:00,24
21-12-05 14:00,19
21-12-05 13:00,14
21-12-05 12:00,21
21-12-05 11:00,24
21-12-05 10:00,23
21-12-05 09:00,20
21-12-05 08:00,18
21-12-05 07:00,15
21-12-05 06:00,17
21-12-05 05:00,16
21-12-05 04:00,12
21-12-05 03:00,7
21-12-05 02:00,7
21-12-05 01:00,8
21-12-05 00:00,7
20-12-05 23:00,9
20-12-05 22:00,10
20-12-05 21:00,16
20-12-05 20:00,16
20-12-05 19:00,22
20-12-05 18:00,23
20-12-05 17:00,23
20-12-05 16:00,23
20-12-05 15:00,24
20-12-05 14:00,24
20-12-05 13:00,24
20-12-05 12:00,19
20-12-05 11:00,17
20-12-05 10:00,23
20-12-05 09:00,23
20-12-05 08:00,20
20-12-05 07:00,19
20-12-05 06:00,16
20-12-05 05:00,14
20-12-05 04:00,14
20-12-05 03:00,17
20-12-05 02:00,20
20-12-05 01:00,18
20-12-05 00:00,18
19-12-05 23:00,17
19-12-05 22:00,19
19-12-05 21:00,19
19-12-05 20:00,19
19-12-05 19:00,19
19-12-05 18:00,17
19-12-05 17:00,13
19-12-05 16:00,18
19-12-05 15:00,18
19-12-05 14:00,18
19-12-05 13:00,15
19-12-05 12:00,16
19-12-05 11:00,18
19-12-05 10:00,23
19-12-05 09:00,27
19-12-05 08:00,30
19-12-05 07:00,23
19-12-05 06:00,15
19-12-05 05:00,11
19-12-05 04:00,11
19-12-05 03:00,6
19-12-05 02:00,6
19-12-05 01:00,5
19-12-05 00:00,6
18-12-05 23:00,5
18-12-05 22:00,6
18-12-05 21:00,6
18-12-05 20:00,7
18-12-05 19:00,8
18-12-05 18:00,12
18-12-05 17:00,10
18-12-05 16:00,9
18-12-05 15:00,8
18-12-05 14:00,6
18-12-05 13:00,7
18-12-05 12:00,7
18-12-05 11:00,7
18-12-05 10:00,6
18-12-05 09:00,7
18-12-05 08:00,6
18-12-05 07:00,6
18-12-05 06:00,6
18-12-05 05:00,6
18-12-05 04:00,5
18-12-05 03:00,6
18-12-05 02:00,5
18-12-05 01:00,7
18-12-05 00:00,7
17-12-05 23:00,7
17-12-05 22:00,9
17-12-05 21:00,10
17-12-05 20:00,19
17-12-05 19:00,16
17-12-05 18:00,16
17-12-05 17:00,15
17-12-05 16:00,19
17-12-05 15:00,12
17-12-05 14:00,14
17-12-05 13:00,13
17-12-05 12:00,12
17-12-05 11:00,15
17-12-05 10:00,18
17-12-05 09:00,15
17-12-05 08:00,9
17-12-05 07:00,8
17-12-05 06:00,8
17-12-05 05:00,5
17-12-05 04:00,6
17-12-05 03:00,6
17-12-05 02:00,6
17-12-05 01:00,5
17-12-05 00:00,5
16-12-05 23:00,6
16-12-05 22:00,6
16-12-05 21:00,7
16-12-05 20:00,8
16-12-05 19:00,8
16-12-05 18:00,9
16-12-05 17:00,9
16-12-05 16:00,9
16-12-05 15:00,10
16-12-05 14:00,11
16-12-05 13:00,19
16-12-05 12:00,25
16-12-05 11:00,19
16-12-05 10:00,16
16-12-05 09:00,18
16-12-05 08:00,13
16-12-05 07:00,8
16-12-05 06:00,7
16-12-05 05:00,7
16-12-05 04:00,5
16-12-05 03:00,6
16-12-05 02:00,5
16-12-05 01:00,5
16-12-05 00:00,5
15-12-05 23:00,6
15-12-05 22:00,7
15-12-05 21:00,8
15-12-05 20:00,10
15-12-05 19:00,13
15-12-05 18:00,15
15-12-05 17:00,16
15-12-05 16:00,16
15-12-05 15:00,16
15-12-05 14:00,12
15-12-05 13:00,12
15-12-05 12:00,16
15-12-05 11:00,13
15-12-05 10:00,12
15-12-05 09:00,15
15-12-05 08:00,11
15-12-05 07:00,10
15-12-05 06:00,8
15-12-05 05:00,8
15-12-05 04:00,11
15-12-05 03:00,10
15-12-05 02:00,13
15-12-05 01:00,12
15-12-05 00:00,18
14-12-05 23:00,18
14-12-05 22:00,21
14-12-05 21:00,21
14-12-05 20:00,22
14-12-05 19:00,21
14-12-05 18:00,29
14-12-05 17:00,28
14-12-05 16:00,26
14-12-05 15:00,23
14-12-05 14:00,23
14-12-05 13:00,19
14-12-05 12:00,20
14-12-05 11:00,24
14-12-05 10:00,22
14-12-05 09:00,21
14-12-05 08:00,16
14-12-05 07:00,14
14-12-05 06:00,12
14-12-05 05:00,10
14-12-05 04:00,9
14-12-05 03:00,11
14-12-05 02:00,15
14-12-05 01:00,17
14-12-05 00:00,15
13-12-05 23:00,19
13-12-05 22:00,21
13-12-05 21:00,22
13-12-05 20:00,29
13-12-05 19:00,33
13-12-05 18:00,29
13-12-05 17:00,27
13-12-05 16:00,28
13-12-05 15:00,25
13-12-05 14:00,24
13-12-05 13:00,18
13-12-05 12:00,18
13-12-05 11:00,16
13-12-05 10:00,20
13-12-05 09:00,22
13-12-05 08:00,18
13-12-05 07:00,13
13-12-05 06:00,10
13-12-05 05:00,10
13-12-05 04:00,9
13-12-05 03:00,11
13-12-05 02:00,13
13-12-05 01:00,13
13-12-05 00:00,20
12-12-05 23:00,28
12-12-05 22:00,26
12-12-05 21:00,29
12-12-05 20:00,30
12-12-05 19:00,31
12-12-05 18:00,34
12-12-05 17:00,33
12-12-05 16:00,28
12-12-05 15:00,23
12-12-05 14:00,21
12-12-05 13:00,20
12-12-05 12:00,20
12-12-05 11:00,22
12-12-05 10:00,18
12-12-05 09:00,20
12-12-05 08:00,24
12-12-05 07:00,24
12-12-05 06:00,26
12-12-05 05:00,22
12-12-05 04:00,27
12-12-05 03:00,31
12-12-05 02:00,31
12-12-05 01:00,30
12-12-05 00:00,30
11-12-05 23:00,25
11-12-05 22:00,23
11-12-05 21:00,24
11-12-05 20:00,27
11-12-05 19:00,20
11-12-05 18:00,21
11-12-05 17:00,21
11-12-05 16:00,19
11-12-05 15:00,16
11-12-05 14:00,15
11-12-05 13:00,14
11-12-05 12:00,13
11-12-05 11:00,18
11-12-05 10:00,19
11-12-05 09:00,17
11-12-05 08:00,16
11-12-05 07:00,15
11-12-05 06:00,14
11-12-05 05:00,16
11-12-05 04:00,18
11-12-05 03:00,22
11-12-05 02:00,24
11-12-05 01:00,26
11-12-05 00:00,30
10-12-05 23:00,26
10-12-05 22:00,27
10-12-05 21:00,29
10-12-05 20:00,35
10-12-05 19:00,41
10-12-05 18:00,38
10-12-05 17:00,35
10-12-05 16:00,20
10-12-05 15:00,10
10-12-05 14:00,8
10-12-05 13:00,11
10-12-05 12:00,15
10-12-05 11:00,16
10-12-05 10:00,24
10-12-05 09:00,21
10-12-05 08:00,16
10-12-05 07:00,15
10-12-05 06:00,13
10-12-05 05:00,12
10-12-05 04:00,12
10-12-05 03:00,11
10-12-05 02:00,11
10-12-05 01:00,10
10-12-05 00:00,10
09-12-05 23:00,11
09-12-05 22:00,9
09-12-05 21:00,8
09-12-05 20:00,9
09-12-05 19:00,12
09-12-05 18:00,13
09-12-05 17:00,13
09-12-05 16:00,13
09-12-05 15:00,12
09-12-05 14:00,12
09-12-05 13:00,9
09-12-05 12:00,10
09-12-05 11:00,10
09-12-05 10:00,11
09-12-05 09:00,11
09-12-05 08:00,12
09-12-05 07:00,16
09-12-05 06:00,14
09-12-05 05:00,15
09-12-05 04:00,17
09-12-05 03:00,17
09-12-05 02:00,19
09-12-05 01:00,24
09-12-05 00:00,25
08-12-05 23:00,23
08-12-05 22:00,22
08-12-05 21:00,22
08-12-05 20:00,29
08-12-05 19:00,29
08-12-05 18:00,29
08-12-05 17:00,28
08-12-05 16:00,29
08-12-05 15:00,25
08-12-05 14:00,27
08-12-05 13:00,24
08-12-05 12:00,23
08-12-05 11:00,27
08-12-05 10:00,33
08-12-05 09:00,31
08-12-05 08:00,28
08-12-05 07:00,24
08-12-05 06:00,24
08-12-05 05:00,22
08-12-05 04:00,22
08-12-05 03:00,21
08-12-05 02:00,22
08-12-05 01:00,20
08-12-05 00:00,17
07-12-05 23:00,18
07-12-05 22:00,20
07-12-05 21:00,20
07-12-05 20:00,22
07-12-05 19:00,30
07-12-05 18:00,35
07-12-05 17:00,32
07-12-05 16:00,32
07-12-05 15:00,25
07-12-05 14:00,24
07-12-05 13:00,23
07-12-05 12:00,27
07-12-05 11:00,25
07-12-05 10:00,27
07-12-05 09:00,25
07-12-05 08:00,21
07-12-05 07:00,20
07-12-05 06:00,18
07-12-05 05:00,29
07-12-05 04:00,40
07-12-05 03:00,23
07-12-05 02:00,22
07-12-05 01:00,23
07-12-05 00:00,27
06-12-05 23:00,31
06-12-05 22:00,33
06-12-05 21:00,33
06-12-05 20:00,41
06-12-05 19:00,43
06-12-05 18:00,44
06-12-05 17:00,43
06-12-05 16:00,42
06-12-05 15:00,36
06-12-05 14:00,35
06-12-05 13:00,30
06-12-05 12:00,24
06-12-05 11:00,20
06-12-05 10:00,22
06-12-05 09:00,24
06-12-05 08:00,25
06-12-05 07:00,23
06-12-05 06:00,28
06-12-05 05:00,26
06-12-05 04:00,31
06-12-05 03:00,36
06-12-05 02:00,31
06-12-05 01:00,29
06-12-05 00:00,30
05-12-05 23:00,29
05-12-05 22:00,29
05-12-05 21:00,28
05-12-05 20:00,27
05-12-05 19:00,27
05-12-05 18:00,24
05-12-05 17:00,20
05-12-05 16:00,25
05-12-05 15:00,18
05-12-05 14:00,17
05-12-05 13:00,15
05-12-05 12:00,15
05-12-05 11:00,19
05-12-05 10:00,14
05-12-05 09:00,14
05-12-05 08:00,15
05-12-05 07:00,12
05-12-05 06:00,17
05-12-05 05:00,10
05-12-05 04:00,11
05-12-05 03:00,11
05-12-05 02:00,12
05-12-05 01:00,12
05-12-05 00:00,13
04-12-05 23:00,11
04-12-05 22:00,9
04-12-05 21:00,10
04-12-05 20:00,12
04-12-05 19:00,14
04-12-05 18:00,14
04-12-05 17:00,16
04-12-05 16:00,13
04-12-05 15:00,14
04-12-05 14:00,14
04-12-05 13:00,14
04-12-05 12:00,13
04-12-05 11:00,13
04-12-05 10:00,12
04-12-05 09:00,15
04-12-05 08:00,18
04-12-05 07:00,22
04-12-05 06:00,25
04-12-05 05:00,27
04-12-05 04:00,26
04-12-05 03:00,25
04-12-05 02:00,18
04-12-05 01:00,19
04-12-05 00:00,18
03-12-05 23:00,20
03-12-05 22:00,16
03-12-05 21:00,16
03-12-05 20:00,19
03-12-05 19:00,18
03-12-05 18:00,15
03-12-05 17:00,14
03-12-05 16:00,13
03-12-05 15:00,14
03-12-05 14:00,14
03-12-05 13:00,12
03-12-05 12:00,11
03-12-05 11:00,11
03-12-05 10:00,10
03-12-05 09:00,9
03-12-05 08:00,8
03-12-05 07:00,8
03-12-05 06:00,9
03-12-05 05:00,11
03-12-05 04:00,13
03-12-05 03:00,12
03-12-05 02:00,13
03-12-05 01:00,13
03-12-05 00:00,15
02-12-05 23:00,10
02-12-05 22:00,12
02-12-05 21:00,16
02-12-05 20:00,43
02-12-05 19:00,59
02-12-05 18:00,54
02-12-05 17:00,48
02-12-05 16:00,24
02-12-05 15:00,18
02-12-05 14:00,15
02-12-05 13:00,12
02-12-05 12:00,11
02-12-05 11:00,33
02-12-05 10:00,59
02-12-05 09:00,51
02-12-05 08:00,46
02-12-05 07:00,39
02-12-05 06:00,32
02-12-05 05:00,33
02-12-05 04:00,31
02-12-05 03:00,25
02-12-05 02:00,26
02-12-05 01:00,29
02-12-05 00:00,29
01-12-05 23:00,32
01-12-05 22:00,34
01-12-05 21:00,35
01-12-05 20:00,41
01-12-05 19:00,44
01-12-05 18:00,52
01-12-05 17:00,59
01-12-05 16:00,48
01-12-05 15:00,32
01-12-05 14:00,31
01-12-05 13:00,36
01-12-05 12:00,53
01-12-05 11:00,59
01-12-05 10:00,46
01-12-05 09:00,37
01-12-05 08:00,40
01-12-05 07:00,39
01-12-05 06:00,39
01-12-05 05:00,40
01-12-05 04:00,41
01-12-05 03:00,41
01-12-05 02:00,43
01-12-05 01:00,43

