Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-12-05,34.48
30-12-05,
29-12-05,24.23
28-12-05,
27-12-05,33.62
26-12-05,
25-12-05,6.78
24-12-05,
23-12-05,17.77
22-12-05,
21-12-05,20.53
20-12-05,
19-12-05,16.70
18-12-05,
17-12-05,6.83
16-12-05,
15-12-05,8.60
14-12-05,
13-12-05,20.10
12-12-05,
11-12-05,29.45
10-12-05,
09-12-05,19.14
08-12-05,
07-12-05,26.88
06-12-05,
05-12-05,30.81
04-12-05,
03-12-05,30.62
02-12-05,
01-12-05,38.22

