Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-12-05,33
30-12-05,25
29-12-05,21
28-12-05,26
27-12-05,32
26-12-05,18
25-12-05,9
24-12-05,18
23-12-05,17
22-12-05,18
21-12-05,18
20-12-05,14
19-12-05,14
18-12-05,10
17-12-05,6
16-12-05,6
15-12-05,10
14-12-05,21
13-12-05,24
12-12-05,23
11-12-05,20
10-12-05,24
09-12-05,13
08-12-05,15
07-12-05,23
06-12-05,32
05-12-05,21
04-12-05,22
03-12-05,28
02-12-05,33
01-12-05,28

