Datum Zeit,Leipzig-West PM10
,µg/m³
31-07-13,8
30-07-13,16
29-07-13,13
28-07-13,20
27-07-13,20
26-07-13,18
25-07-13,25
24-07-13,21
23-07-13,24
22-07-13,15
21-07-13,9
20-07-13,13
19-07-13,17
18-07-13,16
17-07-13,17
16-07-13,19
15-07-13,12
14-07-13,18
13-07-13,15
12-07-13,16
11-07-13,13
10-07-13,18
09-07-13,24
08-07-13,13
07-07-13,13
06-07-13,18
05-07-13,22
04-07-13,11
03-07-13,13
02-07-13,12
01-07-13,10

