Datum Zeit,Bautzen PM10
,µg/m³
31-07-13,11
30-07-13,
29-07-13,15
28-07-13,20
27-07-13,23
26-07-13,24
25-07-13,24
24-07-13,21
23-07-13,24
22-07-13,20
21-07-13,14
20-07-13,17
19-07-13,21
18-07-13,23
17-07-13,23
16-07-13,21
15-07-13,16
14-07-13,18
13-07-13,15
12-07-13,16
11-07-13,15
10-07-13,23
09-07-13,28
08-07-13,20
07-07-13,18
06-07-13,23
05-07-13,23
04-07-13,13
03-07-13,15
02-07-13,18
01-07-13,15

