Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-07-13,9
30-07-13,14
29-07-13,11
28-07-13,18
27-07-13,22
26-07-13,20
25-07-13,20
24-07-13,18
23-07-13,20
22-07-13,13
21-07-13,12
20-07-13,14
19-07-13,17
18-07-13,22
17-07-13,18
16-07-13,17
15-07-13,12
14-07-13,16
13-07-13,15
12-07-13,14
11-07-13,12
10-07-13,22
09-07-13,26
08-07-13,20
07-07-13,16
06-07-13,20
05-07-13,23
04-07-13,12
03-07-13,17
02-07-13,15
01-07-13,10

