Datum Zeit,Glauchau PM10
,µg/m³
31-07-13,13
30-07-13,16
29-07-13,
28-07-13,17
27-07-13,20
26-07-13,15
25-07-13,19
24-07-13,22
23-07-13,21
22-07-13,17
21-07-13,14
20-07-13,17
19-07-13,18
18-07-13,17
17-07-13,20
16-07-13,18
15-07-13,16
14-07-13,20
13-07-13,18
12-07-13,17
11-07-13,15
10-07-13,24
09-07-13,21
08-07-13,14
07-07-13,16
06-07-13,20
05-07-13,23
04-07-13,10
03-07-13,12
02-07-13,14
01-07-13,12

