Datum Zeit,Zittau-Ost PM10
,µg/m³
31-07-13,9
30-07-13,13
29-07-13,
28-07-13,18
27-07-13,29
26-07-13,25
25-07-13,19
24-07-13,24
23-07-13,25
22-07-13,16
21-07-13,17
20-07-13,19
19-07-13,18
18-07-13,21
17-07-13,21
16-07-13,16
15-07-13,14
14-07-13,16
13-07-13,14
12-07-13,11
11-07-13,12
10-07-13,20
09-07-13,23
08-07-13,19
07-07-13,19
06-07-13,22
05-07-13,21
04-07-13,12
03-07-13,14
02-07-13,14
01-07-13,12

