Datum Zeit,Plauen-Sued PM10
,µg/m³
31-07-13,9
30-07-13,12
29-07-13,10
28-07-13,16
27-07-13,18
26-07-13,16
25-07-13,15
24-07-13,20
23-07-13,19
22-07-13,19
21-07-13,12
20-07-13,18
19-07-13,17
18-07-13,18
17-07-13,22
16-07-13,17
15-07-13,13
14-07-13,16
13-07-13,16
12-07-13,15
11-07-13,12
10-07-13,23
09-07-13,22
08-07-13,17
07-07-13,16
06-07-13,18
05-07-13,26
04-07-13,10
03-07-13,10
02-07-13,13
01-07-13,12

