Datum Zeit,Niesky PM10
,µg/m³
31-07-13,8
30-07-13,12
29-07-13,14
28-07-13,19
27-07-13,21
26-07-13,21
25-07-13,20
24-07-13,17
23-07-13,18
22-07-13,16
21-07-13,10
20-07-13,15
19-07-13,19
18-07-13,19
17-07-13,17
16-07-13,14
15-07-13,13
14-07-13,14
13-07-13,14
12-07-13,11
11-07-13,10
10-07-13,21
09-07-13,20
08-07-13,14
07-07-13,14
06-07-13,18
05-07-13,20
04-07-13,9
03-07-13,14
02-07-13,12
01-07-13,12

