Datum Zeit,Klingenthal PM10
,µg/m³
31-07-13,9
30-07-13,11
29-07-13,7
28-07-13,18
27-07-13,16
26-07-13,15
25-07-13,13
24-07-13,19
23-07-13,19
22-07-13,14
21-07-13,13
20-07-13,15
19-07-13,16
18-07-13,17
17-07-13,20
16-07-13,14
15-07-13,14
14-07-13,16
13-07-13,15
12-07-13,15
11-07-13,16
10-07-13,21
09-07-13,19
08-07-13,15
07-07-13,13
06-07-13,16
05-07-13,17
04-07-13,8
03-07-13,8
02-07-13,11
01-07-13,10

