Datum Zeit,Dresden-Nord PM10
,µg/m³
31-10-15,31
30-10-15,60
29-10-15,58
28-10-15,40
27-10-15,35
26-10-15,30
25-10-15,39
24-10-15,29
23-10-15,24
22-10-15,22
21-10-15,36
20-10-15,27
19-10-15,38
18-10-15,26
17-10-15,20
16-10-15,19
15-10-15,22
14-10-15,25
13-10-15,35
12-10-15,27
11-10-15,25
10-10-15,30
09-10-15,34
08-10-15,16
07-10-15,24
06-10-15,38
05-10-15,35
04-10-15,34
03-10-15,31
02-10-15,28
01-10-15,22

