Datum Zeit,Klingenthal PM10
,µg/m³
31-10-15,25
30-10-15,24
29-10-15,27
28-10-15,27
27-10-15,24
26-10-15,19
25-10-15,22
24-10-15,14
23-10-15,11
22-10-15,16
21-10-15,16
20-10-15,10
19-10-15,14
18-10-15,10
17-10-15,5
16-10-15,6
15-10-15,8
14-10-15,15
13-10-15,31
12-10-15,23
11-10-15,20
10-10-15,26
09-10-15,11
08-10-15,8
07-10-15,15
06-10-15,14
05-10-15,13
04-10-15,19
03-10-15,18
02-10-15,19
01-10-15,15

