Datum Zeit,Freiberg PM10
,µg/m³
31-10-15,29
30-10-15,44
29-10-15,45
28-10-15,37
27-10-15,35
26-10-15,19
25-10-15,28
24-10-15,21
23-10-15,18
22-10-15,15
21-10-15,29
20-10-15,19
19-10-15,32
18-10-15,19
17-10-15,11
16-10-15,11
15-10-15,11
14-10-15,18
13-10-15,37
12-10-15,28
11-10-15,24
10-10-15,34
09-10-15,29
08-10-15,12
07-10-15,16
06-10-15,28
05-10-15,33
04-10-15,20
03-10-15,22
02-10-15,17
01-10-15,15

