Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-10-15,50
30-10-15,46
29-10-15,46
28-10-15,42
27-10-15,38
26-10-15,28
25-10-15,30
24-10-15,23
23-10-15,18
22-10-15,25
21-10-15,35
20-10-15,21
19-10-15,36
18-10-15,19
17-10-15,15
16-10-15,15
15-10-15,18
14-10-15,22
13-10-15,44
12-10-15,34
11-10-15,27
10-10-15,43
09-10-15,31
08-10-15,12
07-10-15,14
06-10-15,17
05-10-15,25
04-10-15,26
03-10-15,27
02-10-15,26
01-10-15,21

