Datum Zeit,Carlsfeld PM10
,µg/m³
31-10-15,15
30-10-15,16
29-10-15,16
28-10-15,16
27-10-15,20
26-10-15,12
25-10-15,14
24-10-15,11
23-10-15,6
22-10-15,10
21-10-15,10
20-10-15,4
19-10-15,8
18-10-15,5
17-10-15,2
16-10-15,3
15-10-15,3
14-10-15,5
13-10-15,28
12-10-15,18
11-10-15,18
10-10-15,17
09-10-15,5
08-10-15,4
07-10-15,7
06-10-15,10
05-10-15,9
04-10-15,14
03-10-15,14
02-10-15,11
01-10-15,10

