Datum Zeit,Zittau-Ost PM10
,µg/m³
31-10-15,30
30-10-15,39
29-10-15,41
28-10-15,33
27-10-15,29
26-10-15,30
25-10-15,27
24-10-15,25
23-10-15,16
22-10-15,21
21-10-15,20
20-10-15,25
19-10-15,25
18-10-15,15
17-10-15,14
16-10-15,16
15-10-15,25
14-10-15,34
13-10-15,38
12-10-15,30
11-10-15,26
10-10-15,32
09-10-15,43
08-10-15,23
07-10-15,38
06-10-15,35
05-10-15,33
04-10-15,28
03-10-15,21
02-10-15,30
01-10-15,25

