Datum Zeit,Goerlitz PM10
,µg/m³
31-10-15,45
30-10-15,50
29-10-15,53
28-10-15,51
27-10-15,37
26-10-15,25
25-10-15,28
24-10-15,29
23-10-15,19
22-10-15,25
21-10-15,26
20-10-15,27
19-10-15,31
18-10-15,18
17-10-15,21
16-10-15,22
15-10-15,31
14-10-15,31
13-10-15,34
12-10-15,30
11-10-15,27
10-10-15,29
09-10-15,38
08-10-15,28
07-10-15,62
06-10-15,56
05-10-15,48
04-10-15,28
03-10-15,30
02-10-15,36
01-10-15,32

