Datum Zeit,Glauchau PM10
,µg/m³
31-10-15,38
30-10-15,37
29-10-15,38
28-10-15,39
27-10-15,34
26-10-15,22
25-10-15,24
24-10-15,22
23-10-15,17
22-10-15,21
21-10-15,30
20-10-15,20
19-10-15,32
18-10-15,17
17-10-15,15
16-10-15,13
15-10-15,15
14-10-15,21
13-10-15,37
12-10-15,29
11-10-15,23
10-10-15,32
09-10-15,24
08-10-15,12
07-10-15,14
06-10-15,17
05-10-15,25
04-10-15,22
03-10-15,25
02-10-15,22
01-10-15,19

