Datum Zeit,Brockau PM10
,µg/m³
31-10-15,27
30-10-15,31
29-10-15,34
28-10-15,29
27-10-15,32
26-10-15,24
25-10-15,22
24-10-15,17
23-10-15,10
22-10-15,19
21-10-15,25
20-10-15,14
19-10-15,27
18-10-15,11
17-10-15,6
16-10-15,6
15-10-15,8
14-10-15,10
13-10-15,35
12-10-15,30
11-10-15,23
10-10-15,40
09-10-15,24
08-10-15,8
07-10-15,12
06-10-15,12
05-10-15,12
04-10-15,21
03-10-15,24
02-10-15,37
01-10-15,15

