Datum Zeit,Schwartenberg PM10
,µg/m³
31-10-15,30
30-10-15,28
29-10-15,29
28-10-15,32
27-10-15,28
26-10-15,16
25-10-15,20
24-10-15,19
23-10-15,9
22-10-15,7
21-10-15,11
20-10-15,5
19-10-15,17
18-10-15,11
17-10-15,4
16-10-15,3
15-10-15,2
14-10-15,8
13-10-15,33
12-10-15,21
11-10-15,21
10-10-15,34
09-10-15,9
08-10-15,2
07-10-15,8
06-10-15,29
05-10-15,30
04-10-15,21
03-10-15,23
02-10-15,17
01-10-15,12

