Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-10-15,28
30-10-15,52
29-10-15,43
28-10-15,37
27-10-15,
26-10-15,
25-10-15,24
24-10-15,26
23-10-15,23
22-10-15,14
21-10-15,
20-10-15,38
19-10-15,31
18-10-15,19
17-10-15,14
16-10-15,12
15-10-15,18
14-10-15,23
13-10-15,33
12-10-15,26
11-10-15,23
10-10-15,28
09-10-15,33
08-10-15,13
07-10-15,23
06-10-15,30
05-10-15,30
04-10-15,25
03-10-15,23
02-10-15,19
01-10-15,16

