Datum Zeit,Leipzig-West PM10
,µg/m³
31-10-15,40
30-10-15,50
29-10-15,43
28-10-15,35
27-10-15,29
26-10-15,20
25-10-15,22
24-10-15,23
23-10-15,16
22-10-15,18
21-10-15,32
20-10-15,23
19-10-15,32
18-10-15,19
17-10-15,16
16-10-15,14
15-10-15,21
14-10-15,24
13-10-15,26
12-10-15,27
11-10-15,22
10-10-15,28
09-10-15,33
08-10-15,15
07-10-15,18
06-10-15,24
05-10-15,35
04-10-15,32
03-10-15,24
02-10-15,18
01-10-15,15

