Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-03-04,00:00,,1005,62.9,1,7,70,,,,,,,5,,,,0.11,2.3,0,11.8,0.8,169
2019-03-04,01:00,,1004,61.7,1,6,71,,,,,,,7,,,,0.05,2.1,0,11.9,1.1,205
2019-03-04,02:00,,1004,62.4,1,6,70,,,,,,,6,,,,0.05,2.2,0,11.7,1.6,208
2019-03-04,03:00,,1003,63.5,1,6,70,,,,,,,4,,,,0.11,2.8,0,11.6,1.7,210
2019-03-04,04:00,,1002,63.9,1,6,70,,,,,,,6,,,,0.10,2.8,0,11.5,2.0,218
2019-03-04,05:00,,1002,63.3,1,6,71,,,,,,,7,,,,0.05,1.7,0,11.4,1.2,203
2019-03-04,06:00,,0,0.0,0,0,0,,,,,,,NaN,,,,0.00,0.0,0,0.0,0.0,0
2019-03-04,07:00,,1000,58.2,1,9,69,,,,,,,5,,,,0.14,1.4,1,12.3,1.4,196
2019-03-04,08:00,,999,54.2,1,13,67,,,,,,,6,,,,0.21,1.5,19,13.1,1.5,193
2019-03-04,09:00,,998,51.5,1,15,68,,,,,,,9,,,,0.26,2.0,55,13.7,1.4,191
2019-03-04,10:00,,997,47.7,1,15,70,,,,,,,7,,,,0.24,1.6,98,14.9,1.3,181
2019-03-04,11:00,,995,48.4,3,23,52,,,,,,,NaN,,,,0.41,2.5,154,15.0,1.4,140
2019-03-04,12:00,,995,41.1,2,14,62,,,,,,,NaN,,,,0.31,3.9,202,16.3,2.8,179
2019-03-04,13:00,,994,39.1,1,9,72,,,,,,,NaN,,,,0.25,1.9,257,16.5,3.1,190
2019-03-04,14:00,,993,35.7,4,7,88,,,,,,,NaN,,,,0.13,1.4,248,16.4,3.9,220
2019-03-04,15:00,,993,41.4,1,8,90,,,,,,,NaN,,,,0.13,1.6,139,14.9,2.8,224
2019-03-04,16:00,,993,44.7,1,10,85,,,,,,,NaN,,,,0.13,1.5,110,13.6,2.1,217
2019-03-04,17:00,,994,40.2,1,9,86,,,,,,,NaN,,,,0.11,1.6,51,13.5,2.8,214
2019-03-04,18:00,,994,42.1,1,8,86,,,,,,,4,,,,0.12,1.7,24,12.8,2.8,211
2019-03-04,19:00,,995,60.3,1,8,83,,,,,,,10,,,,0.16,1.5,0,10.3,1.9,223
2019-03-04,20:00,,997,74.9,1,12,78,,,,,,,4,,,,0.21,1.3,0,7.6,2.1,268
2019-03-04,21:00,,998,77.8,1,7,78,,,,,,,4,,,,0.15,1.1,0,6.4,1.6,234
2019-03-04,22:00,,999,73.1,1,7,74,,,,,,,0,,,,0.13,0.5,0,6.3,2.0,239
2019-03-04,23:00,,1000,68.5,1,7,69,,,,,,,2,,,,0.17,0.5,0,6.2,2.2,238
2019-03-05,,,,,,,,,,,NaN,,,,NaN,NaN,NaN,,,,,,
2019-03-05,00:00,,1001,67.4,1,7,66,,,,,,,9,,,,0.20,0.5,0,6.1,1.7,249
2019-03-05,01:00,,1001,66.1,1,6,67,,,,,,,8,,,,0.16,0.5,0,6.2,1.7,225
2019-03-05,02:00,,1002,65.7,1,6,67,,,,,,,7,,,,0.15,0.5,0,6.2,2.0,228
2019-03-05,03:00,,1002,64.6,1,6,68,,,,,,,4,,,,0.05,0.5,0,6.2,2.1,223
2019-03-05,04:00,,1002,63.6,1,9,67,,,,,,,3,,,,0.10,1.8,0,6.5,2.1,218
2019-03-05,05:00,,1002,64.4,1,5,71,,,,,,,5,,,,0.05,0.5,0,7.0,2.6,226
2019-03-05,06:00,,1002,64.1,1,5,72,,,,,,,3,,,,0.05,0.5,0,6.7,2.8,228
2019-03-05,07:00,,1003,63.3,1,7,72,,,,,,,4,,,,0.05,0.5,1,6.5,2.3,226
2019-03-05,08:00,,1003,62.2,1,9,71,,,,,,,3,,,,0.12,0.5,33,6.6,2.4,224
2019-03-05,09:00,,1003,62.4,1,8,72,,,,,,,8,,,,0.12,0.5,82,7.0,3.0,223
2019-03-05,10:00,,1004,60.0,1,8,73,,,,,,,5,,,,0.05,0.5,162,7.8,2.8,233
2019-03-05,11:00,,1005,56.5,1,7,76,,,,,,,3,,,,0.05,0.5,207,8.5,2.9,242
2019-03-05,12:00,,1005,56.7,1,8,74,,,,,,,5,,,,0.14,1.1,177,8.5,2.2,234
2019-03-05,13:00,,1005,57.3,1,9,74,,,,,,,5,,,,0.20,1.1,190,8.9,1.7,249
2019-03-05,14:00,,1005,75.0,1,9,74,,,,,,,5,,,,0.16,1.0,75,6.6,2.1,235
2019-03-05,15:00,,1006,85.8,1,13,67,,,,,,,2,,,,0.17,1.1,156,5.2,1.7,220
2019-03-05,16:00,,1006,80.4,1,12,66,,,,,,,2,,,,0.26,1.1,79,6.6,1.5,220
2019-03-05,17:00,,1007,78.1,2,17,60,,,,,,,3,,,,0.29,1.1,69,6.8,1.0,227
2019-03-05,18:00,,1007,79.2,1,16,57,,,,,,,2,,,,0.29,0.5,13,6.5,0.9,220
2019-03-05,19:00,,1008,77.6,1,15,59,,,,,,,3,,,,0.29,0.5,0,6.2,1.3,226
2019-03-05,20:00,,1009,76.9,1,12,62,,,,,,,4,,,,0.27,0.5,0,5.6,1.6,225
2019-03-05,21:00,,1010,79.4,1,15,55,,,,,,,5,,,,0.39,0.5,0,5.3,1.0,214
2019-03-05,22:00,,1011,78.7,1,13,55,,,,,,,5,,,,0.30,0.5,0,5.2,1.3,219
2019-03-05,23:00,,1012,78.3,1,12,55,,,,,,,3,,,,0.23,0.5,0,5.1,1.4,215
2019-03-06,,,,,,,,,,,NaN,,,,NaN,NaN,NaN,,,,,,
2019-03-06,00:00,,1013,78.0,1,14,53,,,,,,,5,,,,0.20,1.1,0,4.9,1.0,216
2019-03-06,01:00,,1013,78.4,1,15,52,,,,,,,7,,,,0.19,2.2,0,4.8,1.4,224
2019-03-06,02:00,,1013,79.1,1,13,52,,,,,,,3,,,,0.15,2.5,0,4.6,0.8,207
2019-03-06,03:00,,1013,81.5,1,17,44,,,,,,,3,,,,0.16,1.9,0,4.0,0.2,23
2019-03-06,04:00,,1014,83.7,1,16,42,,,,,,,7,,,,0.15,1.8,0,3.4,0.3,65
2019-03-06,05:00,,1014,85.8,1,17,37,,,,,,,8,,,,0.19,1.0,0,2.8,0.3,124
2019-03-06,06:00,,1014,85.3,1,28,21,,,,,,,8,,,,0.26,1.1,0,2.4,0.3,93
2019-03-06,07:00,,1014,87.3,4,32,11,,,,,,,9,,,,0.37,5.8,2,1.6,0.8,142
2019-03-06,08:00,,1014,87.9,12,35,10,,,,,,,10,,,,0.58,9.1,35,1.5,0.9,154
2019-03-06,09:00,,1014,81.7,13,29,19,,,,,,,12,,,,0.71,5.4,70,3.2,1.0,152
2019-03-06,10:00,,1014,71.9,13,28,26,,,,,,,13,,,,0.66,7.4,147,6.1,0.9,141
2019-03-06,11:00,,1013,58.2,5,18,55,,,,,,,13,,,,0.27,7.5,300,9.7,1.3,163
2019-03-06,12:00,,1012,53.6,2,9,71,,,,,,,10,,,,0.16,3.7,294,10.9,1.7,166
2019-03-06,13:00,,1011,55.3,4,17,59,,,,,,,9,,,,0.34,6.2,313,10.8,2.1,163
2019-03-06,14:00,,1010,55.7,3,14,60,,,,,,,15,,,,0.45,3.0,307,11.2,1.9,164
2019-03-06,15:00,,1009,50.2,3,15,64,,,,,,,15,,,,0.37,2.7,318,13.0,1.7,173
2019-03-06,16:00,,1007,47.7,2,13,70,,,,,,,11,,,,0.29,2.9,183,13.2,1.8,167
2019-03-06,17:00,,1006,46.3,1,15,71,,,,,,,8,,,,0.30,3.0,76,12.5,1.5,166
2019-03-06,18:00,,1005,47.7,1,21,64,,,,,,,6,,,,0.45,4.2,14,11.7,1.3,170
2019-03-06,19:00,,1005,51.0,1,23,60,,,,,,,11,,,,0.55,3.7,0,11.0,0.8,175
2019-03-06,20:00,,1004,54.3,1,16,66,,,,,,,10,,,,0.52,3.8,0,11.1,1.2,163
2019-03-06,21:00,,1004,59.3,1,14,63,,,,,,,10,,,,0.52,3.5,0,11.0,1.2,167
2019-03-06,22:00,,1004,59.2,1,14,60,,,,,,,9,,,,0.49,2.9,0,11.1,1.0,138
2019-03-06,23:00,,1003,58.5,1,14,60,,,,,,,9,,,,0.48,3.6,0,10.9,1.6,173
2019-03-07,,,,,,,,,,,NaN,,,,NaN,NaN,NaN,,,,,,
2019-03-07,00:00,,1003,59.0,1,12,62,,,,,,,9,,,,0.46,3.8,0,10.4,1.6,172
2019-03-07,01:00,,1002,60.0,1,11,63,,,,,,,11,,,,0.47,4.9,0,9.9,1.6,171
2019-03-07,02:00,,1001,60.4,1,10,65,,,,,,,13,,,,0.48,4.1,0,9.8,1.7,172
2019-03-07,03:00,,1001,61.0,1,10,63,,,,,,,14,,,,0.48,4.3,0,9.7,1.1,174
2019-03-07,04:00,,1001,62.1,1,11,61,,,,,,,14,,,,0.48,4.8,0,9.5,0.9,145
2019-03-07,05:00,,1000,63.2,1,12,58,,,,,,,19,,,,0.48,5.1,0,9.2,1.1,167
2019-03-07,06:00,,1000,64.5,1,15,55,,,,,,,14,,,,0.50,5.0,0,8.9,1.3,171
2019-03-07,07:00,,999,66.5,1,20,47,,,,,,,16,,,,0.61,3.6,0,8.5,1.0,158
2019-03-07,08:00,,999,65.1,2,27,41,,,,,,,18,,,,0.69,4.4,23,8.8,1.1,180
2019-03-07,09:00,,999,63.0,3,29,40,,,,,,,18,,,,0.71,3.8,43,9.3,1.2,177
2019-03-07,10:00,,999,60.2,1,21,48,,,,,,,17,,,,0.60,3.4,66,10.0,1.5,164
2019-03-07,11:00,,999,59.2,2,25,44,,,,,,,16,,,,0.67,3.8,101,10.6,1.0,148
2019-03-07,12:00,,999,52.0,7,28,42,,,,,,,17,,,,0.77,4.7,261,13.0,1.0,129
2019-03-07,13:00,,998,45.6,3,17,65,,,,,,,16,,,,0.45,3.7,307,15.7,1.7,277
2019-03-07,14:00,,998,44.9,1,10,82,,,,,,,9,,,,0.16,1.6,168,16.0,2.7,229
2019-03-07,15:00,,999,48.4,1,11,79,,,,,,,6,,,,0.15,1.8,82,14.7,1.8,218
2019-03-07,16:00,,999,48.9,1,14,76,,,,,,,7,,,,0.20,2.1,74,14.5,1.4,201
2019-03-07,17:00,,1000,49.6,1,14,74,,,,,,,4,,,,0.23,1.9,66,14.2,1.6,205
2019-03-07,18:00,,1000,48.5,1,12,79,,,,,,,3,,,,0.16,2.0,23,13.8,1.6,211
2019-03-07,19:00,,1001,56.0,1,9,80,,,,,,,4,,,,0.15,2.3,0,12.0,1.9,218
2019-03-07,20:00,,1002,57.9,1,8,77,,,,,,,3,,,,0.19,2.6,0,11.0,2.1,215
2019-03-07,21:00,,1003,59.8,1,7,77,,,,,,,3,,,,0.16,2.4,0,10.2,1.6,201
2019-03-07,22:00,,1004,61.0,1,7,76,,,,,,,3,,,,0.14,1.7,0,9.7,1.5,205
2019-03-07,23:00,,1005,58.9,1,5,78,,,,,,,4,,,,0.12,1.7,0,9.6,1.9,212
2019-03-08,,,,,,,,,,,NaN,,,,NaN,NaN,NaN,,,,,,
2019-03-08,00:00,,1005,58.8,1,5,77,,,,,,,4,,,,0.05,2.1,0,9.5,1.7,204
2019-03-08,01:00,,1005,59.3,1,5,76,,,,,,,3,,,,0.05,1.9,0,9.4,1.3,202
2019-03-08,02:00,,1005,58.5,1,5,77,,,,,,,5,,,,0.05,2.0,0,9.1,1.3,196
2019-03-08,03:00,,1005,60.1,1,4,76,,,,,,,2,,,,0.05,1.5,0,8.9,1.5,201
2019-03-08,04:00,,1005,57.6,1,5,79,,,,,,,2,,,,0.05,1.9,0,9.1,2.1,218
2019-03-08,05:00,,1005,55.6,1,7,79,,,,,,,4,,,,0.05,1.8,0,9.2,2.5,211
2019-03-08,06:00,,1005,56.0,1,6,80,,,,,,,2,,,,0.05,1.5,0,9.1,2.5,215
2019-03-08,07:00,,1005,55.9,1,8,78,,,,,,,1,,,,0.05,1.5,1,9.1,2.5,222
2019-03-08,08:00,,1005,55.2,1,12,72,,,,,,,2,,,,0.12,1.3,18,9.1,2.0,219
2019-03-08,09:00,,1006,52.0,1,10,75,,,,,,,6,,,,0.13,1.2,69,9.5,2.2,214
2019-03-08,10:00,,1007,50.5,1,7,78,,,,,,,8,,,,0.05,1.1,93,10.0,2.6,227
2019-03-08,11:00,,1008,51.2,1,7,76,,,,,,,6,,,,0.11,1.0,166,10.3,2.7,222
2019-03-08,12:00,,1009,52.0,1,8,74,,,,,,,7,,,,0.14,0.5,203,10.5,2.7,229
2019-03-08,13:00,,1010,54.8,1,9,71,,,,,,,4,,,,0.16,0.5,97,10.4,2.4,240
2019-03-08,14:00,,1011,62.7,1,9,70,,,,,,,5,,,,0.16,1.0,164,9.8,2.3,227
2019-03-08,15:00,,1011,63.3,1,8,71,,,,,,,3,,,,0.12,1.2,205,9.8,2.4,225
2019-03-08,16:00,,1011,59.4,1,10,72,,,,,,,4,,,,0.15,1.0,185,10.2,2.2,233
2019-03-08,17:00,,1012,74.2,1,14,68,,,,,,,3,,,,0.21,1.0,48,7.7,2.1,268
2019-03-08,18:00,,1013,82.4,1,15,62,,,,,,,3,,,,0.35,1.2,9,6.7,1.1,221
2019-03-08,19:00,,1014,81.0,1,23,51,,,,,,,7,,,,0.48,1.4,0,6.9,0.5,205
2019-03-08,20:00,,1015,80.7,1,27,43,,,,,,,8,,,,0.54,2.5,0,6.9,0.4,216
2019-03-08,21:00,,1016,81.2,1,30,34,,,,,,,9,,,,0.98,1.8,0,6.8,0.4,260
2019-03-08,22:00,,1016,77.1,1,17,50,,,,,,,10,,,,0.50,1.8,0,6.5,0.8,216
2019-03-08,23:00,,1016,75.6,1,12,54,,,,,,,7,,,,0.30,3.0,0,6.1,1.1,212
2019-03-09,,,,,,,,,,,NaN,,,,NaN,NaN,NaN,,,,,,
2019-03-09,00:00,,1016,73.8,1,11,56,,,,,,,8,,,,0.24,2.8,0,6.3,1.4,209
2019-03-09,01:00,,1016,72.2,1,10,56,,,,,,,9,,,,0.20,2.0,0,6.7,1.2,207
2019-03-09,02:00,,1015,69.9,1,12,58,,,,,,,8,,,,0.15,1.9,0,7.4,1.7,218
2019-03-09,03:00,,1015,66.6,1,9,66,,,,,,,7,,,,0.14,2.2,0,7.9,1.7,212
2019-03-09,04:00,,1014,64.3,1,6,68,,,,,,,7,,,,0.15,2.8,0,7.9,1.2,208
2019-03-09,05:00,,1013,64.0,1,6,69,,,,,,,8,,,,0.11,1.4,0,7.7,1.0,187
2019-03-09,06:00,,1012,61.9,1,5,72,,,,,,,7,,,,0.10,1.2,0,7.7,1.3,196
2019-03-09,07:00,,1011,59.6,1,5,74,,,,,,,7,,,,0.11,1.2,2,8.2,2.0,203
2019-03-09,08:00,,1010,68.2,1,6,74,,,,,,,6,,,,0.18,1.6,17,7.8,2.4,210
2019-03-09,09:00,,1009,78.1,1,7,71,,,,,,,5,,,,0.21,1.4,39,7.1,2.8,215
2019-03-09,10:00,,1009,71.6,1,6,70,,,,,,,5,,,,0.05,2.7,160,8.6,3.4,220
2019-03-09,11:00,,1009,62.3,1,5,71,,,,,,,0,,,,0.05,1.4,297,10.8,3.5,223
2019-03-09,12:00,,1009,59.5,1,5,71,,,,,,,1,,,,0.05,1.3,312,11.6,3.0,234
2019-03-09,13:00,,1009,57.2,1,5,74,,,,,,,4,,,,0.05,1.3,296,12.0,2.8,243
2019-03-09,14:00,,1009,60.6,1,6,75,,,,,,,4,,,,0.15,1.3,169,11.9,2.4,227
2019-03-09,15:00,,1009,69.0,1,7,73,,,,,,,2,,,,0.16,1.4,91,10.7,1.9,226
2019-03-09,16:00,,1008,65.9,1,6,76,,,,,,,2,,,,0.14,1.3,87,11.0,2.6,217
2019-03-09,17:00,,1007,61.6,1,7,75,,,,,,,0,,,,0.12,1.5,77,11.4,2.4,220
2019-03-09,18:00,,1006,57.7,1,6,78,,,,,,,2,,,,0.12,1.6,26,11.3,2.3,209
2019-03-09,19:00,,1005,57.5,1,6,80,,,,,,,3,,,,0.18,1.8,0,10.9,2.4,210
2019-03-09,20:00,,1004,65.3,1,5,76,,,,,,,2,,,,0.16,1.6,0,10.3,3.4,216
2019-03-09,21:00,,1005,78.3,1,7,79,,,,,,,3,,,,0.12,1.2,0,8.5,2.7,257
2019-03-09,22:00,,1008,66.0,1,6,89,,,,,,,4,,,,0.05,1.3,0,8.3,3.5,275
2019-03-09,23:00,,1009,62.3,1,5,91,,,,,,,4,,,,0.05,1.5,0,7.7,3.3,274
2019-03-10,,,,,,,,,,,NaN,,,,NaN,NaN,NaN,,,,,,
2019-03-10,00:00,,1011,63.3,1,5,89,,,,,,,5,,,,0.05,1.6,0,6.9,2.5,272
2019-03-10,01:00,,1012,64.0,1,4,88,,,,,,,4,,,,0.05,1.0,0,6.4,2.3,247
2019-03-10,02:00,,1012,63.7,1,4,86,,,,,,,5,,,,0.05,1.0,0,6.0,1.9,238
2019-03-10,03:00,,1012,66.1,1,4,84,,,,,,,5,,,,0.05,0.5,0,5.9,1.7,231
2019-03-10,04:00,,1012,66.6,1,4,85,,,,,,,7,,,,0.05,0.5,0,6.6,1.6,227
2019-03-10,05:00,,1012,66.3,1,5,83,,,,,,,5,,,,0.10,0.5,0,7.1,1.9,224
2019-03-10,06:00,,1011,66.6,1,6,79,,,,,,,10,,,,0.11,1.0,0,7.4,1.7,228
2019-03-10,07:00,,1010,64.9,1,5,79,,,,,,,9,,,,0.10,1.0,2,7.6,1.2,229
2019-03-10,08:00,,1010,64.1,1,5,80,,,,,,,9,,,,0.13,1.1,34,7.9,1.2,221
2019-03-10,09:00,,1008,67.1,1,6,78,,,,,,,10,,,,0.17,1.6,64,8.4,0.8,204
2019-03-10,10:00,,1008,75.3,1,7,75,,,,,,,11,,,,0.26,1.9,67,8.0,1.1,209
2019-03-10,11:00,,1007,81.8,1,8,79,,,,,,,9,,,,0.28,1.5,74,7.3,0.8,194
2019-03-10,12:00,,1006,84.1,1,11,74,,,,,,,7,,,,0.35,1.2,108,7.6,0.2,167
2019-03-10,13:00,,1004,84.8,1,10,71,,,,,,,6,,,,0.29,1.4,125,7.8,0.4,125
2019-03-10,14:00,,1001,87.5,1,16,60,,,,,,,5,,,,0.31,1.7,109,7.4,0.7,141
2019-03-10,15:00,,1000,86.2,2,17,57,,,,,,,2,,,,0.31,1.7,168,8.5,0.4,126
2019-03-10,16:00,,999,84.0,2,22,46,,,,,,,4,,,,0.42,1.7,87,10.0,0.8,353
2019-03-10,17:00,,998,84.5,1,11,66,,,,,,,3,,,,0.17,1.6,21,9.8,1.8,252
2019-03-10,18:00,,998,85.3,1,9,66,,,,,,,3,,,,0.21,1.5,17,9.7,1.0,227
