Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,ng/m3,ng/m3,ng/m3,µg/m³,ng/m3,ng/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-03-01,01:00,,1011,70.7,,,28,,,,,,,,,,,,,1,8.9,1.2,239
2019-03-01,02:00,,1011,81.1,,,48,,,,,,,,,,,,,1,9.6,3.1,265
2019-03-01,03:00,,1010,81.8,,,45,,,,,,,,,,,,,1,9.6,1.6,238
2019-03-01,04:00,,1010,77.7,,,52,,,,,,,,,,,,,1,9.4,1.9,245
2019-03-01,05:00,,1009,77.0,,,57,,,,,,,,,,,,,1,9.2,3.0,242
2019-03-01,06:00,,1009,80.4,,,59,,,,,,,,,,,,,1,8.8,3.1,242
2019-03-01,07:00,,1009,82.5,,,54,,,,,,,,,,,,,1,8.8,2.4,242
2019-03-01,08:00,,1009,87.1,,,41,,,,,,,,,,,,,14,8.3,2.4,235
2019-03-01,09:00,,1009,89.7,,,34,,,,,,,,,,,,,57,8.5,2.2,240
2019-03-01,10:00,,1009,88.4,,,44,,,,,,,,,,,,,156,9.1,2.9,244
2019-03-01,11:00,,1009,84.2,,,46,,,,,,,,,,,,,217,10.0,3.3,253
2019-03-01,12:00,,1009,76.6,,,51,,,,,,,,,,,,,176,11.0,3.3,269
2019-03-01,13:00,,1009,77.4,,,56,,,,,,,,,,,,,99,10.4,4.2,290
2019-03-01,14:00,,1009,85.3,,,54,,,,,,,,,,,,,123,9.7,3.2,283
2019-03-01,15:00,,1010,87.2,,,46,,,,,,,,,,,,,61,9.1,4.0,313
2019-03-01,16:00,,1010,91.6,,,36,,,,,,,,,,,,,40,8.3,3.5,318
2019-03-01,17:00,,1011,89.3,,,34,,,,,,,,,,,,,13,7.7,3.9,333
2019-03-01,18:00,,1012,91.6,,,31,,,,,,,,,,,,,3,6.6,3.8,335
2019-03-01,19:00,,1013,94.7,,,37,,,,,,,,,,,,,1,5.3,3.2,342
2019-03-01,20:00,,1014,91.1,,,38,,,,,,,,,,,,,1,5.0,3.7,322
2019-03-01,21:00,,1015,82.8,,,51,,,,,,,,,,,,,1,4.2,4.1,329
2019-03-01,22:00,,1015,81.0,,,51,,,,,,,,,,,,,1,3.8,2.8,329
2019-03-01,23:00,,1016,78.3,,,49,,,,,,,,,,,,,1,3.7,2.1,333
2019-03-02,00:00,,1016,76.9,,,49,,,,,,,,,,,,,1,4.0,1.9,303
2019-03-02,01:00,,1016,78.9,,,47,,,,,,,,,,,,,1,3.8,1.4,212
2019-03-02,02:00,,1016,79.3,,,45,,,,,,,,,,,,,1,3.9,1.5,230
2019-03-02,03:00,,1015,79.4,,,45,,,,,,,,,,,,,1,3.9,1.4,217
2019-03-02,04:00,,1015,79.7,,,42,,,,,,,,,,,,,1,4.0,1.5,227
2019-03-02,05:00,,1015,77.7,,,51,,,,,,,,,,,,,1,4.0,2.0,245
2019-03-02,06:00,,1015,72.7,,,56,,,,,,,,,,,,,1,4.0,2.4,271
2019-03-02,07:00,,1015,69.2,,,59,,,,,,,,,,,,,1,4.2,2.5,281
2019-03-02,08:00,,1015,75.3,,,50,,,,,,,,,,,,,12,4.2,1.3,233
2019-03-02,09:00,,1015,78.8,,,46,,,,,,,,,,,,,33,4.4,1.5,234
2019-03-02,10:00,,1015,79.7,,,48,,,,,,,,,,,,,55,4.6,1.6,214
2019-03-02,11:00,,1015,81.1,,,52,,,,,,,,,,,,,59,4.7,1.9,227
2019-03-02,12:00,,1015,82.1,,,49,,,,,,,,,,,,,98,5.2,2.0,225
2019-03-02,13:00,,1015,80.2,,,55,,,,,,,,,,,,,109,5.5,3.1,246
2019-03-02,14:00,,1014,78.6,,,57,,,,,,,,,,,,,135,6.1,2.8,239
2019-03-02,15:00,,1014,76.2,,,59,,,,,,,,,,,,,68,6.4,2.3,236
2019-03-02,16:00,,1013,75.1,,,59,,,,,,,,,,,,,44,6.5,1.8,232
2019-03-02,17:00,,1013,76.4,,,51,,,,,,,,,,,,,23,6.7,1.4,218
2019-03-02,18:00,,1013,80.0,,,42,,,,,,,,,,,,,6,6.7,1.2,207
2019-03-02,19:00,,1013,81.3,,,33,,,,,,,,,,,,,1,6.6,0.8,180
2019-03-02,20:00,,1013,82.5,,,29,,,,,,,,,,,,,1,6.5,0.8,185
2019-03-02,21:00,,1013,83.0,,,29,,,,,,,,,,,,,1,6.4,1.0,178
2019-03-02,22:00,,1012,82.6,,,32,,,,,,,,,,,,,1,6.4,1.4,203
2019-03-02,23:00,,1012,82.5,,,34,,,,,,,,,,,,,1,6.5,1.4,183
2019-03-03,00:00,,1011,82.0,,,37,,,,,,,,,,,,,1,6.8,1.7,183
2019-03-03,01:00,,1011,82.0,,,38,,,,,,,,,,,,,1,7.2,1.5,183
2019-03-03,02:00,,1010,82.0,,,41,,,,,,,,,,,,,1,7.9,1.5,201
2019-03-03,03:00,,1010,81.6,,,47,,,,,,,,,,,,,1,8.8,3.5,226
2019-03-03,04:00,,1010,81.9,,,46,,,,,,,,,,,,,1,9.0,2.7,227
2019-03-03,05:00,,1010,79.8,,,48,,,,,,,,,,,,,1,9.2,2.5,227
2019-03-03,06:00,,1009,74.7,,,58,,,,,,,,,,,,,1,9.6,3.3,218
2019-03-03,07:00,,1008,71.2,,,66,,,,,,,,,,,,,1,9.5,3.6,214
2019-03-03,08:00,,1008,70.9,,,66,,,,,,,,,,,,,29,9.4,3.1,206
2019-03-03,09:00,,1008,70.7,,,64,,,,,,,,,,,,,62,9.7,2.8,210
2019-03-03,10:00,,1008,70.0,,,64,,,,,,,,,,,,,112,10.4,3.1,210
2019-03-03,11:00,,1008,68.3,,,65,,,,,,,,,,,,,178,11.2,4.9,215
2019-03-03,12:00,,1008,66.8,,,69,,,,,,,,,,,,,141,11.5,5.5,226
2019-03-03,13:00,,1008,69.6,,,72,,,,,,,,,,,,,86,11.3,5.7,229
2019-03-03,14:00,,1007,70.1,,,69,,,,,,,,,,,,,57,11.4,4.7,229
2019-03-03,15:00,,1007,70.0,,,65,,,,,,,,,,,,,53,11.5,3.7,217
2019-03-03,16:00,,1006,68.4,,,69,,,,,,,,,,,,,36,11.7,5.0,230
2019-03-03,17:00,,1006,69.7,,,66,,,,,,,,,,,,,19,11.6,4.5,229
2019-03-03,18:00,,1005,72.2,,,66,,,,,,,,,,,,,4,11.1,4.7,219
2019-03-03,19:00,,1005,72.0,,,65,,,,,,,,,,,,,1,11.0,4.5,219
2019-03-03,20:00,,1005,70.9,,,66,,,,,,,,,,,,,1,11.1,4.4,220
2019-03-03,21:00,,1004,70.7,,,65,,,,,,,,,,,,,1,11.1,3.8,213
2019-03-03,22:00,,1003,69.8,,,65,,,,,,,,,,,,,1,11.1,4.3,219
2019-03-03,23:00,,1002,69.2,,,66,,,,,,,,,,,,,1,11.0,4.6,208
2019-03-04,00:00,,1001,68.4,,,66,,,,,,,,,,,,,1,11.1,4.5,209
2019-03-04,01:00,,1001,68.1,,,67,,,,,,,,,,,,,1,11.1,4.2,211
2019-03-04,02:00,,1000,68.7,,,66,,,,,,,,,,,,,1,11.1,3.8,207
2019-03-04,03:00,,1000,70.4,,,67,,,,,,,,,,,,,1,10.9,4.9,212
2019-03-04,04:00,,999,70.2,,,64,,,,,,,,,,,,,1,10.8,4.1,204
2019-03-04,05:00,,998,70.7,,,63,,,,,,,,,,,,,1,10.3,3.4,176
2019-03-04,06:00,,0,0.0,,,0,,,,,,,,,,,,,0,0.0,0.0,0
2019-03-04,07:00,,996,67.9,,,61,,,,,,,,,,,,,1,10.5,2.9,181
2019-03-04,08:00,,995,63.8,,,63,,,,,,,,,,,,,45,11.6,3.8,193
2019-03-04,09:00,,993,56.4,,,77,,,,,,,,,,,,,110,13.5,4.5,207
2019-03-04,10:00,,992,55.9,,,72,,,,,,,,,,,,,187,13.7,5.2,191
2019-03-04,11:00,,991,48.0,,,79,,,,,,,,,,,,,255,14.9,7.5,210
2019-03-04,12:00,,991,40.4,,,89,,,,,,,,,,,,,317,15.5,9.5,228
2019-03-04,13:00,,992,59.2,,,88,,,,,,,,,,,,,187,11.8,9.0,242
2019-03-04,14:00,,992,56.1,,,88,,,,,,,,,,,,,282,12.1,7.4,233
2019-03-04,15:00,,991,44.7,,,91,,,,,,,,,,,,,214,13.3,7.8,231
2019-03-04,16:00,,991,47.9,,,89,,,,,,,,,,,,,185,12.8,9.0,219
2019-03-04,17:00,,991,59.2,,,87,,,,,,,,,,,,,107,11.4,7.6,230
2019-03-04,18:00,,993,78.9,,,81,,,,,,,,,,,,,11,7.2,7.2,258
2019-03-04,19:00,,995,86.7,,,76,,,,,,,,,,,,,1,5.3,4.4,245
2019-03-04,20:00,,996,83.9,,,75,,,,,,,,,,,,,1,5.5,3.9,233
