Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-03-07,23:00,,1003,74.1,5,11,,,,,,,,7,,,,,,0,7.3,1.4,190
2019-03-08,,,,,,,,,,,NaN,,,,,,NaN,,,,,,
2019-03-08,00:00,,1004,75.1,2,6,,,,,,,,8,,,,,,0,7.1,1.3,201
2019-03-08,01:00,,1004,76.9,1,5,,,,,,,,5,,,,,,0,6.7,1.5,191
2019-03-08,02:00,,1004,74.2,3,7,,,,,,,,4,,,,,,0,7.1,1.3,205
2019-03-08,03:00,,1004,72.5,2,6,,,,,,,,5,,,,,,0,6.9,1.2,198
2019-03-08,04:00,,1004,71.2,2,5,,,,,,,,4,,,,,,0,7.1,1.5,199
2019-03-08,05:00,,1004,70.3,2,4,,,,,,,,4,,,,,,0,7.4,1.9,215
2019-03-08,06:00,,1004,69.2,6,9,,,,,,,,3,,,,,,0,7.4,2.0,213
2019-03-08,07:00,,1004,66.2,9,11,,,,,,,,6,,,,,,3,6.9,2.1,214
2019-03-08,08:00,,1005,66.0,10,12,,,,,,,,7,,,,,,26,6.7,2.4,214
2019-03-08,09:00,,1006,63.2,9,12,,,,,,,,9,,,,,,80,7.4,2.1,220
2019-03-08,10:00,,1007,63.0,5,8,,,,,,,,9,,,,,,129,7.9,2.7,216
2019-03-08,11:00,,1008,64.3,12,14,,,,,,,,8,,,,,,122,8.2,2.0,218
2019-03-08,12:00,,1009,64.4,8,11,,,,,,,,9,,,,,,169,8.8,2.3,217
2019-03-08,13:00,,1010,62.7,11,11,,,,,,,,9,,,,,,195,9.3,2.1,215
2019-03-08,14:00,,1010,66.0,10,14,,,,,,,,8,,,,,,174,9.2,1.7,230
2019-03-08,15:00,,1011,73.2,10,17,,,,,,,,8,,,,,,107,8.2,1.5,247
2019-03-08,16:00,,1011,69.4,8,13,,,,,,,,6,,,,,,136,8.4,1.6,256
2019-03-08,17:00,,1012,65.6,7,14,,,,,,,,6,,,,,,65,8.6,1.4,261
2019-03-08,18:00,,1012,74.0,29,34,,,,,,,,7,,,,,,18,7.1,0.9,209
2019-03-08,19:00,,1013,79.9,37,46,,,,,,,,17,,,,,,0,5.9,0.6,201
2019-03-08,20:00,,1014,81.1,35,46,,,,,,,,11,,,,,,0,4.8,0.7,197
2019-03-08,21:00,,1014,84.7,18,30,,,,,,,,13,,,,,,0,4.5,0.6,194
2019-03-08,22:00,,1014,86.3,10,22,,,,,,,,9,,,,,,0,4.5,0.6,209
2019-03-08,23:00,,1014,86.2,5,15,,,,,,,,8,,,,,,0,5.0,0.9,186
2019-03-09,,,,,,,,,,,NaN,,,,,,NaN,,,,,,
2019-03-09,00:00,,1014,83.9,3,11,,,,,,,,8,,,,,,0,5.4,0.8,191
2019-03-09,01:00,,1014,84.1,2,9,,,,,,,,8,,,,,,0,5.4,0.8,208
2019-03-09,02:00,,1014,82.2,1,7,,,,,,,,8,,,,,,0,5.3,0.9,204
2019-03-09,03:00,,1013,80.0,1,8,,,,,,,,7,,,,,,0,5.1,1.2,193
2019-03-09,04:00,,1012,78.5,1,8,,,,,,,,6,,,,,,0,4.7,1.2,186
2019-03-09,05:00,,1011,75.4,2,9,,,,,,,,7,,,,,,0,5.1,1.2,196
2019-03-09,06:00,,1011,73.3,3,9,,,,,,,,6,,,,,,0,5.5,1.9,190
2019-03-09,07:00,,1011,75.2,2,8,,,,,,,,8,,,,,,0,6.1,1.7,208
2019-03-09,08:00,,1011,84.7,3,10,,,,,,,,5,,,,,,10,5.3,1.5,210
2019-03-09,09:00,,1011,83.7,7,11,,,,,,,,5,,,,,,77,5.8,1.5,200
2019-03-09,10:00,,1011,80.9,6,9,,,,,,,,4,,,,,,91,7.4,1.8,216
2019-03-09,11:00,,1011,79.0,6,10,,,,,,,,3,,,,,,148,8.5,1.8,227
2019-03-09,12:00,,1011,72.1,6,9,,,,,,,,3,,,,,,186,9.8,1.8,233
2019-03-09,13:00,,1011,70.3,7,11,,,,,,,,3,,,,,,179,10.3,1.8,222
2019-03-09,14:00,,1011,77.3,4,7,,,,,,,,4,,,,,,121,9.5,2.1,215
2019-03-09,15:00,,1011,78.9,5,8,,,,,,,,4,,,,,,162,9.5,1.8,215
2019-03-09,16:00,,1010,73.6,5,9,,,,,,,,5,,,,,,165,10.2,2.1,211
2019-03-09,17:00,,1009,69.0,6,11,,,,,,,,4,,,,,,79,10.3,2.0,209
2019-03-09,18:00,,1007,79.4,4,10,,,,,,,,5,,,,,,11,8.5,1.9,210
2019-03-09,19:00,,1006,91.3,5,11,,,,,,,,3,,,,,,0,7.6,1.6,223
2019-03-09,20:00,,1007,87.6,3,8,,,,,,,,2,,,,,,0,7.3,1.7,241
2019-03-09,21:00,,1009,84.5,1,4,,,,,,,,6,,,,,,1,5.6,5.1,295
2019-03-09,22:00,,1011,75.3,1,3,,,,,,,,4,,,,,,0,5.8,4.2,292
2019-03-09,23:00,,1012,74.4,2,6,,,,,,,,2,,,,,,0,5.4,2.0,278
2019-03-10,,,,,,,,,,,NaN,,,,,,NaN,,,,,,
2019-03-10,00:00,,1013,79.4,4,14,,,,,,,,5,,,,,,0,4.6,0.6,203
2019-03-10,01:00,,1013,82.3,2,8,,,,,,,,6,,,,,,0,5.0,0.7,203
2019-03-10,02:00,,1013,81.0,3,8,,,,,,,,7,,,,,,0,5.9,0.6,217
2019-03-10,03:00,,1013,79.9,2,7,,,,,,,,9,,,,,,0,6.3,0.7,219
2019-03-10,04:00,,1012,80.9,1,5,,,,,,,,9,,,,,,0,6.2,0.6,195
2019-03-10,05:00,,1012,82.7,3,10,,,,,,,,8,,,,,,0,6.0,0.8,183
2019-03-10,06:00,,1011,83.7,3,8,,,,,,,,8,,,,,,0,5.9,0.8,191
2019-03-10,07:00,,1010,83.3,2,6,,,,,,,,10,,,,,,1,6.1,0.9,188
2019-03-10,08:00,,1009,81.6,5,12,,,,,,,,13,,,,,,15,6.3,0.8,180
2019-03-10,09:00,,1008,89.0,6,16,,,,,,,,13,,,,,,24,6.3,0.5,205
2019-03-10,10:00,,1007,90.9,8,16,,,,,,,,10,,,,,,45,6.4,0.9,177
2019-03-10,11:00,,1005,92.0,6,13,,,,,,,,11,,,,,,98,6.7,1.0,176
2019-03-10,12:00,,1003,88.7,7,10,,,,,,,,8,,,,,,141,8.7,1.5,191
2019-03-10,13:00,,1002,85.1,6,9,,,,,,,,2,,,,,,259,11.1,1.2,200
2019-03-10,14:00,,1000,87.6,4,7,,,,,,,,3,,,,,,90,10.1,1.5,230
2019-03-10,15:00,,1000,86.6,7,13,,,,,,,,7,,,,,,126,10.8,0.9,213
2019-03-10,16:00,,1000,75.7,5,7,,,,,,,,1,,,,,,148,12.3,1.9,229
2019-03-10,17:00,,1000,70.5,4,7,,,,,,,,4,,,,,,77,11.9,2.2,241
2019-03-10,18:00,,1000,68.7,3,7,,,,,,,,6,,,,,,20,11.0,2.7,248
2019-03-10,19:00,,1000,65.0,2,6,,,,,,,,7,,,,,,0,10.0,2.4,246
2019-03-10,20:00,,1002,62.7,1,4,,,,,,,,10,,,,,,0,8.9,3.7,265
2019-03-10,21:00,,1004,66.2,2,5,,,,,,,,10,,,,,,0,7.1,2.5,240
2019-03-10,22:00,,1006,72.0,3,6,,,,,,,,4,,,,,,0,5.8,4.9,292
2019-03-10,23:00,,1008,71.1,2,6,,,,,,,,0,,,,,,0,4.6,5.2,304
2019-03-11,,,,,,,,,,,NaN,,,,,,NaN,,,,,,
2019-03-11,00:00,,1010,88.2,1,5,,,,,,,,2,,,,,,0,2.5,2.5,296
2019-03-11,01:00,,1011,92.4,1,5,,,,,,,,3,,,,,,0,2.0,2.2,301
2019-03-11,02:00,,1012,81.4,1,4,,,,,,,,3,,,,,,0,2.6,1.6,283
2019-03-11,03:00,,1012,81.1,6,15,,,,,,,,4,,,,,,0,2.3,0.7,213
2019-03-11,04:00,,1012,79.8,4,9,,,,,,,,4,,,,,,0,2.0,1.1,215
2019-03-11,05:00,,1012,80.7,4,9,,,,,,,,5,,,,,,0,2.0,1.5,215
2019-03-11,06:00,,1012,81.6,14,25,,,,,,,,5,,,,,,0,2.5,1.1,202
2019-03-11,07:00,,1011,90.3,32,36,,,,,,,,6,,,,,,0,1.9,1.1,190
2019-03-11,08:00,,1011,90.4,18,22,,,,,,,,7,,,,,,15,2.1,1.5,222
2019-03-11,09:00,,1011,83.8,15,22,,,,,,,,3,,,,,,85,2.9,1.0,229
2019-03-11,10:00,,1011,78.6,13,17,,,,,,,,3,,,,,,177,3.9,1.2,234
2019-03-11,11:00,,1011,71.9,8,11,,,,,,,,4,,,,,,260,4.4,1.9,267
2019-03-11,12:00,,1012,68.1,11,13,,,,,,,,7,,,,,,175,4.5,2.0,258
2019-03-11,13:00,,1012,68.7,4,7,,,,,,,,6,,,,,,271,4.3,2.8,272
2019-03-11,14:00,,1012,66.2,5,9,,,,,,,,3,,,,,,244,4.8,2.6,275
2019-03-11,15:00,,1013,79.1,7,12,,,,,,,,3,,,,,,121,3.7,1.7,259
2019-03-11,16:00,,1013,79.7,5,9,,,,,,,,3,,,,,,125,3.6,2.8,281
2019-03-11,17:00,,1014,74.0,8,16,,,,,,,,2,,,,,,46,4.0,1.7,270
2019-03-11,18:00,,1014,73.3,13,21,,,,,,,,5,,,,,,14,4.0,1.0,231
2019-03-11,19:00,,1015,91.0,22,34,,,,,,,,6,,,,,,0,2.4,0.7,192
2019-03-11,20:00,,1015,91.2,9,18,,,,,,,,5,,,,,,0,2.5,0.8,200
2019-03-11,21:00,,1015,88.5,9,18,,,,,,,,6,,,,,,0,2.8,1.0,205
2019-03-11,22:00,,1015,88.0,3,11,,,,,,,,7,,,,,,0,2.8,1.0,211
2019-03-11,23:00,,1016,91.6,4,13,,,,,,,,6,,,,,,0,2.4,0.5,230
2019-03-12,,,,,,,,,,,NaN,,,,,,NaN,,,,,,
2019-03-12,00:00,,1017,93.2,2,10,,,,,,,,4,,,,,,0,2.2,1.2,293
2019-03-12,01:00,,1018,92.6,1,5,,,,,,,,2,,,,,,0,2.2,3.0,309
2019-03-12,02:00,,1019,93.4,3,6,,,,,,,,3,,,,,,0,2.0,2.1,324
2019-03-12,03:00,,1020,92.0,1,6,,,,,,,,3,,,,,,0,2.1,1.7,302
2019-03-12,04:00,,1021,90.3,1,8,,,,,,,,3,,,,,,0,2.4,0.9,295
