Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,ng/m3,ng/m3,ng/m3,µg/m³,ng/m3,ng/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-03-01,,,,,,,,,,,24.04,,,,NaN,NaN,19.17,,,,,,
2019-03-01,01:00,,1012,72.7,1,21,44,,,,,,,63,,,,,,1,7.9,2.0,279
2019-03-01,02:00,,1011,79.3,1,21,40,,,,,,,66,,,,,,0,7.7,1.7,270
2019-03-01,03:00,,1011,86.3,1,18,39,,,,,,,65,,,,,,0,7.7,1.9,277
2019-03-01,04:00,,1010,90.1,1,15,38,,,,,,,53,,,,,,0,7.3,1.5,292
2019-03-01,05:00,,1010,88.3,1,9,50,,,,,,,39,,,,,,0,7.4,2.1,263
2019-03-01,06:00,,1010,83.2,1,6,60,,,,,,,23,,,,,,0,7.7,2.3,260
2019-03-01,07:00,,1009,83.8,1,5,63,,,,,,,13,,,,,,0,7.6,2.3,256
2019-03-01,08:00,,1009,86.9,1,6,60,,,,,,,8,,,,,,17,7.5,2.2,252
2019-03-01,09:00,,1009,86.5,1,9,55,,,,,,,10,,,,,,67,7.6,1.9,233
2019-03-01,10:00,,1010,86.9,1,9,53,,,,,,,11,,,,,,124,8.2,1.8,250
2019-03-01,11:00,,1009,84.7,1,9,54,,,,,,,12,,,,,,118,8.9,1.9,273
2019-03-01,12:00,,1009,80.9,1,9,53,,,,,,,12,,,,,,147,9.6,1.9,275
2019-03-01,13:00,,1009,79.6,1,9,56,,,,,,,14,,,,,,108,9.6,2.1,300
2019-03-01,14:00,,1010,88.7,1,7,56,,,,,,,12,,,,,,90,8.6,1.8,317
2019-03-01,15:00,,1010,88.5,1,7,57,,,,,,,11,,,,,,67,8.5,2.1,323
2019-03-01,16:00,,1010,89.5,1,6,62,,,,,,,7,,,,,,33,7.4,2.4,327
2019-03-01,17:00,,1011,91.9,1,9,50,,,,,,,15,,,,,,15,6.8,2.6,333
2019-03-01,18:00,,1012,92.4,1,10,45,,,,,,,33,,,,,,3,5.9,2.7,335
2019-03-01,19:00,,1013,95.3,1,8,43,,,,,,,33,,,,,,1,4.3,2.3,340
2019-03-01,20:00,,1014,94.5,1,8,44,,,,,,,22,,,,,,0,3.7,2.2,339
2019-03-01,21:00,,1014,90.5,1,7,47,,,,,,,21,,,,,,0,3.5,2.0,332
2019-03-01,22:00,,1015,86.3,1,5,56,,,,,,,18,,,,,,0,3.0,2.5,327
2019-03-01,23:00,,1015,83.5,1,5,61,,,,,,,13,,,,,,0,2.4,2.1,320
2019-03-02,,,,,,,,,,,18.52,,,,NaN,NaN,12.53,,,,,,
2019-03-02,00:00,,1016,78.8,1,4,66,,,,,,,10,,,,,,0,2.3,1.6,319
2019-03-02,01:00,,1016,76.4,1,4,67,,,,,,,8,,,,,,0,2.4,1.4,303
2019-03-02,02:00,,1016,74.0,1,5,69,,,,,,,9,,,,,,0,2.6,1.8,286
2019-03-02,03:00,,1016,79.0,1,7,59,,,,,,,11,,,,,,0,2.5,1.4,236
2019-03-02,04:00,,1015,82.4,1,7,54,,,,,,,14,,,,,,0,2.3,1.5,227
