Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-03-02,06:00,,1014,81.3,1,11,47,,,,,,,13,,,,,,0,2.5,1.1,248
2019-03-02,07:00,,1014,80.3,1,13,46,,,,,,,16,,,,,,0,2.4,1.6,251
2019-03-02,08:00,,1014,80.0,1,14,46,,,,,,,17,,,,,,5,2.6,2.2,254
2019-03-02,09:00,,1014,80.9,3,16,43,,,,,,,20,,,,,,23,2.7,2.3,257
2019-03-02,10:00,,1014,78.3,6,18,43,,,,,,,23,,,,,,99,3.4,2.0,255
2019-03-02,11:00,,1014,71.4,8,16,51,,,,,,,23,,,,,,185,4.4,2.2,273
2019-03-02,12:00,,1015,65.9,5,13,59,,,,,,,19,,,,,,178,4.8,2.2,279
2019-03-02,13:00,,1014,62.6,5,14,60,,,,,,,21,,,,,,142,5.1,1.9,270
2019-03-02,14:00,,1014,61.7,4,13,60,,,,,,,19,,,,,,102,5.0,1.9,261
2019-03-02,15:00,,1014,65.5,3,14,56,,,,,,,17,,,,,,80,4.8,1.8,248
2019-03-02,16:00,,1014,69.7,2,13,53,,,,,,,20,,,,,,50,4.7,1.6,231
2019-03-02,17:00,,1013,72.9,1,14,50,,,,,,,21,,,,,,24,4.6,1.5,227
2019-03-02,18:00,,1013,75.2,1,13,48,,,,,,,20,,,,,,5,4.5,1.2,220
2019-03-02,19:00,,1013,77.9,1,13,45,,,,,,,20,,,,,,0,4.4,1.1,209
2019-03-02,20:00,,1013,79.3,1,11,44,,,,,,,20,,,,,,0,4.4,1.2,209
2019-03-02,21:00,,1013,79.8,1,12,41,,,,,,,21,,,,,,0,4.3,1.5,199
2019-03-02,22:00,,1013,79.1,1,11,39,,,,,,,22,,,,,,0,4.6,1.2,205
2019-03-02,23:00,,1012,78.3,1,11,43,,,,,,,18,,,,,,0,5.0,1.6,236
2019-03-03,00:00,,1012,75.3,1,9,49,,,,,,,15,,,,,,0,5.7,1.9,234
2019-03-03,01:00,,1011,78.1,1,9,41,,,,,,,19,,,,,,0,4.9,1.8,198
2019-03-03,02:00,,1011,78.2,1,9,42,,,,,,,21,,,,,,0,5.2,1.2,194
2019-03-03,03:00,,1010,78.6,1,10,38,,,,,,,21,,,,,,0,5.4,2.0,197
2019-03-03,04:00,,1010,82.5,1,8,44,,,,,,,22,,,,,,0,6.3,1.9,210
2019-03-03,05:00,,1010,88.3,1,6,48,,,,,,,18,,,,,,0,6.8,2.5,231
2019-03-03,06:00,,1009,85.6,1,7,45,,,,,,,13,,,,,,0,7.2,2.9,239
2019-03-03,07:00,,1009,81.2,1,6,48,,,,,,,10,,,,,,0,7.7,2.7,232
2019-03-03,08:00,,1009,74.4,1,6,57,,,,,,,9,,,,,,20,8.2,3.1,235
2019-03-03,09:00,,1009,68.8,1,5,64,,,,,,,8,,,,,,87,8.8,3.6,235
2019-03-03,10:00,,1009,64.2,1,5,67,,,,,,,9,,,,,,229,9.9,4.3,236
2019-03-03,11:00,,1008,62.6,1,5,68,,,,,,,7,,,,,,181,10.5,4.6,236
2019-03-03,12:00,,1008,62.9,1,7,68,,,,,,,7,,,,,,107,10.5,4.1,237
2019-03-03,13:00,,1008,59.9,1,6,70,,,,,,,9,,,,,,219,11.4,4.4,237
2019-03-03,14:00,,1007,60.5,1,6,70,,,,,,,9,,,,,,131,11.2,4.4,241
2019-03-03,15:00,,1007,63.0,1,6,70,,,,,,,10,,,,,,103,11.3,3.9,236
2019-03-03,16:00,,1006,65.9,1,8,69,,,,,,,10,,,,,,48,11.1,3.6,241
2019-03-03,17:00,,1006,69.8,1,7,68,,,,,,,9,,,,,,19,10.5,3.0,232
2019-03-03,18:00,,1006,67.7,1,9,66,,,,,,,9,,,,,,1,10.5,2.8,235
2019-03-03,19:00,,1005,66.8,1,8,68,,,,,,,10,,,,,,0,10.5,3.6,238
2019-03-03,20:00,,1005,72.2,1,7,68,,,,,,,9,,,,,,0,9.9,3.8,238
2019-03-03,21:00,,1005,71.0,1,6,69,,,,,,,8,,,,,,0,9.8,3.8,237
2019-03-03,22:00,,1004,67.5,1,5,71,,,,,,,6,,,,,,0,9.9,3.8,234
2019-03-03,23:00,,1003,66.3,1,5,71,,,,,,,5,,,,,,0,10.0,3.3,232
2019-03-04,00:00,,1003,64.7,1,5,71,,,,,,,5,,,,,,0,10.1,3.1,231
2019-03-04,01:00,,1002,62.9,1,5,70,,,,,,,6,,,,,,0,10.3,3.0,231
2019-03-04,02:00,,1001,63.3,1,5,68,,,,,,,8,,,,,,0,10.1,2.3,220
2019-03-04,03:00,,1001,64.8,1,5,66,,,,,,,7,,,,,,0,9.7,2.5,221
2019-03-04,04:00,,1000,65.3,1,6,65,,,,,,,8,,,,,,0,9.7,2.8,218
2019-03-04,05:00,,1000,66.7,1,8,61,,,,,,,8,,,,,,0,9.4,2.9,209
2019-03-04,06:00,,0,0.0,0,0,0,,,,,,,NaN,,,,,,0,0.0,0.0,0
2019-03-04,07:00,,998,68.4,1,11,56,,,,,,,8,,,,,,2,8.8,3.6,196
2019-03-04,08:00,,997,64.5,1,13,57,,,,,,,9,,,,,,30,9.6,2.8,201
2019-03-04,09:00,,996,58.2,2,11,63,,,,,,,11,,,,,,75,10.9,3.3,206
2019-03-04,10:00,,995,54.2,5,11,64,,,,,,,10,,,,,,154,12.0,3.2,200
2019-03-04,11:00,,994,53.1,1,10,64,,,,,,,10,,,,,,133,12.2,3.6,196
2019-03-04,12:00,,994,52.0,1,10,63,,,,,,,10,,,,,,246,12.3,5.5,198
2019-03-04,13:00,,993,44.7,2,11,63,,,,,,,11,,,,,,415,14.3,5.4,200
2019-03-04,14:00,,992,38.6,2,11,72,,,,,,,11,,,,,,295,15.1,6.3,222
2019-03-04,15:00,,992,36.1,1,10,89,,,,,,,11,,,,,,109,14.3,6.6,239
2019-03-04,16:00,,992,41.2,3,12,87,,,,,,,11,,,,,,57,13.2,5.8,246
2019-03-04,17:00,,992,41.9,2,13,83,,,,,,,10,,,,,,42,12.4,5.5,239
2019-03-04,18:00,,992,39.2,1,10,85,,,,,,,9,,,,,,18,12.0,5.7,239
2019-03-04,19:00,,993,49.7,1,8,85,,,,,,,7,,,,,,0,10.4,5.8,244
2019-03-04,20:00,,994,67.0,1,8,82,,,,,,,8,,,,,,0,8.2,4.8,260
2019-03-04,21:00,,996,78.7,1,7,79,,,,,,,3,,,,,,0,5.3,3.8,251
2019-03-04,22:00,,996,76.0,1,8,75,,,,,,,5,,,,,,0,5.2,4.1,242
2019-03-04,23:00,,997,72.1,1,8,71,,,,,,,4,,,,,,0,5.3,5.1,250
2019-03-05,00:00,,998,69.1,1,8,66,,,,,,,5,,,,,,0,4.9,4.5,249
2019-03-05,01:00,,999,67.5,1,8,64,,,,,,,8,,,,,,0,4.8,4.4,243
2019-03-05,02:00,,1000,65.2,1,6,65,,,,,,,7,,,,,,0,5.1,5.3,247
2019-03-05,03:00,,1000,65.8,1,6,65,,,,,,,6,,,,,,0,4.9,4.4,242
2019-03-05,04:00,,1000,65.1,1,5,68,,,,,,,6,,,,,,0,4.8,3.8,235
2019-03-05,05:00,,1000,62.9,1,5,70,,,,,,,5,,,,,,0,5.5,4.9,239
2019-03-05,06:00,,1000,63.0,1,7,70,,,,,,,3,,,,,,0,5.8,6.1,245
2019-03-05,07:00,,1000,61.4,3,9,69,,,,,,,3,,,,,,2,5.7,5.9,248
2019-03-05,08:00,,1000,59.6,6,14,67,,,,,,,6,,,,,,53,5.9,6.0,249
2019-03-05,09:00,,1001,58.7,4,11,70,,,,,,,6,,,,,,119,6.3,6.4,252
2019-03-05,10:00,,1002,54.3,4,10,74,,,,,,,7,,,,,,320,7.4,6.8,255
2019-03-05,11:00,,1002,54.4,3,9,69,,,,,,,NaN,,,,,,253,7.3,6.2,254
2019-03-05,12:00,,1003,54.2,6,10,69,,,,,,,2,,,,,,334,7.8,5.6,259
2019-03-05,13:00,,1003,54.4,4,9,70,,,,,,,7,,,,,,355,8.1,5.5,258
2019-03-05,14:00,,1003,69.8,4,11,69,,,,,,,5,,,,,,181,6.2,5.2,249
2019-03-05,15:00,,1003,84.7,5,14,69,,,,,,,2,,,,,,93,3.9,4.6,248
2019-03-05,16:00,,1004,78.4,5,13,66,,,,,,,4,,,,,,198,5.3,4.5,244
2019-03-05,17:00,,1004,74.9,4,14,62,,,,,,,4,,,,,,127,6.0,4.4,242
2019-03-05,18:00,,1005,75.6,4,18,56,,,,,,,6,,,,,,33,5.7,3.2,248
2019-03-05,19:00,,1005,80.4,1,17,52,,,,,,,4,,,,,,0,4.5,1.6,227
2019-03-05,20:00,,1007,81.3,1,15,53,,,,,,,6,,,,,,0,4.5,3.0,242
2019-03-05,21:00,,1008,78.9,1,15,53,,,,,,,6,,,,,,0,4.3,2.8,247
2019-03-05,22:00,,1009,78.5,1,14,52,,,,,,,5,,,,,,0,3.9,2.3,250
2019-03-05,23:00,,1009,79.9,1,13,51,,,,,,,7,,,,,,0,3.6,2.3,246
2019-03-06,00:00,,1010,81.0,1,11,52,,,,,,,7,,,,,,0,3.5,2.4,248
2019-03-06,01:00,,1011,80.5,1,10,53,,,,,,,5,,,,,,0,3.4,2.2,245
2019-03-06,02:00,,1011,80.8,1,10,52,,,,,,,5,,,,,,0,3.1,2.0,237
2019-03-06,03:00,,1011,81.7,1,9,53,,,,,,,6,,,,,,0,2.9,1.5,232
2019-03-06,04:00,,1012,80.8,1,9,55,,,,,,,6,,,,,,0,2.9,1.6,234
2019-03-06,05:00,,1012,81.3,1,8,52,,,,,,,7,,,,,,0,2.7,1.3,218
2019-03-06,06:00,,1012,80.5,1,8,53,,,,,,,7,,,,,,0,2.7,1.4,204
2019-03-06,07:00,,1012,81.1,4,13,47,,,,,,,10,,,,,,3,2.4,1.8,207
2019-03-06,08:00,,1012,77.9,4,16,41,,,,,,,13,,,,,,67,3.2,2.1,199
2019-03-06,09:00,,1012,73.2,4,14,44,,,,,,,17,,,,,,148,4.6,2.7,190
2019-03-06,10:00,,1012,63.6,4,11,50,,,,,,,14,,,,,,395,7.1,2.8,185
2019-03-06,11:00,,1011,60.8,3,9,58,,,,,,,13,,,,,,508,7.4,4.3,185
2019-03-06,12:00,,1011,56.8,1,5,68,,,,,,,10,,,,,,577,8.2,4.8,183
2019-03-06,13:00,,1010,53.8,1,6,68,,,,,,,9,,,,,,572,8.8,4.4,168
2019-03-06,14:00,,1009,55.9,2,7,65,,,,,,,14,,,,,,466,9.3,4.2,177
2019-03-06,15:00,,1008,53.6,1,7,66,,,,,,,17,,,,,,317,10.2,3.7,183
2019-03-06,16:00,,1006,50.3,1,6,71,,,,,,,14,,,,,,221,10.8,4.5,172
2019-03-06,17:00,,1005,49.3,1,6,73,,,,,,,12,,,,,,123,10.6,4.7,171
2019-03-06,18:00,,1004,49.9,1,7,74,,,,,,,11,,,,,,16,9.9,5.1,168
2019-03-06,19:00,,1004,52.1,1,6,75,,,,,,,11,,,,,,0,9.6,5.4,168
2019-03-06,20:00,,1003,57.0,1,5,72,,,,,,,9,,,,,,0,9.5,6.3,168
2019-03-06,21:00,,1002,56.9,1,6,71,,,,,,,11,,,,,,0,9.4,5.7,173
2019-03-06,22:00,,1002,56.3,1,5,72,,,,,,,12,,,,,,0,9.3,5.6,171
2019-03-06,23:00,,1001,56.8,1,5,72,,,,,,,10,,,,,,0,9.1,5.0,173
2019-03-07,00:00,,1001,57.4,1,5,72,,,,,,,13,,,,,,0,9.0,4.9,180
2019-03-07,01:00,,1000,58.2,1,5,72,,,,,,,14,,,,,,0,8.7,5.7,180
2019-03-07,02:00,,1000,59.8,1,6,70,,,,,,,15,,,,,,0,8.3,5.8,175
2019-03-07,03:00,,999,58.5,1,5,69,,,,,,,14,,,,,,0,8.7,5.4,180
2019-03-07,04:00,,999,57.3,1,5,69,,,,,,,15,,,,,,0,9.0,5.2,183
2019-03-07,05:00,,998,58.1,1,5,68,,,,,,,11,,,,,,0,8.8,4.0,181
2019-03-07,06:00,,998,58.6,1,6,66,,,,,,,14,,,,,,0,8.6,4.2,186
2019-03-07,07:00,,997,59.0,1,6,64,,,,,,,14,,,,,,0,8.4,4.8,184
2019-03-07,08:00,,997,58.8,1,7,64,,,,,,,15,,,,,,17,8.5,5.0,185
2019-03-07,09:00,,996,57.4,1,7,65,,,,,,,18,,,,,,42,8.9,4.8,182
2019-03-07,10:00,,997,54.9,1,7,66,,,,,,,16,,,,,,78,9.5,4.9,177
2019-03-07,11:00,,997,52.9,1,8,65,,,,,,,15,,,,,,140,10.1,5.1,185
2019-03-07,12:00,,997,53.0,1,8,61,,,,,,,16,,,,,,283,10.7,3.9,188
2019-03-07,13:00,,997,47.1,1,8,65,,,,,,,15,,,,,,343,13.0,3.6,184
2019-03-07,14:00,,997,45.3,2,11,65,,,,,,,17,,,,,,254,13.9,3.4,206
2019-03-07,15:00,,998,47.5,3,22,56,,,,,,,15,,,,,,96,13.7,2.8,232
2019-03-07,16:00,,998,46.0,4,16,71,,,,,,,13,,,,,,109,13.6,4.2,241
2019-03-07,17:00,,999,47.5,3,16,71,,,,,,,7,,,,,,32,13.2,3.1,231
2019-03-07,18:00,,1000,50.9,1,11,73,,,,,,,8,,,,,,24,12.6,3.1,216
2019-03-07,19:00,,1000,55.0,1,10,73,,,,,,,7,,,,,,0,11.6,3.5,208
2019-03-07,20:00,,1001,60.4,1,11,68,,,,,,,7,,,,,,0,10.8,3.2,223
2019-03-07,21:00,,1002,60.6,1,10,68,,,,,,,8,,,,,,0,9.9,3.3,229
2019-03-07,22:00,,1003,58.1,1,7,73,,,,,,,6,,,,,,0,9.1,3.6,231
2019-03-07,23:00,,1003,58.5,1,6,73,,,,,,,6,,,,,,0,8.5,2.4,223
2019-03-08,00:00,,1003,61.1,1,7,69,,,,,,,5,,,,,,0,7.9,2.4,212
2019-03-08,01:00,,1003,61.4,1,6,70,,,,,,,7,,,,,,0,7.7,2.7,212
2019-03-08,02:00,,1003,63.0,1,6,68,,,,,,,7,,,,,,0,7.5,3.2,218
2019-03-08,03:00,,1003,64.9,1,5,66,,,,,,,7,,,,,,0,7.1,3.3,212
2019-03-08,04:00,,1002,64.6,1,6,65,,,,,,,6,,,,,,0,7.1,4.2,215
2019-03-08,05:00,,1002,61.1,1,6,68,,,,,,,5,,,,,,0,7.1,3.3,227
2019-03-08,06:00,,1002,63.3,1,8,64,,,,,,,8,,,,,,0,6.8,3.2,219
2019-03-08,07:00,,1002,57.5,1,9,70,,,,,,,7,,,,,,5,7.4,4.2,230
2019-03-08,08:00,,1003,55.0,4,13,67,,,,,,,6,,,,,,43,8.0,3.4,230
2019-03-08,09:00,,1004,50.8,3,10,71,,,,,,,8,,,,,,122,8.8,5.7,238
2019-03-08,10:00,,1005,47.3,3,7,74,,,,,,,8,,,,,,255,10.0,6.8,242
2019-03-08,11:00,,1006,49.5,2,8,73,,,,,,,6,,,,,,169,9.4,6.8,243
2019-03-08,12:00,,1007,50.7,2,8,72,,,,,,,6,,,,,,183,9.5,6.6,243
2019-03-08,13:00,,1008,53.2,3,9,70,,,,,,,8,,,,,,110,9.2,6.2,248
2019-03-08,14:00,,1008,56.2,4,11,66,,,,,,,9,,,,,,143,9.1,5.7,248
2019-03-08,15:00,,1009,57.0,4,10,67,,,,,,,7,,,,,,220,9.2,6.1,244
2019-03-08,16:00,,1010,61.9,5,14,67,,,,,,,7,,,,,,119,8.6,4.5,249
2019-03-08,17:00,,1011,75.3,7,17,62,,,,,,,8,,,,,,25,6.4,3.5,268
2019-03-08,18:00,,1011,82.8,3,16,61,,,,,,,5,,,,,,17,5.3,2.9,247
2019-03-08,19:00,,1012,82.0,3,20,53,,,,,,,9,,,,,,0,5.4,2.2,242
2019-03-08,20:00,,1013,80.6,3,21,50,,,,,,,10,,,,,,0,5.2,2.1,244
2019-03-08,21:00,,1014,79.0,1,17,52,,,,,,,12,,,,,,0,5.3,1.9,236
2019-03-08,22:00,,1014,77.1,1,10,60,,,,,,,12,,,,,,0,5.4,2.3,236
2019-03-08,23:00,,1014,74.8,1,9,57,,,,,,,8,,,,,,0,5.6,2.5,233
2019-03-09,00:00,,1014,73.2,1,8,56,,,,,,,7,,,,,,0,5.3,2.3,237
2019-03-09,01:00,,1013,73.2,1,6,58,,,,,,,7,,,,,,0,4.9,2.0,216
2019-03-09,02:00,,1013,75.8,1,6,53,,,,,,,8,,,,,,0,4.3,2.1,198
2019-03-09,03:00,,1012,77.2,1,8,48,,,,,,,8,,,,,,0,4.3,2.2,194
2019-03-09,04:00,,1011,77.6,1,9,47,,,,,,,12,,,,,,0,4.6,2.7,205
2019-03-09,05:00,,1011,78.7,1,9,45,,,,,,,15,,,,,,0,4.6,2.8,198
2019-03-09,06:00,,1009,78.3,1,9,46,,,,,,,13,,,,,,0,4.4,3.3,196
2019-03-09,07:00,,1008,74.9,1,8,52,,,,,,,13,,,,,,5,4.7,3.5,195
2019-03-09,08:00,,1007,71.4,1,8,57,,,,,,,9,,,,,,24,5.6,4.1,202
2019-03-09,09:00,,1007,81.0,1,8,59,,,,,,,9,,,,,,34,4.8,4.4,214
2019-03-09,10:00,,1007,83.6,2,9,58,,,,,,,10,,,,,,109,5.0,4.3,226
2019-03-09,11:00,,1006,71.0,3,6,65,,,,,,,6,,,,,,259,8.0,6.1,244
2019-03-09,12:00,,1007,61.4,2,6,68,,,,,,,2,,,,,,324,9.8,6.8,252
2019-03-09,13:00,,1007,56.2,2,5,71,,,,,,,4,,,,,,332,10.7,6.2,254
2019-03-09,14:00,,1007,56.1,2,6,72,,,,,,,3,,,,,,260,11.0,5.6,253
2019-03-09,15:00,,1006,68.6,2,7,73,,,,,,,6,,,,,,181,9.5,5.4,248
2019-03-09,16:00,,1006,72.2,2,8,72,,,,,,,4,,,,,,82,8.9,4.7,252
2019-03-09,17:00,,1005,75.8,2,9,70,,,,,,,5,,,,,,108,8.2,3.6,235
2019-03-09,18:00,,1004,62.7,1,6,74,,,,,,,6,,,,,,18,9.3,4.8,237
2019-03-09,19:00,,1003,59.3,1,6,75,,,,,,,6,,,,,,0,9.2,3.4,223
2019-03-09,20:00,,1001,64.7,1,6,72,,,,,,,8,,,,,,0,8.8,4.3,212
2019-03-09,21:00,,1003,83.0,1,5,74,,,,,,,5,,,,,,0,5.7,5.5,256
2019-03-09,22:00,,1003,82.1,1,5,78,,,,,,,0,,,,,,0,6.2,6.2,261
2019-03-09,23:00,,1005,70.3,1,3,87,,,,,,,3,,,,,,0,6.0,7.0,263
2019-03-10,00:00,,1008,65.0,1,3,88,,,,,,,5,,,,,,0,5.4,5.9,269
2019-03-10,01:00,,1009,69.2,1,3,83,,,,,,,4,,,,,,0,4.8,3.7,263
2019-03-10,02:00,,1010,69.0,1,3,82,,,,,,,4,,,,,,0,4.5,3.8,255
2019-03-10,03:00,,1009,66.1,1,5,79,,,,,,,5,,,,,,0,4.2,3.4,252
2019-03-10,04:00,,1009,68.6,1,4,79,,,,,,,3,,,,,,0,4.1,3.6,251
2019-03-10,05:00,,1008,70.2,1,4,79,,,,,,,7,,,,,,0,4.7,3.7,252
2019-03-10,06:00,,1008,69.4,1,4,79,,,,,,,7,,,,,,0,5.3,3.8,255
2019-03-10,07:00,,1007,69.0,1,5,75,,,,,,,9,,,,,,3,5.7,3.3,244
2019-03-10,08:00,,1007,66.2,1,6,75,,,,,,,10,,,,,,57,6.2,2.7,238
2019-03-10,09:00,,1006,63.2,1,5,76,,,,,,,12,,,,,,109,7.0,2.9,228
2019-03-10,10:00,,1005,65.1,1,5,77,,,,,,,11,,,,,,105,7.4,2.8,225
2019-03-10,11:00,,1005,72.5,1,4,78,,,,,,,13,,,,,,100,7.1,2.6,223
2019-03-10,12:00,,1003,81.5,1,6,76,,,,,,,10,,,,,,66,6.1,1.9,221
2019-03-10,13:00,,1002,82.5,1,6,74,,,,,,,7,,,,,,106,5.9,2.0,196
2019-03-10,14:00,,1000,84.0,1,5,71,,,,,,,8,,,,,,85,5.9,1.7,176
2019-03-10,15:00,,998,86.8,1,5,67,,,,,,,5,,,,,,64,5.9,1.2,154
2019-03-10,16:00,,996,82.9,2,8,59,,,,,,,6,,,,,,116,8.2,1.4,215
2019-03-10,17:00,,996,79.2,2,9,58,,,,,,,6,,,,,,54,9.3,3.3,247
2019-03-10,18:00,,995,81.4,2,11,60,,,,,,,4,,,,,,9,8.7,3.2,251
2019-03-10,19:00,,996,82.7,1,7,68,,,,,,,3,,,,,,0,8.3,4.8,251
2019-03-10,20:00,,996,70.8,1,6,77,,,,,,,4,,,,,,0,8.9,5.9,253
2019-03-10,21:00,,996,59.4,1,4,82,,,,,,,7,,,,,,0,8.9,7.9,253
2019-03-10,22:00,,996,49.7,1,4,84,,,,,,,6,,,,,,0,8.5,8.7,257
2019-03-10,23:00,,998,66.8,1,4,73,,,,,,,4,,,,,,0,5.5,9.9,257
2019-03-11,00:00,,1004,90.7,1,5,72,,,,,,,2,,,,,,0,1.2,6.0,270
2019-03-11,01:00,,1007,91.4,1,3,74,,,,,,,1,,,,,,0,1.2,4.0,259
2019-03-11,02:00,,1008,89.2,1,3,75,,,,,,,3,,,,,,0,1.6,4.0,259
2019-03-11,03:00,,1008,86.9,1,4,70,,,,,,,4,,,,,,0,1.9,4.1,252
2019-03-11,04:00,,1008,86.5,1,5,69,,,,,,,3,,,,,,0,1.8,3.9,252
2019-03-11,05:00,,1008,79.3,1,5,71,,,,,,,2,,,,,,0,2.3,5.1,248
2019-03-11,06:00,,1009,72.7,2,7,73,,,,,,,4,,,,,,0,2.7,5.0,245
2019-03-11,07:00,,1009,71.0,4,14,67,,,,,,,7,,,,,,10,2.6,3.8,235
2019-03-11,08:00,,1009,68.8,5,19,60,,,,,,,8,,,,,,83,3.1,3.5,233
2019-03-11,09:00,,1008,65.6,4,15,63,,,,,,,9,,,,,,114,3.9,3.5,230
2019-03-11,10:00,,1008,68.7,4,13,65,,,,,,,10,,,,,,118,3.9,4.3,234
2019-03-11,11:00,,1008,73.7,7,13,66,,,,,,,9,,,,,,253,3.7,4.5,251
2019-03-11,12:00,,1009,62.6,7,11,72,,,,,,,8,,,,,,426,5.1,4.4,266
2019-03-11,13:00,,1009,56.2,5,9,74,,,,,,,7,,,,,,378,5.4,4.7,262
2019-03-11,14:00,,1009,60.1,6,11,72,,,,,,,6,,,,,,287,4.7,4.4,255
2019-03-11,15:00,,1009,83.1,6,12,71,,,,,,,8,,,,,,192,2.3,4.8,248
2019-03-11,16:00,,1010,81.3,12,22,60,,,,,,,5,,,,,,182,3.2,2.7,259
2019-03-11,17:00,,1010,77.3,9,20,64,,,,,,,7,,,,,,57,3.3,3.8,261
2019-03-11,18:00,,1011,83.6,7,20,60,,,,,,,5,,,,,,24,2.6,3.1,255
2019-03-11,19:00,,1012,77.1,4,17,59,,,,,,,4,,,,,,0,3.3,3.1,255
2019-03-11,20:00,,1012,73.8,2,14,60,,,,,,,5,,,,,,0,3.5,3.2,254
2019-03-11,21:00,,1013,79.3,2,12,59,,,,,,,7,,,,,,0,3.1,3.1,257
2019-03-11,22:00,,1013,89.6,1,11,59,,,,,,,6,,,,,,0,1.8,2.8,245
2019-03-11,23:00,,1014,92.6,1,10,56,,,,,,,4,,,,,,0,1.1,2.0,252
2019-03-12,00:00,,1015,91.6,1,9,55,,,,,,,3,,,,,,0,1.6,2.0,267
2019-03-12,01:00,,1016,91.1,1,8,55,,,,,,,7,,,,,,0,1.8,2.3,269
2019-03-12,02:00,,1017,89.1,1,6,59,,,,,,,9,,,,,,0,2.0,2.6,273
2019-03-12,03:00,,1018,89.3,1,5,60,,,,,,,8,,,,,,0,2.1,2.4,272
2019-03-12,04:00,,1019,88.4,1,7,59,,,,,,,7,,,,,,0,2.0,2.2,271
2019-03-12,05:00,,1019,85.2,1,8,62,,,,,,,7,,,,,,0,1.9,2.3,270
2019-03-12,06:00,,1020,84.8,4,15,57,,,,,,,7,,,,,,0,1.8,2.0,257
2019-03-12,07:00,,1020,85.7,9,26,47,,,,,,,10,,,,,,7,1.6,1.6,242
2019-03-12,08:00,,1020,83.5,10,30,41,,,,,,,11,,,,,,94,2.2,2.1,235
