Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,ng/m3,ng/m3,ng/m3,µg/m³,ng/m3,ng/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-03-01,01:00,,1011,70.5,,,21,,,,,,,,,,,,,0,9.4,0.1,245
2019-03-01,02:00,,1010,77.7,,,42,,,,,,,,,,,,,0,9.9,1.2,250
2019-03-01,03:00,,1010,82.0,,,47,,,,,,,,,,,,,0,10.0,0.8,249
2019-03-01,04:00,,1009,76.6,,,50,,,,,,,,,,,,,0,9.7,1.1,243
2019-03-01,05:00,,1009,75.4,,,53,,,,,,,,,,,,,0,9.7,1.5,240
2019-03-01,06:00,,1009,77.4,,,52,,,,,,,,,,,,,0,9.4,1.4,238
2019-03-01,07:00,,1009,79.7,,,47,,,,,,,,,,,,,0,9.3,1.1,238
2019-03-01,08:00,,1008,82.4,,,39,,,,,,,,,,,,,11,9.1,0.9,231
2019-03-01,09:00,,1009,86.5,,,29,,,,,,,,,,,,,43,9.2,0.9,234
2019-03-01,10:00,,1008,85.0,,,33,,,,,,,,,,,,,115,9.9,1.2,236
2019-03-01,11:00,,1008,77.9,,,43,,,,,,,,,,,,,178,11.1,1.7,243
2019-03-01,12:00,,1008,73.5,,,49,,,,,,,,,,,,,178,11.7,1.4,253
2019-03-01,13:00,,1008,76.9,,,57,,,,,,,,,,,,,66,10.8,1.4,306
2019-03-01,14:00,,1008,85.9,,,48,,,,,,,,,,,,,105,10.2,0.4,311
2019-03-01,15:00,,1009,89.1,,,45,,,,,,,,,,,,,38,9.3,1.2,327
2019-03-01,16:00,,1009,91.4,,,32,,,,,,,,,,,,,28,8.5,1.1,326
2019-03-01,17:00,,1009,90.1,,,31,,,,,,,,,,,,,10,8.0,1.9,343
2019-03-01,18:00,,1010,90.9,,,31,,,,,,,,,,,,,4,7.0,1.8,336
2019-03-01,19:00,,1011,95.6,,,39,,,,,,,,,,,,,0,5.3,2.1,340
2019-03-01,20:00,,1012,88.5,,,41,,,,,,,,,,,,,0,5.1,1.6,337
2019-03-01,21:00,,1013,82.7,,,49,,,,,,,,,,,,,0,4.6,1.6,331
2019-03-01,22:00,,1014,78.1,,,55,,,,,,,,,,,,,0,4.1,1.2,331
2019-03-01,23:00,,1014,75.5,,,54,,,,,,,,,,,,,0,4.3,0.4,328
2019-03-02,00:00,,1014,75.3,,,54,,,,,,,,,,,,,0,4.1,0.3,340
2019-03-02,01:00,,1015,75.2,,,49,,,,,,,,,,,,,0,4.6,0.2,239
2019-03-02,02:00,,1015,77.1,,,43,,,,,,,,,,,,,0,4.6,0.4,231
2019-03-02,03:00,,1015,79.0,,,36,,,,,,,,,,,,,0,4.6,0.2,226
2019-03-02,04:00,,1015,79.0,,,35,,,,,,,,,,,,,0,4.7,0.3,224
2019-03-02,05:00,,1014,78.4,,,42,,,,,,,,,,,,,0,4.6,0.4,242
2019-03-02,06:00,,1014,76.0,,,45,,,,,,,,,,,,,0,4.6,0.4,250
2019-03-02,07:00,,1014,72.1,,,46,,,,,,,,,,,,,0,4.5,0.0,270
2019-03-02,08:00,,1014,77.8,,,40,,,,,,,,,,,,,9,4.5,0.4,228
2019-03-02,09:00,,1014,78.1,,,39,,,,,,,,,,,,,35,5.1,0.6,235
2019-03-02,10:00,,1014,77.4,,,43,,,,,,,,,,,,,50,5.4,0.7,232
2019-03-02,11:00,,1014,77.3,,,47,,,,,,,,,,,,,54,5.6,0.9,227
2019-03-02,12:00,,1014,77.7,,,47,,,,,,,,,,,,,82,6.2,0.8,232
2019-03-02,13:00,,1014,76.3,,,47,,,,,,,,,,,,,82,6.6,1.0,233
2019-03-02,14:00,,1014,74.7,,,52,,,,,,,,,,,,,95,6.8,1.3,237
2019-03-02,15:00,,1013,73.5,,,55,,,,,,,,,,,,,68,7.1,1.2,238
2019-03-02,16:00,,1013,72.6,,,55,,,,,,,,,,,,,30,7.1,0.7,241
2019-03-02,17:00,,1013,73.9,,,44,,,,,,,,,,,,,15,7.5,0.2,224
2019-03-02,18:00,,1013,77.5,,,33,,,,,,,,,,,,,3,7.2,0.1,211
2019-03-02,19:00,,1012,77.9,,,30,,,,,,,,,,,,,0,7.2,0.0,14
2019-03-02,20:00,,1012,81.9,,,20,,,,,,,,,,,,,0,6.2,0.0,358
2019-03-02,21:00,,1012,81.8,,,24,,,,,,,,,,,,,0,6.8,0.0,29
2019-03-02,22:00,,1012,80.8,,,29,,,,,,,,,,,,,0,7.0,0.0,202
2019-03-02,23:00,,1012,81.1,,,30,,,,,,,,,,,,,0,6.9,0.3,199
2019-03-03,00:00,,1011,79.4,,,31,,,,,,,,,,,,,0,7.5,0.5,195
2019-03-03,01:00,,1010,79.7,,,35,,,,,,,,,,,,,0,7.8,0.6,199
2019-03-03,02:00,,1010,80.2,,,36,,,,,,,,,,,,,0,8.3,0.6,210
2019-03-03,03:00,,1010,81.3,,,38,,,,,,,,,,,,,0,8.7,0.9,213
2019-03-03,04:00,,1009,81.3,,,41,,,,,,,,,,,,,0,9.1,0.9,217
2019-03-03,05:00,,1009,80.9,,,38,,,,,,,,,,,,,0,9.1,0.4,216
2019-03-03,06:00,,1009,77.8,,,46,,,,,,,,,,,,,0,9.4,1.0,216
2019-03-03,07:00,,1008,73.4,,,55,,,,,,,,,,,,,0,9.6,0.8,213
2019-03-03,08:00,,1007,73.0,,,56,,,,,,,,,,,,,30,9.3,0.9,208
2019-03-03,09:00,,1007,70.0,,,57,,,,,,,,,,,,,80,10.2,1.1,212
