Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,ng/m3,ng/m3,ng/m3,µg/m³,ng/m3,ng/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-03-01,,,,,,,,NaN,NaN,NaN,30.03,NaN,NaN,,NaN,NaN,NaN,,,,,,
2019-03-01,01:00,,1011,70.9,1,17,51,,,,,,,56,,,,,,3,7.8,2.2,262
2019-03-01,02:00,,1011,81.5,1,18,47,,,,,,,62,,,,,,2,7.3,2.3,251
2019-03-01,03:00,,1011,94.0,1,16,46,,,,,,,65,,,,,,2,6.5,2.5,272
2019-03-01,04:00,,1010,95.5,1,14,44,,,,,,,68,,,,,,2,6.5,1.5,286
2019-03-01,05:00,,1010,95.6,1,15,39,,,,,,,67,,,,,,3,6.9,1.1,270
2019-03-01,06:00,,1009,95.6,1,9,47,,,,,,,50,,,,,,2,6.9,1.5,267
2019-03-01,07:00,,1009,91.2,1,10,55,,,,,,,32,,,,,,3,7.1,2.2,253
2019-03-01,08:00,,1009,87.8,1,15,51,,,,,,,24,,,,,,15,7.3,2.4,255
2019-03-01,09:00,,1009,86.6,1,15,53,,,,,,,14,,,,,,48,7.5,2.6,246
2019-03-01,10:00,,1009,86.6,1,15,51,,,,,,,11,,,,,,87,8.1,2.6,254
2019-03-01,11:00,,1009,86.8,1,10,54,,,,,,,13,,,,,,128,8.4,2.8,266
2019-03-01,12:00,,1009,85.2,1,11,54,,,,,,,12,,,,,,97,8.8,2.7,263
2019-03-01,13:00,,1009,83.2,1,10,55,,,,,,,13,,,,,,119,9.2,2.8,268
