Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-03-02,00:00,,1015,81.4,1,10,59,,,,,,,,,,,,,0,2.6,1.4,314
2019-03-02,01:00,,1015,78.8,1,8,63,,,,,,,,,,,,,0,2.4,0.8,306
2019-03-02,02:00,,1016,77.2,1,10,60,,,,,,,,,,,,,0,2.7,0.6,233
2019-03-02,03:00,,1015,81.1,1,10,59,,,,,,,,,,,,,0,2.3,1.2,226
2019-03-02,04:00,,1015,86.6,1,9,56,,,,,,,,,,,,,0,2.1,0.8,217
2019-03-02,05:00,,1015,89.9,1,12,51,,,,,,,,,,,,,0,1.9,1.3,229
2019-03-02,06:00,,1015,91.1,1,12,51,,,,,,,,,,,,,0,2.1,0.7,220
2019-03-02,07:00,,1015,89.4,1,14,50,,,,,,,,,,,,,0,2.2,1.3,230
2019-03-02,08:00,,1015,88.0,1,13,50,,,,,,,,,,,,,7,2.4,1.2,226
2019-03-02,09:00,,1015,86.9,1,14,48,,,,,,,,,,,,,37,2.8,1.2,229
2019-03-02,10:00,,1015,84.8,1,14,49,,,,,,,,,,,,,83,3.3,1.3,228
2019-03-02,11:00,,1015,82.3,1,14,55,,,,,,,,,,,,,97,3.6,1.6,240
2019-03-02,12:00,,1015,86.1,1,14,54,,,,,,,,,,,,,98,3.7,1.4,228
2019-03-02,13:00,,1015,81.3,2,14,54,,,,,,,,,,,,,121,4.3,1.7,236
2019-03-02,14:00,,1014,76.3,2,16,54,,,,,,,,,,,,,91,5.1,1.5,243
2019-03-02,15:00,,1014,76.7,2,17,51,,,,,,,,,,,,,57,5.2,1.4,238
2019-03-02,16:00,,1013,77.6,1,15,52,,,,,,,,,,,,,45,5.4,1.3,224
2019-03-02,17:00,,1013,78.5,1,20,44,,,,,,,,,,,,,16,5.5,0.8,219
2019-03-02,18:00,,1013,80.8,1,21,42,,,,,,,,,,,,,5,5.5,1.7,226
2019-03-02,19:00,,1013,82.1,1,22,40,,,,,,,,,,,,,0,5.4,1.8,224
2019-03-02,20:00,,1013,83.5,1,21,39,,,,,,,,,,,,,0,5.4,1.6,227
2019-03-02,21:00,,1013,83.6,1,20,37,,,,,,,,,,,,,0,5.5,1.4,225
2019-03-02,22:00,,1013,82.4,1,19,38,,,,,,,,,,,,,0,5.7,1.4,220
2019-03-02,23:00,,1013,81.9,1,15,45,,,,,,,,,,,,,0,6.1,1.5,220
2019-03-03,,,,,,,,NaN,NaN,NaN,8.20,NaN,,,,,,,,,,,
2019-03-03,00:00,,1012,81.5,1,13,47,,,,,,,,,,,,,0,6.5,1.6,221
2019-03-03,01:00,,1012,81.5,1,9,55,,,,,,,,,,,,,0,7.2,2.7,225
2019-03-03,02:00,,1011,86.1,1,8,53,,,,,,,,,,,,,0,7.0,2.3,220
2019-03-03,03:00,,1011,85.0,1,7,52,,,,,,,,,,,,,0,7.2,2.6,229
2019-03-03,04:00,,1011,86.2,1,8,49,,,,,,,,,,,,,0,7.2,2.5,223
2019-03-03,05:00,,1011,83.8,1,9,48,,,,,,,,,,,,,0,7.5,2.6,231
2019-03-03,06:00,,1011,79.4,1,6,56,,,,,,,,,,,,,0,7.9,3.2,223
2019-03-03,07:00,,1010,76.0,1,6,63,,,,,,,,,,,,,1,7.9,2.8,224
2019-03-03,08:00,,1010,77.0,1,6,62,,,,,,,,,,,,,27,7.7,2.3,220
2019-03-03,09:00,,1010,74.0,1,6,64,,,,,,,,,,,,,113,8.5,2.7,219
2019-03-03,10:00,,1009,72.2,1,6,66,,,,,,,,,,,,,145,9.0,3.5,227
2019-03-03,11:00,,1010,70.3,1,7,67,,,,,,,,,,,,,107,9.5,3.6,227
2019-03-03,12:00,,1010,68.3,1,7,69,,,,,,,,,,,,,230,9.9,3.9,225
2019-03-03,13:00,,1009,67.2,1,7,71,,,,,,,,,,,,,193,10.3,4.2,226
2019-03-03,14:00,,1009,65.4,1,7,72,,,,,,,,,,,,,221,11.0,3.6,225
2019-03-03,15:00,,1008,66.7,1,8,73,,,,,,,,,,,,,101,10.6,4.1,227
2019-03-03,16:00,,1008,67.5,1,9,71,,,,,,,,,,,,,66,10.4,4.1,225
2019-03-03,17:00,,1007,70.8,1,10,69,,,,,,,,,,,,,28,10.0,2.9,221
2019-03-03,18:00,,1007,71.7,1,9,71,,,,,,,,,,,,,4,9.8,3.4,225
2019-03-03,19:00,,1007,74.8,1,9,68,,,,,,,,,,,,,0,9.4,2.1,216
2019-03-03,20:00,,1006,72.7,1,9,69,,,,,,,,,,,,,0,9.5,2.6,220
2019-03-03,21:00,,1006,70.2,1,8,70,,,,,,,,,,,,,0,9.8,2.4,222
2019-03-03,22:00,,1005,69.8,1,8,68,,,,,,,,,,,,,0,9.9,2.3,219
2019-03-03,23:00,,1005,69.4,1,7,68,,,,,,,,,,,,,0,9.9,1.6,212
2019-03-04,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-04,00:00,,1004,69.2,1,6,69,,,,,,,,,,,,,0,9.8,2.3,221
2019-03-04,01:00,,1003,68.9,1,5,69,,,,,,,,,,,,,0,9.6,2.8,221
2019-03-04,02:00,,1002,69.3,1,5,68,,,,,,,,,,,,,0,9.5,1.9,219
2019-03-04,03:00,,1002,69.6,1,5,68,,,,,,,,,,,,,0,9.4,1.6,211
2019-03-04,04:00,,1001,69.8,1,6,67,,,,,,,,,,,,,0,9.1,1.4,210
2019-03-04,05:00,,1000,69.2,1,7,66,,,,,,,,,,,,,0,9.1,0.9,207
2019-03-04,06:00,,0,0.0,0,0,0,,,,,,,,,,,,,0,0.0,0.0,0
2019-03-04,07:00,,998,61.1,1,11,67,,,,,,,,,,,,,1,10.5,2.3,216
2019-03-04,08:00,,997,57.1,1,14,67,,,,,,,,,,,,,19,11.4,3.3,225
2019-03-04,09:00,,996,54.6,1,14,68,,,,,,,,,,,,,105,12.2,3.0,221
2019-03-04,10:00,,995,52.3,1,11,71,,,,,,,,,,,,,129,13.1,1.6,201
2019-03-04,11:00,,994,40.2,1,9,76,,,,,,,,,,,,,217,15.8,3.0,214
2019-03-04,12:00,,994,39.2,22,10,71,,,,,,,,,,,,,214,14.7,4.9,219
2019-03-04,13:00,,994,40.5,1,7,84,,,,,,,,,,,,,336,14.4,7.2,226
2019-03-04,14:00,,993,42.8,1,8,88,,,,,,,,,,,,,246,13.9,5.3,225
2019-03-04,15:00,,994,50.7,1,10,83,,,,,,,,,,,,,146,11.6,4.6,240
2019-03-04,16:00,,993,48.0,1,11,81,,,,,,,,,,,,,102,11.4,4.8,223
2019-03-04,17:00,,994,45.2,1,9,83,,,,,,,,,,,,,92,11.4,5.0,223
2019-03-04,18:00,,994,62.2,1,9,81,,,,,,,,,,,,,11,8.9,4.8,227
2019-03-04,19:00,,995,71.3,1,12,76,,,,,,,,,,,,,0,7.7,3.6,230
2019-03-04,20:00,,996,84.4,1,9,78,,,,,,,,,,,,,0,4.9,3.6,258
2019-03-04,21:00,,998,78.7,1,10,73,,,,,,,,,,,,,0,4.8,2.8,237
2019-03-04,22:00,,999,75.8,1,9,69,,,,,,,,,,,,,0,4.4,3.0,232
2019-03-04,23:00,,1000,74.3,1,9,66,,,,,,,,,,,,,0,4.2,3.1,231
2019-03-05,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-05,00:00,,1000,75.9,1,7,66,,,,,,,,,,,,,0,4.0,3.3,227
2019-03-05,01:00,,1000,74.7,1,7,65,,,,,,,,,,,,,0,4.2,3.8,225
2019-03-05,02:00,,1001,73.4,1,6,66,,,,,,,,,,,,,0,4.1,4.0,225
2019-03-05,03:00,,1001,71.6,1,6,68,,,,,,,,,,,,,0,4.2,3.7,226
2019-03-05,04:00,,1001,72.9,1,6,68,,,,,,,,,,,,,0,4.8,4.5,229
2019-03-05,05:00,,1001,74.3,1,8,66,,,,,,,,,,,,,0,4.5,4.5,228
2019-03-05,06:00,,1002,71.9,1,8,68,,,,,,,,,,,,,0,4.5,3.9,223
2019-03-05,07:00,,1002,70.2,1,13,65,,,,,,,,,,,,,2,4.4,3.2,225
2019-03-05,08:00,,1002,70.2,1,17,62,,,,,,,,,,,,,8,4.6,3.1,230
2019-03-05,09:00,,1003,76.8,2,18,60,,,,,,,,,,,,,79,4.4,2.8,237
2019-03-05,10:00,,1004,72.1,1,13,64,,,,,,,,,,,,,150,5.4,3.3,229
2019-03-05,11:00,,1004,63.2,1,14,67,,,,,,,,,,,,,88,6.2,3.3,233
2019-03-05,12:00,,1004,57.7,1,12,72,,,,,,,,,,,,,139,7.0,3.8,233
2019-03-05,13:00,,1004,64.1,1,13,71,,,,,,,,,,,,,69,6.2,3.1,240
2019-03-05,14:00,,1004,83.7,2,14,67,,,,,,,,,,,,,52,4.1,3.2,249
2019-03-05,15:00,,1004,85.0,2,21,59,,,,,,,,,,,,,133,5.0,1.6,225
2019-03-05,16:00,,1004,79.0,2,16,63,,,,,,,,,,,,,110,5.7,3.2,233
2019-03-05,17:00,,1005,75.7,2,19,60,,,,,,,,,,,,,103,6.1,2.6,244
2019-03-05,18:00,,1006,82.4,2,21,58,,,,,,,,,,,,,18,4.2,2.3,254
2019-03-05,19:00,,1007,88.1,1,30,39,,,,,,,,,,,,,0,3.3,0.8,218
2019-03-05,20:00,,1008,84.6,1,25,48,,,,,,,,,,,,,0,3.6,1.7,224
2019-03-05,21:00,,1009,84.4,1,27,42,,,,,,,,,,,,,0,3.5,1.3,226
2019-03-05,22:00,,1010,83.4,1,19,48,,,,,,,,,,,,,0,3.4,1.2,223
2019-03-05,23:00,,1011,84.3,1,18,44,,,,,,,,,,,,,0,3.0,1.0,216
2019-03-06,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-06,00:00,,1011,83.0,1,14,54,,,,,,,,,,,,,0,3.3,1.5,222
2019-03-06,01:00,,1012,83.9,1,18,45,,,,,,,,,,,,,0,3.0,0.8,226
2019-03-06,02:00,,1012,90.3,1,10,36,,,,,,,,,,,,,0,1.3,0.4,187
2019-03-06,03:00,,1012,92.9,1,8,35,,,,,,,,,,,,,0,0.7,0.3,184
2019-03-06,04:00,,1012,94.7,1,8,32,,,,,,,,,,,,,0,0.1,0.5,109
2019-03-06,05:00,,1012,95.4,1,8,32,,,,,,,,,,,,,0,NaN,0.7,105
2019-03-06,06:00,,1012,95.7,1,8,32,,,,,,,,,,,,,0,NaN,0.7,98
2019-03-06,07:00,,1012,94.7,1,10,32,,,,,,,,,,,,,1,NaN,0.6,113
2019-03-06,08:00,,1011,91.4,2,13,32,,,,,,,,,,,,,25,0.4,0.5,132
2019-03-06,09:00,,1011,73.3,4,20,39,,,,,,,,,,,,,197,5.0,0.8,153
2019-03-06,10:00,,1010,62.6,3,12,58,,,,,,,,,,,,,206,8.1,1.1,167
2019-03-06,11:00,,1010,60.4,2,10,64,,,,,,,,,,,,,223,9.4,1.2,169
2019-03-06,12:00,,1009,58.5,1,7,69,,,,,,,,,,,,,317,10.6,1.8,160
2019-03-06,13:00,,1009,58.1,1,6,70,,,,,,,,,,,,,346,10.9,1.9,157
2019-03-06,14:00,,1008,57.3,1,6,68,,,,,,,,,,,,,374,11.3,2.4,145
2019-03-06,15:00,,1006,51.0,1,6,75,,,,,,,,,,,,,372,13.1,1.9,168
2019-03-06,16:00,,1005,51.4,1,10,72,,,,,,,,,,,,,203,12.4,2.1,160
2019-03-06,17:00,,1004,48.5,1,11,74,,,,,,,,,,,,,171,13.1,2.1,151
2019-03-06,18:00,,1003,52.5,1,12,73,,,,,,,,,,,,,24,11.2,1.4,171
2019-03-06,19:00,,1003,56.0,1,12,70,,,,,,,,,,,,,0,10.3,1.1,170
2019-03-06,20:00,,1002,58.2,1,13,65,,,,,,,,,,,,,0,10.1,1.6,159
2019-03-06,21:00,,1002,59.2,1,12,65,,,,,,,,,,,,,0,10.3,2.2,156
2019-03-06,22:00,,1001,59.3,1,10,65,,,,,,,,,,,,,0,10.4,1.4,158
2019-03-06,23:00,,1001,59.2,1,11,62,,,,,,,,,,,,,0,10.1,1.0,180
2019-03-07,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-07,00:00,,1000,58.8,1,10,61,,,,,,,,,,,,,0,9.8,1.6,168
2019-03-07,01:00,,1000,59.5,1,9,59,,,,,,,,,,,,,0,9.7,1.1,186
2019-03-07,02:00,,1000,56.9,1,11,60,,,,,,,,,,,,,0,9.7,1.5,160
2019-03-07,03:00,,999,55.3,1,13,59,,,,,,,,,,,,,0,9.8,1.5,160
2019-03-07,04:00,,998,56.7,1,15,54,,,,,,,,,,,,,0,9.4,0.8,144
2019-03-07,05:00,,998,55.3,1,10,57,,,,,,,,,,,,,0,9.7,0.9,164
2019-03-07,06:00,,997,54.5,1,11,59,,,,,,,,,,,,,0,9.6,1.1,161
2019-03-07,07:00,,996,55.8,1,17,53,,,,,,,,,,,,,2,9.1,0.9,163
2019-03-07,08:00,,996,56.0,1,24,47,,,,,,,,,,,,,27,9.2,1.1,168
2019-03-07,09:00,,996,54.8,1,21,50,,,,,,,,,,,,,80,9.7,1.4,173
2019-03-07,10:00,,997,45.8,2,18,61,,,,,,,,,,,,,143,12.6,2.3,210
2019-03-07,11:00,,997,43.7,1,10,78,,,,,,,,,,,,,211,14.2,2.5,212
2019-03-07,12:00,,997,46.1,1,10,82,,,,,,,,,,,,,272,14.4,4.5,224
2019-03-07,13:00,,998,50.8,1,9,81,,,,,,,,,,,,,234,13.4,4.9,230
2019-03-07,14:00,,999,52.9,1,12,78,,,,,,,,,,,,,128,12.8,3.7,224
2019-03-07,15:00,,999,53.9,1,12,77,,,,,,,,,,,,,126,12.5,3.6,223
2019-03-07,16:00,,999,54.8,1,14,75,,,,,,,,,,,,,118,12.3,3.6,223
2019-03-07,17:00,,1000,53.6,1,13,77,,,,,,,,,,,,,119,12.5,4.0,225
2019-03-07,18:00,,1000,65.6,1,11,75,,,,,,,,,,,,,18,9.5,2.8,221
2019-03-07,19:00,,1001,67.6,1,11,72,,,,,,,,,,,,,1,8.6,1.9,210
2019-03-07,20:00,,1002,70.4,1,9,70,,,,,,,,,,,,,0,7.8,1.6,205
2019-03-07,21:00,,1003,70.9,1,8,71,,,,,,,,,,,,,0,7.5,1.9,210
2019-03-07,22:00,,1003,69.0,1,7,72,,,,,,,,,,,,,0,7.4,1.6,206
2019-03-07,23:00,,1004,66.7,1,6,73,,,,,,,,,,,,,0,7.4,2.1,211
2019-03-08,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-08,00:00,,1004,66.0,1,6,74,,,,,,,,,,,,,0,7.4,2.9,218
2019-03-08,01:00,,1004,65.9,1,5,75,,,,,,,,,,,,,0,7.2,2.8,220
2019-03-08,02:00,,1004,66.0,1,4,75,,,,,,,,,,,,,0,7.2,3.1,219
2019-03-08,03:00,,1003,66.5,1,5,74,,,,,,,,,,,,,0,7.0,3.3,221
2019-03-08,04:00,,1003,64.2,1,4,76,,,,,,,,,,,,,0,7.1,3.4,222
2019-03-08,05:00,,1003,63.6,1,5,76,,,,,,,,,,,,,0,7.2,4.1,225
2019-03-08,06:00,,1003,62.9,1,5,77,,,,,,,,,,,,,0,7.1,4.5,227
2019-03-08,07:00,,1003,62.6,1,8,74,,,,,,,,,,,,,2,7.0,4.9,229
2019-03-08,08:00,,1004,59.2,1,11,74,,,,,,,,,,,,,26,7.0,4.8,227
2019-03-08,09:00,,1005,55.8,1,10,75,,,,,,,,,,,,,201,8.2,5.2,226
2019-03-08,10:00,,1007,56.2,1,9,76,,,,,,,,,,,,,138,7.9,5.0,229
2019-03-08,11:00,,1008,57.4,1,9,75,,,,,,,,,,,,,117,8.0,5.0,230
2019-03-08,12:00,,1009,58.2,1,10,72,,,,,,,,,,,,,213,8.4,4.7,227
2019-03-08,13:00,,1009,58.6,1,10,70,,,,,,,,,,,,,107,8.5,4.6,232
2019-03-08,14:00,,1010,77.5,2,13,67,,,,,,,,,,,,,66,6.3,4.0,258
2019-03-08,15:00,,1011,78.2,1,13,68,,,,,,,,,,,,,114,6.1,3.5,230
2019-03-08,16:00,,1011,70.1,2,16,64,,,,,,,,,,,,,155,7.6,2.9,239
2019-03-08,17:00,,1012,67.5,2,15,63,,,,,,,,,,,,,122,8.1,2.9,235
2019-03-08,18:00,,1012,62.9,1,17,64,,,,,,,,,,,,,37,8.0,2.4,239
2019-03-08,19:00,,1013,66.3,1,23,57,,,,,,,,,,,,,1,6.6,1.9,233
2019-03-08,20:00,,1014,71.1,1,23,52,,,,,,,,,,,,,0,5.7,1.9,226
2019-03-08,21:00,,1015,76.0,1,18,53,,,,,,,,,,,,,0,5.2,2.0,222
2019-03-08,22:00,,1015,76.9,1,18,51,,,,,,,,,,,,,0,4.7,1.6,219
2019-03-08,23:00,,1015,76.9,1,15,56,,,,,,,,,,,,,0,4.9,2.1,222
2019-03-09,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-09,00:00,,1014,75.8,1,10,57,,,,,,,,,,,,,0,5.6,1.7,214
2019-03-09,01:00,,1014,72.8,1,8,63,,,,,,,,,,,,,0,6.0,2.6,223
2019-03-09,02:00,,1013,73.1,1,7,63,,,,,,,,,,,,,0,5.9,2.6,221
2019-03-09,03:00,,1013,70.3,1,7,67,,,,,,,,,,,,,0,6.0,2.5,222
2019-03-09,04:00,,1012,67.3,1,6,72,,,,,,,,,,,,,0,6.1,2.2,221
2019-03-09,05:00,,1010,65.0,1,6,73,,,,,,,,,,,,,0,5.9,2.0,212
2019-03-09,06:00,,1009,65.0,1,6,71,,,,,,,,,,,,,0,6.0,1.8,210
2019-03-09,07:00,,1008,65.4,1,6,71,,,,,,,,,,,,,1,6.3,2.5,217
2019-03-09,08:00,,1008,79.5,1,6,71,,,,,,,,,,,,,9,5.3,4.4,223
2019-03-09,09:00,,1008,83.1,1,7,68,,,,,,,,,,,,,58,5.2,4.7,224
2019-03-09,10:00,,1008,75.6,1,7,67,,,,,,,,,,,,,147,6.6,5.0,226
2019-03-09,11:00,,1009,71.9,1,8,66,,,,,,,,,,,,,233,8.1,4.6,233
2019-03-09,12:00,,1009,68.6,1,8,66,,,,,,,,,,,,,183,9.2,3.9,233
2019-03-09,13:00,,1009,63.8,1,8,69,,,,,,,,,,,,,212,10.1,3.4,229
2019-03-09,14:00,,1009,62.5,1,7,72,,,,,,,,,,,,,143,10.1,4.5,228
2019-03-09,15:00,,1008,61.2,1,7,73,,,,,,,,,,,,,226,10.7,5.1,232
2019-03-09,16:00,,1008,64.3,1,8,71,,,,,,,,,,,,,190,10.3,5.0,225
2019-03-09,17:00,,1007,63.7,1,8,72,,,,,,,,,,,,,124,10.1,4.2,222
2019-03-09,18:00,,1005,62.8,1,8,74,,,,,,,,,,,,,48,9.7,3.7,222
2019-03-09,19:00,,1004,69.6,1,7,73,,,,,,,,,,,,,1,8.6,4.7,223
2019-03-09,20:00,,1004,81.2,1,7,70,,,,,,,,,,,,,0,7.4,5.0,239
2019-03-09,21:00,,1006,78.4,1,6,89,,,,,,,,,,,,,1,5.8,5.3,259
2019-03-09,22:00,,1008,71.5,1,4,91,,,,,,,,,,,,,0,5.6,5.4,266
2019-03-09,23:00,,1010,68.5,1,4,90,,,,,,,,,,,,,0,5.4,4.8,269
2019-03-10,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-10,00:00,,1011,67.3,1,5,88,,,,,,,,,,,,,0,5.1,3.4,255
2019-03-10,01:00,,1011,70.5,1,5,85,,,,,,,,,,,,,0,4.5,2.6,243
2019-03-10,02:00,,1012,72.0,1,5,82,,,,,,,,,,,,,0,4.3,2.5,233
2019-03-10,03:00,,1011,71.0,1,5,82,,,,,,,,,,,,,0,5.2,2.4,238
2019-03-10,04:00,,1011,74.9,1,6,76,,,,,,,,,,,,,0,5.2,2.2,225
2019-03-10,05:00,,1010,74.5,1,6,76,,,,,,,,,,,,,0,5.6,2.6,228
2019-03-10,06:00,,1009,72.2,1,6,76,,,,,,,,,,,,,0,5.8,1.8,223
2019-03-10,07:00,,1009,74.9,1,9,72,,,,,,,,,,,,,1,5.8,1.0,218
2019-03-10,08:00,,1008,79.5,1,7,70,,,,,,,,,,,,,14,5.9,0.7,207
2019-03-10,09:00,,1006,75.4,1,7,73,,,,,,,,,,,,,20,6.4,1.4,226
2019-03-10,10:00,,1006,84.1,1,6,81,,,,,,,,,,,,,58,5.4,1.3,219
2019-03-10,11:00,,1004,88.0,1,6,75,,,,,,,,,,,,,84,5.7,0.6,173
2019-03-10,12:00,,1002,88.2,1,5,72,,,,,,,,,,,,,105,5.8,0.8,121
2019-03-10,13:00,,1000,87.6,1,5,67,,,,,,,,,,,,,168,6.7,0.7,131
2019-03-10,14:00,,999,82.5,1,9,56,,,,,,,,,,,,,173,9.7,2.4,224
2019-03-10,15:00,,997,75.1,1,7,59,,,,,,,,,,,,,313,11.7,3.0,236
2019-03-10,16:00,,997,76.4,1,7,63,,,,,,,,,,,,,115,11.1,3.1,238
2019-03-10,17:00,,997,86.2,1,7,66,,,,,,,,,,,,,92,8.3,2.7,265
2019-03-10,18:00,,997,78.0,1,8,70,,,,,,,,,,,,,15,9.4,4.0,250
2019-03-10,19:00,,998,62.8,1,5,84,,,,,,,,,,,,,1,9.5,5.8,247
2019-03-10,20:00,,1000,55.8,1,5,88,,,,,,,,,,,,,0,9.0,6.1,246
2019-03-10,21:00,,1000,54.0,1,5,87,,,,,,,,,,,,,0,8.1,6.4,248
2019-03-10,22:00,,1002,59.0,1,5,80,,,,,,,,,,,,,0,6.3,8.0,264
2019-03-10,23:00,,1006,80.5,1,5,71,,,,,,,,,,,,,0,2.6,5.9,278
2019-03-11,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-11,00:00,,1008,82.4,1,5,73,,,,,,,,,,,,,0,2.1,3.5,269
2019-03-11,01:00,,1009,80.7,1,4,74,,,,,,,,,,,,,0,2.1,2.8,255
2019-03-11,02:00,,1010,88.6,1,5,73,,,,,,,,,,,,,0,1.5,2.9,240
2019-03-11,03:00,,1011,83.2,1,6,71,,,,,,,,,,,,,0,2.0,2.7,240
2019-03-11,04:00,,1011,77.0,1,6,74,,,,,,,,,,,,,0,2.2,2.9,240
2019-03-11,05:00,,1011,73.3,1,7,75,,,,,,,,,,,,,0,2.3,2.6,234
2019-03-11,06:00,,1010,74.1,1,9,71,,,,,,,,,,,,,0,1.9,2.5,227
2019-03-11,07:00,,1010,74.5,1,17,63,,,,,,,,,,,,,1,2.2,1.9,218
2019-03-11,08:00,,1009,82.4,1,18,64,,,,,,,,,,,,,8,1.9,2.9,226
2019-03-11,09:00,,1010,88.8,2,22,62,,,,,,,,,,,,,42,1.0,2.0,226
2019-03-11,10:00,,1010,77.7,3,15,66,,,,,,,,,,,,,172,2.9,2.7,248
2019-03-11,11:00,,1010,73.7,4,15,65,,,,,,,,,,,,,217,3.5,2.6,251
2019-03-11,12:00,,1010,70.5,3,15,65,,,,,,,,,,,,,222,3.9,2.8,242
2019-03-11,13:00,,1011,72.8,2,13,69,,,,,,,,,,,,,195,3.4,3.0,237
2019-03-11,14:00,,1011,69.1,2,11,73,,,,,,,,,,,,,128,3.6,3.6,259
2019-03-11,15:00,,1011,81.9,3,16,66,,,,,,,,,,,,,246,2.7,2.8,244
2019-03-11,16:00,,1012,77.8,3,17,65,,,,,,,,,,,,,159,3.4,3.1,251
2019-03-11,17:00,,1013,77.5,2,17,64,,,,,,,,,,,,,60,3.1,3.3,260
2019-03-11,18:00,,1013,77.3,1,22,57,,,,,,,,,,,,,9,3.1,2.1,235
2019-03-11,19:00,,1014,86.0,1,20,57,,,,,,,,,,,,,0,2.0,2.3,236
2019-03-11,20:00,,1014,91.5,1,14,62,,,,,,,,,,,,,0,1.4,2.5,227
2019-03-11,21:00,,1014,92.9,1,13,61,,,,,,,,,,,,,0,1.2,2.7,228
2019-03-11,22:00,,1014,92.4,1,12,59,,,,,,,,,,,,,0,1.3,2.2,237
2019-03-11,23:00,,1015,94.7,1,17,51,,,,,,,,,,,,,0,0.7,0.9,239
2019-03-12,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,
2019-03-12,00:00,,1016,94.7,1,14,54,,,,,,,,,,,,,0,0.9,1.0,274
2019-03-12,01:00,,1018,95.3,1,9,59,,,,,,,,,,,,,0,1.1,1.3,296
2019-03-12,02:00,,1019,95.2,1,8,59,,,,,,,,,,,,,0,1.2,1.2,286
