Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,ng/m3,ng/m3,ng/m3,µg/m³,ng/m3,ng/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-03-01,01:00,,1012,91.3,2,12,58,,,,,,,,,,,,1.7,0,3.0,4.1,311
2019-03-01,02:00,,1012,97.5,2,14,47,,,,,,,,,,,,0.5,0,3.1,3.3,294
2019-03-01,03:00,,1011,97.5,2,10,55,,,,,,,,,,,,0.5,0,3.4,5.4,276
2019-03-01,04:00,,1011,96.1,2,4,68,,,,,,,,,,,,0.5,0,3.3,5.5,287
2019-03-01,05:00,,1011,96.0,2,2,74,,,,,,,,,,,,0.5,0,3.1,4.7,278
2019-03-01,06:00,,1010,95.3,2,2,73,,,,,,,,,,,,0.5,0,3.0,5.0,285
2019-03-01,07:00,,1010,95.9,2,2,71,,,,,,,,,,,,0.5,0,2.8,5.0,290
2019-03-01,08:00,,1010,96.4,2,2,71,,,,,,,,,,,,0.5,6,2.6,4.5,281
2019-03-01,09:00,,1010,97.0,2,2,70,,,,,,,,,,,,0.5,22,2.5,4.7,273
2019-03-01,10:00,,1011,96.7,2,1,71,,,,,,,,,,,,0.5,60,2.4,4.0,278
2019-03-01,11:00,,1010,96.5,2,2,72,,,,,,,,,,,,0.5,119,2.7,4.0,290
2019-03-01,12:00,,1010,97.0,2,3,64,,,,,,,,,,,,0.5,112,3.0,4.2,289
2019-03-01,13:00,,1010,97.4,2,5,66,,,,,,,,,,,,0.5,77,3.0,3.8,306
2019-03-01,14:00,,1010,97.9,3,4,70,,,,,,,,,,,,0.5,142,3.4,4.5,303
2019-03-01,15:00,,1010,96.3,2,4,73,,,,,,,,,,,,0.5,134,3.7,4.2,308
2019-03-01,16:00,,1010,95.5,2,5,76,,,,,,,,,,,,0.5,69,3.0,6.3,325
2019-03-01,17:00,,1010,97.8,2,5,74,,,,,,,,,,,,0.5,31,2.8,6.1,327
2019-03-01,18:00,,1011,97.2,3,8,70,,,,,,,,,,,,0.5,1,2.6,6.6,332
2019-03-01,19:00,,1011,98.0,2,8,61,,,,,,,,,,,,0.5,0,2.2,6.6,356
2019-03-01,20:00,,1012,98.0,2,8,58,,,,,,,,,,,,0.5,0,1.3,7.5,348
2019-03-01,21:00,,1013,98.0,2,7,52,,,,,,,,,,,,0.5,0,0.3,6.8,355
2019-03-01,22:00,,1014,97.8,2,6,61,,,,,,,,,,,,0.5,0,NaN,6.9,1
2019-03-01,23:00,,1015,95.9,2,7,64,,,,,,,,,,,,0.5,0,NaN,6.7,344
2019-03-02,00:00,,1016,96.0,2,8,63,,,,,,,,,,,,0.5,0,NaN,5.8,342
2019-03-02,01:00,,1016,96.9,2,7,61,,,,,,,,,,,,0.5,0,NaN,4.9,327
2019-03-02,02:00,,1017,94.4,2,4,69,,,,,,,,,,,,0.5,0,NaN,4.7,314
2019-03-02,03:00,,1017,93.0,2,4,72,,,,,,,,,,,,0.5,0,NaN,4.4,312
