Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_As,PM10_BaP,PM10_Cd,PM10_HVS,PM10_Ni,PM10_Pb,PM10_TEOM,PM10_eCT,PM10_oCT,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-03-06,11:00,0.7,1009,94.2,4,9,63,,,,,,,12,,,,,6.9,156,0.6,10.1,141
2019-03-06,12:00,0.6,1009,92.9,2,6,66,,,,,,,11,,,,,2.7,458,1.0,11.5,142
2019-03-06,13:00,0.7,1008,90.3,2,7,63,,,,,,,13,,,,,3.5,550,2.2,12.6,140
2019-03-06,14:00,0.7,1007,79.0,2,8,68,,,,,,,16,,,,,4.6,526,3.7,12.2,141
2019-03-06,15:00,0.7,1006,68.0,2,7,76,,,,,,,12,,,,,5.9,297,4.8,11.2,142
2019-03-06,16:00,0.6,1005,61.3,2,11,75,,,,,,,9,,,,,8.9,237,5.2,12.1,140
2019-03-06,17:00,0.9,1004,57.1,1,10,77,,,,,,,9,,,,,8.4,154,5.5,12.5,138
2019-03-06,18:00,1.0,1003,58.1,1,12,73,,,,,,,7,,,,,7.4,26,5.2,13.3,136
2019-03-06,19:00,0.7,1003,61.9,1,14,69,,,,,,,8,,,,,9.0,0,4.8,13.8,135
2019-03-06,20:00,0.7,1002,63.3,1,14,67,,,,,,,9,,,,,8.4,0,5.0,14.2,135
2019-03-06,21:00,0.7,1002,70.4,1,18,58,,,,,,,8,,,,,9.9,0,4.5,12.8,139
2019-03-06,22:00,1.2,1001,75.2,1,22,52,,,,,,,11,,,,,13.1,0,4.1,12.7,135
2019-03-06,23:00,1.2,1001,77.0,1,13,60,,,,,,,10,,,,,4.8,0,3.7,12.0,138
2019-03-07,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,,,,
2019-03-07,00:00,NaN,1001,77.9,1,14,58,,,,,,,12,,,,,6.7,0,3.4,9.7,140
2019-03-07,01:00,NaN,1000,78.1,1,14,59,,,,,,,12,,,,,7.4,0,3.1,10.0,138
2019-03-07,02:00,NaN,1000,82.1,1,19,52,,,,,,,14,,,,,11.7,0,2.4,11.1,141
2019-03-07,03:00,NaN,999,84.7,1,21,50,,,,,,,18,,,,,15.0,0,2.3,11.4,146
2019-03-07,04:00,NaN,999,86.6,1,15,54,,,,,,,17,,,,,10.3,0,2.0,11.0,147
2019-03-07,05:00,1.2,998,86.0,1,28,42,,,,,,,16,,,,,21.8,0,2.2,10.1,140
2019-03-07,06:00,1.2,997,82.1,1,22,49,,,,,,,19,,,,,13.7,0,2.5,11.3,144
2019-03-07,07:00,0.8,997,87.7,1,23,46,,,,,,,23,,,,,15.3,3,1.7,11.1,144
2019-03-07,08:00,1.1,997,92.1,2,27,43,,,,,,,19,,,,,20.8,46,1.5,11.4,140
2019-03-07,09:00,0.9,997,93.6,2,21,48,,,,,,,19,,,,,11.5,64,1.5,11.5,144
2019-03-07,10:00,1.3,997,82.7,3,21,53,,,,,,,18,,,,,13.0,137,3.1,11.8,154
2019-03-07,11:00,1.3,998,61.9,3,13,63,,,,,,,14,,,,,10.1,198,5.7,7.3,163
2019-03-07,12:00,1.1,997,58.3,4,13,63,,,,,,,15,,,,,14.1,457,7.8,6.9,164
2019-03-07,13:00,0.8,998,46.7,2,10,75,,,,,,,15,,,,,5.3,523,10.6,7.9,206
2019-03-07,14:00,0.6,998,46.8,1,5,90,,,,,,,6,,,,,0.5,116,8.9,8.7,224
2019-03-07,15:00,0.3,999,56.0,1,7,82,,,,,,,3,,,,,0.5,103,7.6,7.1,220
2019-03-07,16:00,0.4,999,58.3,1,6,84,,,,,,,3,,,,,0.5,87,7.3,7.2,212
2019-03-07,17:00,0.4,1000,60.0,1,6,84,,,,,,,3,,,,,1.1,115,7.2,6.8,212
2019-03-07,18:00,0.5,1000,63.0,1,6,82,,,,,,,3,,,,,0.5,24,6.7,6.6,224
2019-03-07,19:00,0.5,1001,70.9,1,5,80,,,,,,,2,,,,,0.5,0,5.2,6.2,214
2019-03-07,20:00,0.4,1002,71.9,1,4,82,,,,,,,2,,,,,0.5,0,4.1,6.7,221
2019-03-07,21:00,0.5,1003,73.0,1,4,83,,,,,,,3,,,,,0.5,0,3.5,6.2,219
2019-03-07,22:00,0.4,1003,72.3,1,3,83,,,,,,,1,,,,,0.5,0,3.4,5.9,216
2019-03-07,23:00,0.7,1003,70.6,1,3,83,,,,,,,0,,,,,0.5,0,3.5,6.8,224
2019-03-08,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,,,,
2019-03-08,00:00,0.3,1003,71.8,1,4,81,,,,,,,2,,,,,0.5,0,3.4,7.5,212
2019-03-08,01:00,0.2,1003,73.5,1,4,79,,,,,,,3,,,,,0.5,0,3.4,7.3,226
2019-03-08,02:00,0.2,1003,76.7,1,4,76,,,,,,,4,,,,,0.5,0,3.0,7.3,208
2019-03-08,03:00,0.4,1003,73.5,1,4,79,,,,,,,4,,,,,0.5,0,3.0,8.1,223
2019-03-08,04:00,0.4,1003,73.0,1,3,80,,,,,,,3,,,,,0.5,0,2.8,7.7,225
2019-03-08,05:00,0.4,1003,72.2,1,3,82,,,,,,,2,,,,,0.5,0,2.7,6.5,227
2019-03-08,06:00,0.5,1003,69.7,1,2,84,,,,,,,3,,,,,0.5,0,3.2,7.4,234
2019-03-08,07:00,0.4,1003,67.1,1,3,83,,,,,,,1,,,,,0.5,5,3.3,8.4,233
2019-03-08,08:00,0.5,1003,65.0,1,3,83,,,,,,,2,,,,,0.5,32,3.1,6.9,235
2019-03-08,09:00,0.1,1004,61.8,1,2,84,,,,,,,3,,,,,0.5,168,3.4,7.6,247
2019-03-08,10:00,0.4,1005,62.1,1,3,83,,,,,,,0,,,,,0.5,274,4.0,10.0,244
2019-03-08,11:00,0.4,1006,63.5,1,3,80,,,,,,,0,,,,,0.5,212,4.1,10.2,251
2019-03-08,12:00,0.4,1008,67.9,1,4,79,,,,,,,3,,,,,0.5,80,3.3,9.5,250
2019-03-08,13:00,0.5,1008,67.3,1,3,77,,,,,,,1,,,,,0.5,117,3.7,8.3,238
2019-03-08,14:00,0.5,1009,67.5,1,4,77,,,,,,,3,,,,,0.5,114,3.8,8.7,248
2019-03-08,15:00,0.5,1009,76.2,1,5,74,,,,,,,4,,,,,0.5,70,3.0,8.4,265
2019-03-08,16:00,0.5,1010,99.6,1,6,68,,,,,,,3,,,,,0.5,82,1.5,5.9,270
2019-03-08,17:00,0.5,1010,99.6,1,6,70,,,,,,,0,,,,,0.5,92,1.7,6.7,260
2019-03-08,18:00,0.6,1011,96.8,1,7,70,,,,,,,1,,,,,0.5,41,2.0,6.2,263
2019-03-08,19:00,0.5,1012,88.6,1,7,72,,,,,,,3,,,,,0.5,0,1.6,6.2,258
2019-03-08,20:00,0.7,1013,90.4,1,7,70,,,,,,,5,,,,,0.5,0,1.1,5.9,249
2019-03-08,21:00,0.6,1013,91.0,1,6,71,,,,,,,5,,,,,0.5,0,1.0,7.5,255
2019-03-08,22:00,0.5,1013,85.5,1,6,72,,,,,,,5,,,,,0.5,0,0.9,6.7,253
2019-03-08,23:00,0.6,1013,85.2,1,5,71,,,,,,,5,,,,,0.5,0,0.9,7.0,248
2019-03-09,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,,,,
2019-03-09,00:00,0.4,1013,81.7,1,5,71,,,,,,,5,,,,,0.5,0,1.1,6.7,243
2019-03-09,01:00,0.5,1012,80.3,1,4,74,,,,,,,6,,,,,0.5,0,1.8,7.6,247
2019-03-09,02:00,0.4,1012,78.2,1,4,75,,,,,,,7,,,,,0.5,0,1.9,7.0,238
2019-03-09,03:00,0.4,1012,78.2,1,4,75,,,,,,,8,,,,,0.5,0,1.7,7.3,232
2019-03-09,04:00,0.5,1011,77.1,1,4,77,,,,,,,8,,,,,0.5,0,1.8,6.5,216
2019-03-09,05:00,0.5,1010,73.8,1,3,79,,,,,,,7,,,,,0.5,0,1.7,6.7,211
2019-03-09,06:00,0.6,1009,72.2,1,3,79,,,,,,,7,,,,,0.5,0,1.8,8.2,206
2019-03-09,07:00,0.6,1008,73.9,1,4,74,,,,,,,6,,,,,2.2,1,1.7,7.9,203
2019-03-09,08:00,0.5,1007,77.6,1,4,77,,,,,,,4,,,,,0.5,10,2.0,9.1,221
2019-03-09,09:00,0.5,1007,93.5,1,4,73,,,,,,,3,,,,,0.5,30,1.3,8.2,234
2019-03-09,10:00,0.4,1007,92.1,1,4,71,,,,,,,0,,,,,0.5,141,2.4,10.8,251
2019-03-09,11:00,0.3,1007,83.0,1,3,73,,,,,,,1,,,,,0.5,198,3.6,11.4,257
2019-03-09,12:00,0.4,1008,78.1,1,3,75,,,,,,,0,,,,,0.5,181,4.3,9.5,263
2019-03-09,13:00,0.4,1008,72.1,1,3,78,,,,,,,0,,,,,0.5,181,4.9,9.0,262
2019-03-09,14:00,0.5,1008,66.3,1,3,81,,,,,,,1,,,,,0.5,156,5.3,9.8,253
2019-03-09,15:00,0.4,1008,63.6,1,3,82,,,,,,,2,,,,,0.5,186,5.8,9.2,249
2019-03-09,16:00,0.3,1007,63.9,1,3,82,,,,,,,3,,,,,0.5,155,5.7,9.2,248
2019-03-09,17:00,0.4,1006,63.6,1,3,82,,,,,,,1,,,,,0.5,127,5.5,7.9,238
2019-03-09,18:00,0.5,1005,65.2,1,3,83,,,,,,,2,,,,,0.5,39,4.9,7.9,221
2019-03-09,19:00,0.4,1004,76.3,1,3,83,,,,,,,2,,,,,0.5,0,3.8,8.2,221
2019-03-09,20:00,0.4,1003,99.4,1,3,76,,,,,,,0,,,,,0.5,0,2.8,8.7,244
2019-03-09,21:00,0.4,1003,99.6,1,3,86,,,,,,,1,,,,,0.5,0,1.9,13.2,277
2019-03-09,22:00,0.4,1005,99.1,1,3,96,,,,,,,0,,,,,0.5,0,0.5,15.3,281
2019-03-09,23:00,0.5,1007,93.8,1,3,91,,,,,,,6,,,,,0.5,0,0.7,14.6,286
2019-03-10,,,,,,,,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,,,,
2019-03-10,00:00,0.4,1008,91.2,1,3,90,,,,,,,5,,,,,0.5,0,0.3,11.8,283
2019-03-10,01:00,0.5,1009,89.5,1,3,89,,,,,,,2,,,,,0.5,0,NaN,9.9,278
2019-03-10,02:00,0.3,1010,88.7,1,3,88,,,,,,,2,,,,,0.5,0,NaN,8.4,277
2019-03-10,03:00,0.4,1009,87.1,1,3,88,,,,,,,2,,,,,0.5,0,0.6,8.6,272
2019-03-10,04:00,0.3,1009,92.8,1,3,85,,,,,,,5,,,,,0.5,0,0.8,7.3,270
2019-03-10,05:00,0.4,1008,90.6,1,3,84,,,,,,,7,,,,,0.5,0,1.2,8.3,271
2019-03-10,06:00,0.4,1007,85.7,1,3,85,,,,,,,8,,,,,0.5,0,1.3,9.0,274
2019-03-10,07:00,0.4,1007,86.3,1,3,84,,,,,,,8,,,,,0.5,1,1.4,8.0,268
2019-03-10,08:00,0.5,1006,96.2,1,3,86,,,,,,,9,,,,,0.5,25,1.3,6.8,255
2019-03-10,09:00,0.4,1005,90.0,1,3,88,,,,,,,9,,,,,0.5,53,2.0,4.8,236
2019-03-10,10:00,0.6,1005,95.4,1,2,90,,,,,,,8,,,,,0.5,60,1.0,4.6,216
2019-03-10,11:00,0.5,1003,99.6,1,3,85,,,,,,,5,,,,,0.5,73,0.6,5.5,171
2019-03-10,12:00,0.5,1001,99.6,1,5,75,,,,,,,4,,,,,1.1,80,0.8,7.1,154
2019-03-10,13:00,0.5,1000,99.6,1,5,71,,,,,,,8,,,,,1.2,78,1.7,8.6,163
2019-03-10,14:00,0.4,999,99.6,1,4,64,,,,,,,4,,,,,1.1,88,4.1,6.1,197
2019-03-10,15:00,0.1,997,99.0,1,3,65,,,,,,,1,,,,,0.5,95,5.7,7.0,255
2019-03-10,16:00,0.2,997,99.0,1,3,67,,,,,,,1,,,,,0.5,86,5.6,7.7,250
2019-03-10,17:00,0.2,996,99.4,1,3,69,,,,,,,1,,,,,0.5,148,5.7,8.6,267
