Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2016-12-03,20:00,0.7,1,7,62,,2.5
2016-12-03,21:00,,1,6,64,,2.6
2016-12-03,22:00,,1,6,61,,2.6
2016-12-03,23:00,,1,6,65,,2.8
2016-12-04,00:00,,1,6,64,,2.9
2016-12-04,01:00,,1,4,74,,2.7
2016-12-04,02:00,0.4,1,1,79,,2.1
2016-12-04,03:00,0.5,1,1,76,,1.9
2016-12-04,04:00,0.3,1,1,79,,2.0
2016-12-04,05:00,0.3,1,1,79,,2.1
2016-12-04,06:00,0.5,1,1,77,,3.2
2016-12-04,07:00,0.3,1,1,81,,2.3
2016-12-04,08:00,0.3,1,12,58,,18.1
2016-12-04,09:00,0.6,2,18,59,,34.4
2016-12-04,10:00,0.4,7,26,56,,35.0
2016-12-04,11:00,0.6,19,37,42,,61.7
2016-12-04,12:00,0.4,18,34,43,,50.3
2016-12-04,13:00,0.5,17,33,42,,45.8
2016-12-04,14:00,0.8,15,34,42,,42.9
2016-12-04,15:00,1.1,17,44,34,,55.8
2016-12-04,16:00,1.1,7,42,35,,48.8
2016-12-04,17:00,0.7,36,67,14,,141.4
2016-12-04,18:00,1.1,69,78,10,,229.0
2016-12-04,19:00,2.0,99,79,11,,245.4
2016-12-04,20:00,0.8,10,46,26,,58.8
2016-12-04,21:00,0.7,1,20,46,,27.9
2016-12-04,22:00,1.0,1,12,55,,23.0
2016-12-04,23:00,0.7,1,14,51,,24.3
2016-12-05,00:00,1.0,1,14,53,,20.9
2016-12-05,01:00,0.7,1,13,53,,20.2
2016-12-05,02:00,0.9,1,16,50,,20.5
2016-12-05,03:00,1.3,1,9,57,,11.4
2016-12-05,04:00,0.9,1,10,55,,11.5
2016-12-05,05:00,1.0,1,9,57,,10.5
2016-12-05,06:00,0.9,1,6,65,,7.8
2016-12-05,07:00,0.7,1,4,70,,6.4
2016-12-05,08:00,0.7,1,5,70,,6.6
2016-12-05,09:00,0.5,1,5,71,,6.6
2016-12-05,10:00,0.7,1,6,70,,7.8
2016-12-05,11:00,0.9,2,7,68,,7.4
2016-12-05,12:00,1.7,3,9,69,,7.6
2016-12-05,13:00,1.6,3,8,71,,6.9
2016-12-05,14:00,2.1,3,10,70,,7.0
2016-12-05,15:00,1.4,3,16,62,,9.8
2016-12-05,16:00,2.1,4,28,45,,15.0
2016-12-05,17:00,1.7,1,25,48,,10.8
2016-12-05,18:00,1.3,1,29,39,,10.1
2016-12-05,19:00,1.5,1,20,51,,5.9
2016-12-05,20:00,1.0,1,20,49,,4.8
2016-12-05,21:00,1.0,1,16,53,,4.1
2016-12-05,22:00,0.9,1,12,57,,3.3
2016-12-05,23:00,0.9,1,11,56,,3.2
2016-12-06,00:00,0.9,1,11,54,,3.0
2016-12-06,01:00,0.8,1,11,52,,3.0
2016-12-06,02:00,0.9,1,10,49,,2.7
2016-12-06,03:00,0.9,1,11,45,,2.5
2016-12-06,04:00,0.9,1,12,41,,2.3
2016-12-06,05:00,1.4,1,14,38,,2.2
2016-12-06,06:00,1.1,1,13,35,,2.1
2016-12-06,07:00,1.1,1,15,33,,1.8
2016-12-06,08:00,1.1,1,16,30,,1.7
2016-12-06,09:00,1.3,2,17,28,,1.7
2016-12-06,10:00,1.2,3,16,29,,1.8
2016-12-06,11:00,1.2,4,14,36,,2.5
2016-12-06,12:00,1.0,3,11,52,,2.5
2016-12-06,13:00,0.7,2,8,62,,2.4
2016-12-06,14:00,0.6,1,8,64,,2.3
2016-12-06,15:00,0.5,1,8,63,,2.4
2016-12-06,16:00,0.5,1,9,64,,2.7
2016-12-06,17:00,0.6,1,10,62,,3.4
2016-12-06,18:00,0.6,1,12,58,,3.6
2016-12-06,19:00,0.6,1,12,57,,4.0
2016-12-06,20:00,1.1,1,13,54,,4.5
2016-12-06,21:00,1.0,1,11,58,,5.4
2016-12-06,22:00,0.8,1,7,68,,5.6
2016-12-06,23:00,0.4,1,5,68,,4.7
2016-12-07,00:00,0.5,1,2,79,,3.0
2016-12-07,01:00,0.6,1,3,74,,2.8
2016-12-07,02:00,0.3,1,4,66,,3.5
2016-12-07,03:00,0.7,1,7,57,,10.1
2016-12-07,04:00,0.8,1,11,52,,23.4
2016-12-07,05:00,1.5,1,13,45,,19.2
2016-12-07,06:00,2.5,1,14,52,,18.5
2016-12-07,07:00,1.5,1,27,40,,35.3
2016-12-07,08:00,3.0,1,25,40,,25.7
2016-12-07,09:00,2.7,2,15,48,,14.0
2016-12-07,10:00,1.0,2,10,62,,10.4
2016-12-07,11:00,0.9,3,8,67,,9.7
2016-12-07,12:00,1.2,4,14,60,,16.9
2016-12-07,13:00,1.9,4,10,62,,11.0
2016-12-07,14:00,1.9,4,14,61,,14.4
2016-12-07,15:00,1.9,4,18,54,,16.3
2016-12-07,16:00,1.4,3,26,44,,17.6
2016-12-07,17:00,,1,36,34,,28.9
2016-12-07,18:00,,1,15,64,,9.9
2016-12-07,19:00,,1,7,80,,4.0
2016-12-07,20:00,,1,6,80,,3.1
2016-12-07,21:00,,1,4,84,,2.7
2016-12-07,22:00,0.8,1,2,90,,2.6
2016-12-07,23:00,0.4,1,2,89,,2.5
2016-12-08,00:00,0.3,1,2,86,,2.6
2016-12-08,01:00,0.3,1,2,85,,2.6
2016-12-08,02:00,0.3,1,2,86,,2.5
2016-12-08,03:00,0.2,1,2,86,,2.4
2016-12-08,04:00,0.2,1,2,85,,2.5
2016-12-08,05:00,0.3,1,2,85,,2.4
2016-12-08,06:00,0.2,1,2,86,,2.4
2016-12-08,07:00,0.2,1,2,85,,2.4
2016-12-08,08:00,0.2,1,2,86,,2.5
2016-12-08,09:00,0.2,1,2,87,,2.4
2016-12-08,10:00,0.2,1,3,88,,2.5
2016-12-08,11:00,0.2,1,6,84,,2.6
2016-12-08,12:00,0.3,2,7,83,,2.4
2016-12-08,13:00,0.3,2,7,86,,2.5
2016-12-08,14:00,0.5,1,6,87,,2.4
2016-12-08,15:00,0.2,1,6,87,,2.4
2016-12-08,16:00,0.4,1,7,86,,2.3
2016-12-08,17:00,0.9,1,6,86,,2.4
2016-12-08,18:00,0.3,1,6,84,,2.5
2016-12-08,19:00,0.5,1,6,83,,2.6
2016-12-08,20:00,0.3,1,4,88,,2.6
2016-12-08,21:00,0.5,1,4,87,,2.5
2016-12-08,22:00,0.4,1,5,82,,2.4
2016-12-08,23:00,0.4,1,6,78,,2.3
2016-12-09,00:00,0.8,1,6,77,,2.4
2016-12-09,01:00,0.5,1,7,75,,2.4
2016-12-09,02:00,0.4,1,9,72,,2.3
2016-12-09,03:00,0.4,1,10,66,,2.3
2016-12-09,04:00,0.6,1,12,64,,2.4
2016-12-09,05:00,0.6,1,11,65,,2.2
2016-12-09,06:00,0.4,1,8,66,,2.2
2016-12-09,07:00,0.4,1,8,63,,2.1
2016-12-09,08:00,0.4,1,9,57,,1.9
2016-12-09,09:00,0.6,1,11,50,,1.9
2016-12-09,10:00,0.7,1,11,49,,1.8
2016-12-09,11:00,0.6,1,11,49,,1.8
2016-12-09,12:00,0.5,1,12,44,,1.6
2016-12-09,13:00,0.4,1,12,40,,1.6
2016-12-09,14:00,0.8,1,12,41,,1.6
2016-12-09,15:00,0.7,1,12,44,,1.6
2016-12-09,16:00,0.6,1,11,49,,1.6
2016-12-09,17:00,0.6,1,12,48,,1.6
2016-12-09,18:00,0.6,1,11,50,,1.6
2016-12-09,19:00,0.5,1,9,53,,1.7
2016-12-09,20:00,0.6,1,8,57,,1.8
2016-12-09,21:00,0.5,1,7,60,,1.9
2016-12-09,22:00,0.4,1,6,61,,1.9
2016-12-09,23:00,0.6,1,6,63,,1.9
2016-12-10,00:00,0.6,1,5,60,,1.9
2016-12-10,01:00,0.4,1,5,59,,2.1
2016-12-10,02:00,0.4,1,5,57,,2.0
2016-12-10,03:00,0.4,1,4,59,,2.0
2016-12-10,04:00,0.3,1,3,61,,2.0
2016-12-10,05:00,0.3,1,3,62,,1.9
2016-12-10,06:00,0.2,1,3,63,,1.9
2016-12-10,07:00,0.3,1,4,63,,1.9
2016-12-10,08:00,0.2,1,3,68,,2.1
2016-12-10,09:00,0.2,1,3,69,,2.0
2016-12-10,10:00,0.3,1,3,69,,2.0
2016-12-10,11:00,0.2,1,2,70,,2.1
2016-12-10,12:00,0.3,1,3,74,,2.1
2016-12-10,13:00,0.3,1,3,77,,2.3
2016-12-10,14:00,0.2,1,4,81,,2.5
2016-12-10,15:00,0.3,1,4,80,,2.6
2016-12-10,16:00,0.3,1,6,75,,2.5
2016-12-10,17:00,0.3,1,6,71,,2.5
2016-12-10,18:00,0.4,1,7,69,,3.1
2016-12-10,19:00,0.5,1,7,67,,2.6
2016-12-10,20:00,0.5,1,8,65,,2.7
2016-12-10,21:00,0.5,1,8,67,,2.8
2016-12-10,22:00,0.5,1,7,68,,2.6
2016-12-10,23:00,0.5,1,7,67,,2.6
2016-12-11,00:00,0.5,1,6,69,,2.6
2016-12-11,01:00,0.4,1,6,71,,2.6
2016-12-11,02:00,0.5,1,5,71,,2.4
2016-12-11,03:00,0.4,1,4,71,,2.4
2016-12-11,04:00,0.6,1,3,72,,2.2
2016-12-11,05:00,0.6,1,3,72,,2.2
2016-12-11,06:00,0.7,1,3,71,,1.9
2016-12-11,07:00,0.6,1,3,73,,2.0
2016-12-11,08:00,0.4,1,3,76,,2.0
2016-12-11,09:00,0.4,1,3,74,,1.9
2016-12-11,10:00,0.5,1,5,63,,1.8
2016-12-11,11:00,0.5,1,6,57,,1.6
2016-12-11,12:00,0.6,1,7,51,,1.4
2016-12-11,13:00,,1,6,64,,1.9
2016-12-11,14:00,,1,4,71,,2.0
2016-12-11,15:00,,1,3,74,,1.9
2016-12-11,16:00,,1,4,73,,1.8
2016-12-11,17:00,,1,4,72,,1.9
2016-12-11,18:00,0.3,1,4,70,,1.8
2016-12-11,19:00,0.3,1,4,68,,1.7
2016-12-11,20:00,0.3,1,4,66,,1.7
2016-12-11,21:00,0.3,1,4,65,,1.7
2016-12-11,22:00,0.4,1,4,64,,1.6
2016-12-11,23:00,0.4,1,4,63,,1.6
2016-12-12,00:00,0.4,1,4,61,,1.6
2016-12-12,01:00,0.3,1,4,60,,1.5
2016-12-12,02:00,0.5,1,4,61,,1.6
2016-12-12,03:00,0.6,1,4,61,,1.5
2016-12-12,04:00,0.3,1,4,61,,1.6
2016-12-12,05:00,0.3,1,3,62,,1.6
2016-12-12,06:00,0.3,1,3,64,,1.6
2016-12-12,07:00,0.3,1,4,62,,1.6
2016-12-12,08:00,0.5,1,5,61,,1.8
2016-12-12,09:00,0.5,1,5,60,,1.8
2016-12-12,10:00,0.3,1,6,58,,1.7
2016-12-12,11:00,0.3,1,3,72,,1.8
2016-12-12,12:00,0.3,1,3,69,,1.6
2016-12-12,13:00,0.3,1,3,70,,1.6
2016-12-12,14:00,0.3,1,3,70,,1.6
2016-12-12,15:00,0.3,1,3,68,,1.7
2016-12-12,16:00,0.3,1,5,61,,1.6
2016-12-12,17:00,0.5,1,7,51,,1.4
2016-12-12,18:00,0.6,1,7,47,,1.6
2016-12-12,19:00,1.2,1,6,52,,1.8
2016-12-12,20:00,1.0,1,6,51,,1.8
2016-12-12,21:00,0.5,1,7,51,,1.7
2016-12-12,22:00,0.9,1,9,41,,5.4
2016-12-12,23:00,1.1,1,10,41,,12.8
2016-12-13,00:00,0.9,1,7,41,,4.5
2016-12-13,01:00,0.8,1,5,46,,2.8
2016-12-13,02:00,1.0,1,5,46,,2.8
2016-12-13,03:00,1.2,1,9,43,,5.2
2016-12-13,04:00,0.6,1,8,46,,5.3
2016-12-13,05:00,0.6,1,8,43,,5.4
2016-12-13,06:00,0.7,1,6,48,,3.9
2016-12-13,07:00,0.6,1,5,53,,3.0
2016-12-13,08:00,0.5,1,4,55,,2.5
2016-12-13,09:00,0.5,1,4,54,,2.4
2016-12-13,10:00,0.4,1,4,55,,2.0
2016-12-13,11:00,0.5,1,4,50,,2.0
2016-12-13,12:00,0.9,1,4,53,,1.7
2016-12-13,13:00,0.6,1,4,61,,1.7
2016-12-13,14:00,0.4,1,4,61,,1.8
2016-12-13,15:00,0.4,1,4,62,,1.8
2016-12-13,16:00,1.0,1,9,47,,2.0
2016-12-13,17:00,1.0,1,14,37,,3.5
2016-12-13,18:00,1.0,1,14,35,,6.1
2016-12-13,19:00,0.9,1,15,33,,6.2
2016-12-13,20:00,1.0,1,15,34,,7.3
2016-12-13,21:00,0.9,1,11,41,,4.9
2016-12-13,22:00,1.3,1,8,53,,2.3
2016-12-13,23:00,0.7,1,5,57,,1.8
2016-12-14,00:00,0.4,1,4,59,,1.6
2016-12-14,01:00,0.4,1,5,55,,1.5
2016-12-14,02:00,0.5,1,6,48,,1.4
2016-12-14,03:00,0.5,1,6,44,,1.3
2016-12-14,04:00,0.6,1,7,42,,1.3
2016-12-14,05:00,0.5,1,6,44,,1.4
2016-12-14,06:00,0.4,1,7,43,,1.3
2016-12-14,07:00,0.4,1,7,44,,1.4
2016-12-14,08:00,0.4,1,8,41,,1.6
2016-12-14,09:00,0.5,1,11,34,,2.4
2016-12-14,10:00,0.5,2,14,26,,2.1
2016-12-14,11:00,0.7,2,16,22,,1.6
2016-12-14,12:00,0.7,3,16,21,,1.7
2016-12-14,13:00,0.7,4,17,19,,1.8
2016-12-14,14:00,0.7,4,18,18,,1.4
2016-12-14,15:00,0.8,3,21,16,,1.3
2016-12-14,16:00,0.9,2,26,10,,1.3
2016-12-14,17:00,1.1,2,29,5,,0.5
2016-12-14,18:00,1.0,2,30,2,,0.5
2016-12-14,19:00,0.9,2,30,1,,0.5
2016-12-14,20:00,1.1,2,30,1,,0.5
2016-12-14,21:00,1.0,1,28,5,,0.5
2016-12-14,22:00,0.9,1,24,6,,0.5
2016-12-14,23:00,0.9,1,18,19,,0.5
2016-12-15,00:00,1.0,1,15,24,,0.5
2016-12-15,01:00,0.6,1,13,28,,0.5
2016-12-15,02:00,0.5,1,9,45,,1.3
2016-12-15,03:00,0.5,1,7,52,,1.5
2016-12-15,04:00,0.9,1,6,52,,1.4
2016-12-15,05:00,0.8,1,5,56,,1.5
2016-12-15,06:00,0.6,1,3,68,,1.7
2016-12-15,07:00,0.3,1,3,73,,1.8
2016-12-15,08:00,0.3,1,4,57,,1.6
2016-12-15,09:00,,2,11,36,,2.4
2016-12-15,10:00,,3,13,36,,4.6
2016-12-15,11:00,,4,13,39,,6.0
2016-12-15,12:00,,5,13,41,,9.1
2016-12-15,13:00,,5,14,39,,18.4
2016-12-15,14:00,0.7,5,19,34,,33.8
2016-12-15,15:00,0.9,4,19,34,,23.2
2016-12-15,16:00,1.0,2,18,34,,16.0
2016-12-15,17:00,0.9,1,21,31,,16.8
2016-12-15,18:00,1.1,1,18,35,,15.1
2016-12-15,19:00,1.1,1,15,38,,17.8
2016-12-15,20:00,1.2,1,15,38,,15.4
2016-12-15,21:00,1.4,1,17,37,,13.6
2016-12-15,22:00,1.8,1,19,34,,7.8
2016-12-15,23:00,1.9,1,18,37,,13.7
2016-12-16,00:00,1.4,1,16,41,,17.7
2016-12-16,01:00,1.1,1,18,37,,19.3
2016-12-16,02:00,1.0,1,15,40,,11.1
2016-12-16,03:00,1.4,1,11,43,,5.6
2016-12-16,04:00,1.0,1,14,38,,7.8
2016-12-16,05:00,1.4,1,19,33,,16.7
2016-12-16,06:00,0.8,1,11,42,,13.3
2016-12-16,07:00,1.8,1,11,43,,16.9
2016-12-16,08:00,1.1,1,13,40,,19.7
2016-12-16,09:00,1.0,1,11,43,,11.2
2016-12-16,10:00,1.4,1,9,45,,4.7
2016-12-16,11:00,0.8,2,12,42,,7.0
2016-12-16,12:00,0.8,3,14,,,
2016-12-16,13:00,0.8,3,14,38,,8.2
2016-12-16,14:00,1.1,2,12,47,,5.9
2016-12-16,15:00,0.7,2,13,44,,10.0
2016-12-16,16:00,1.5,2,15,43,,10.0
2016-12-16,17:00,1.1,1,18,39,,16.7
2016-12-16,18:00,1.4,1,23,31,,30.7
2016-12-16,19:00,2.3,1,27,21,,39.5
2016-12-16,20:00,1.9,2,28,21,,32.8
2016-12-16,21:00,1.8,2,28,20,,29.4
2016-12-16,22:00,1.7,2,31,19,,29.5
2016-12-16,23:00,1.9,2,30,21,,30.4
2016-12-17,00:00,1.9,2,33,20,,24.5
2016-12-17,01:00,1.7,3,40,10,,38.9
2016-12-17,02:00,1.6,2,35,21,,22.3
2016-12-17,03:00,1.4,1,32,24,,16.5
2016-12-17,04:00,1.9,1,26,34,,18.5
2016-12-17,05:00,2.7,1,25,30,,34.9
2016-12-17,06:00,2.6,1,23,31,,30.0
2016-12-17,07:00,2.1,1,8,59,,7.3
2016-12-17,08:00,0.7,1,8,53,,4.5
2016-12-17,09:00,0.9,1,7,49,,2.5
2016-12-17,10:00,0.7,1,7,49,,2.2
2016-12-17,11:00,0.9,2,8,46,,2.2
2016-12-17,12:00,1.0,3,9,45,,2.0
2016-12-17,13:00,0.9,3,8,49,,1.9
2016-12-17,14:00,0.7,2,8,51,,1.9
2016-12-17,15:00,0.8,2,9,51,,2.0
2016-12-17,16:00,0.9,1,10,48,,1.9
2016-12-17,17:00,0.9,1,12,43,,1.9
2016-12-17,18:00,1.1,1,12,44,,2.0
2016-12-17,19:00,0.9,1,12,44,,2.0
2016-12-17,20:00,1.1,1,9,52,,3.0
2016-12-17,21:00,0.7,1,6,62,,2.4
2016-12-17,22:00,1.1,1,6,62,,2.3
2016-12-17,23:00,0.5,1,4,68,,2.1
2016-12-18,00:00,0.5,1,5,66,,2.0
2016-12-18,01:00,0.5,1,5,62,,2.0
2016-12-18,02:00,0.5,1,5,60,,2.1
2016-12-18,03:00,0.7,1,8,47,,2.2
2016-12-18,04:00,0.6,1,9,39,,2.2
2016-12-18,05:00,0.6,1,10,34,,2.2
2016-12-18,06:00,0.7,1,13,26,,2.9
2016-12-18,07:00,0.8,1,11,29,,2.4
2016-12-18,08:00,0.8,1,12,26,,1.8
2016-12-18,09:00,0.8,1,13,25,,1.8
2016-12-18,10:00,0.8,2,15,20,,1.8
2016-12-18,11:00,0.9,2,18,18,,1.5
2016-12-18,12:00,1.0,3,16,19,,1.6
2016-12-18,13:00,1.1,3,15,22,,1.8
2016-12-18,14:00,1.2,2,14,23,,1.4
2016-12-18,15:00,1.0,2,14,27,,1.6
2016-12-18,16:00,0.8,1,15,25,,1.2
2016-12-18,17:00,0.8,1,15,24,,1.0
2016-12-18,18:00,0.9,1,16,23,,1.0
2016-12-18,19:00,0.9,1,17,20,,1.0
2016-12-18,20:00,1.0,1,18,19,,1.1
2016-12-18,21:00,1.0,1,16,22,,1.2
2016-12-18,22:00,1.3,1,15,23,,1.3
2016-12-18,23:00,1.0,1,13,28,,1.4
2016-12-19,00:00,0.8,1,10,38,,1.4
2016-12-19,01:00,0.7,1,6,48,,1.4
2016-12-19,02:00,0.6,1,7,44,,1.4
2016-12-19,03:00,0.6,1,10,45,,12.4
2016-12-19,04:00,1.4,1,15,38,,21.5
2016-12-19,05:00,,5,25,7,,15.5
2016-12-19,06:00,,4,26,6,,25.8
2016-12-19,07:00,,2,26,8,,25.4
2016-12-19,08:00,,3,28,9,,27.9
2016-12-19,09:00,,2,21,24,,14.1
2016-12-19,10:00,1.6,3,17,34,,15.3
2016-12-19,11:00,1.6,7,21,31,,20.4
2016-12-19,12:00,1.8,8,19,29,,18.3
2016-12-19,13:00,2.0,6,15,34,,16.2
2016-12-19,14:00,1.6,6,16,36,,20.4
2016-12-19,15:00,2.0,4,18,38,,13.0
2016-12-19,16:00,1.6,2,18,36,,8.6
2016-12-19,17:00,1.1,1,21,29,,4.4
2016-12-19,18:00,1.2,1,22,23,,5.8
2016-12-19,19:00,1.5,1,17,33,,4.2
2016-12-19,20:00,1.4,1,14,38,,4.4
2016-12-19,21:00,1.5,1,14,40,,5.8
2016-12-19,22:00,2.1,1,14,41,,8.7
2016-12-19,23:00,1.6,1,12,44,,9.0
2016-12-20,00:00,1.7,1,14,43,,11.5
2016-12-20,01:00,1.6,1,12,43,,5.3
2016-12-20,02:00,1.5,1,13,39,,5.0
2016-12-20,03:00,1.5,1,16,37,,12.8
2016-12-20,04:00,1.7,1,13,38,,10.2
2016-12-20,05:00,1.6,1,14,38,,11.2
2016-12-20,06:00,2.1,1,14,35,,11.4
2016-12-20,07:00,1.7,1,14,35,,7.4
2016-12-20,08:00,1.7,1,14,34,,8.0
2016-12-20,09:00,2.0,2,16,32,,12.0
2016-12-20,10:00,1.9,3,12,32,,8.9
2016-12-20,11:00,2.0,3,11,33,,8.6
2016-12-20,12:00,2.2,5,12,31,,13.7
2016-12-20,13:00,2.2,5,11,30,,10.9
2016-12-20,14:00,2.3,6,15,25,,15.2
2016-12-20,15:00,2.4,5,17,24,,17.5
2016-12-20,16:00,2.6,3,18,23,,9.7
2016-12-20,17:00,2.4,1,19,21,,7.5
2016-12-20,18:00,2.7,1,20,22,,10.8
2016-12-20,19:00,2.8,1,19,25,,9.2
2016-12-20,20:00,2.4,1,17,30,,8.7
2016-12-20,21:00,2.2,1,18,28,,8.2
2016-12-20,22:00,2.5,1,20,26,,9.9
2016-12-20,23:00,2.4,1,21,25,,17.4
2016-12-21,00:00,2.5,1,28,18,,27.0
2016-12-21,01:00,2.1,1,22,23,,15.3
2016-12-21,02:00,2.3,1,19,26,,17.6
2016-12-21,03:00,2.6,1,15,29,,13.7
2016-12-21,04:00,2.3,1,15,29,,12.3
2016-12-21,05:00,2.4,1,18,26,,15.2
2016-12-21,06:00,2.2,1,18,25,,14.6
2016-12-21,07:00,2.3,1,18,23,,15.6
2016-12-21,08:00,2.4,1,20,21,,17.8
2016-12-21,09:00,2.6,2,18,23,,14.5
2016-12-21,10:00,2.4,4,12,30,,11.6
2016-12-21,11:00,2.6,7,13,29,,14.0
2016-12-21,12:00,2.8,8,12,28,,19.1
2016-12-21,13:00,2.4,11,14,27,,28.5
2016-12-21,14:00,2.2,8,13,26,,20.5
2016-12-21,15:00,2.1,7,16,24,,16.0
2016-12-21,16:00,2.4,5,21,18,,18.6
2016-12-21,17:00,2.3,2,25,12,,23.0
2016-12-21,18:00,2.6,1,23,14,,15.0
2016-12-21,19:00,2.2,1,28,9,,18.3
2016-12-21,20:00,2.4,2,29,7,,20.9
2016-12-21,21:00,2.7,4,31,4,,28.4
2016-12-21,22:00,3.3,6,32,4,,34.5
2016-12-21,23:00,2.8,5,32,5,,29.1
2016-12-22,00:00,3.3,1,26,9,,18.1
2016-12-22,01:00,3.7,1,27,8,,19.2
2016-12-22,02:00,3.9,1,27,7,,18.6
2016-12-22,03:00,2.8,1,25,8,,17.9
2016-12-22,04:00,2.8,2,23,8,,15.0
2016-12-22,05:00,2.8,2,24,8,,19.6
2016-12-22,06:00,3.6,2,26,7,,21.5
2016-12-22,07:00,3.7,2,27,8,,23.6
2016-12-22,08:00,3.0,2,25,10,,22.1
2016-12-22,09:00,3.5,4,20,12,,19.3
2016-12-22,10:00,3.6,10,18,16,,31.2
2016-12-22,11:00,3.0,9,13,25,,17.9
2016-12-22,12:00,2.4,8,9,27,,7.8
2016-12-22,13:00,2.3,9,10,25,,7.9
2016-12-22,14:00,2.4,9,11,24,,8.7
2016-12-22,15:00,2.3,7,13,21,,8.4
2016-12-22,16:00,2.3,6,19,16,,14.1
2016-12-22,17:00,3.2,2,23,15,,10.7
2016-12-22,18:00,3.1,1,22,15,,8.4
2016-12-22,19:00,2.3,1,24,14,,9.6
2016-12-22,20:00,2.1,2,27,13,,12.1
2016-12-22,21:00,2.0,2,27,19,,14.6
2016-12-22,22:00,1.8,2,28,21,,14.9
2016-12-22,23:00,1.6,2,27,22,,14.7
2016-12-23,00:00,1.7,1,21,31,,10.9
2016-12-23,01:00,,1,11,42,,4.2
2016-12-23,02:00,,1,13,36,,2.6
2016-12-23,03:00,,1,16,27,,1.5
2016-12-23,04:00,,1,19,20,,1.2
2016-12-23,05:00,,1,20,17,,1.1
2016-12-23,06:00,1.2,1,23,12,,0.5
2016-12-23,07:00,1.2,1,26,8,,0.5
2016-12-23,08:00,1.2,1,24,12,,0.5
2016-12-23,09:00,1.2,1,16,30,,1.5
