Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2016-12-03,18:00,,66,59,2,,
2016-12-03,19:00,,42,54,4,,
2016-12-03,20:00,,52,53,2,,
2016-12-03,21:00,,35,50,3,,
2016-12-03,22:00,,21,44,3,,
2016-12-03,23:00,,21,41,3,,
2016-12-04,,,,,,25,
2016-12-04,00:00,,14,37,3,,
2016-12-04,01:00,,11,34,6,,
2016-12-04,02:00,,8,32,7,,
2016-12-04,03:00,,6,29,11,,
2016-12-04,04:00,,3,26,13,,
2016-12-04,05:00,,2,25,16,,
2016-12-04,06:00,,9,28,14,,
2016-12-04,07:00,,4,27,13,,
2016-12-04,08:00,,9,31,8,,
2016-12-04,09:00,,14,31,9,,
2016-12-04,10:00,,12,25,19,,
2016-12-04,11:00,,6,16,41,,
2016-12-04,12:00,,7,16,45,,
2016-12-04,13:00,,4,14,54,,
2016-12-04,14:00,,5,20,55,,
2016-12-04,15:00,,6,25,44,,
2016-12-04,16:00,,25,50,16,,
2016-12-04,17:00,,44,64,4,,
2016-12-04,18:00,,76,60,2,,
2016-12-04,19:00,,68,56,2,,
2016-12-04,20:00,,53,58,3,,
2016-12-04,21:00,,29,46,7,,
2016-12-04,22:00,,2,26,28,,
2016-12-04,23:00,,1,24,28,,
2016-12-05,,,,,,25,
2016-12-05,00:00,,1,23,29,,
2016-12-05,01:00,,1,18,35,,
2016-12-05,02:00,,1,16,37,,
2016-12-05,03:00,,1,18,34,,
2016-12-05,04:00,,1,19,34,,
2016-12-05,05:00,,1,20,30,,
2016-12-05,06:00,,2,22,28,,
2016-12-05,07:00,,1,21,30,,
2016-12-05,08:00,,9,26,27,,
2016-12-05,09:00,,18,29,27,,
2016-12-05,10:00,,15,22,35,,
2016-12-05,11:00,,8,18,43,,
2016-12-05,12:00,,7,16,47,,
2016-12-05,13:00,,6,16,44,,
2016-12-05,14:00,,5,17,39,,
2016-12-05,15:00,,7,24,33,,
2016-12-05,16:00,,3,25,28,,
2016-12-05,17:00,,3,29,21,,
2016-12-05,18:00,,3,28,21,,
2016-12-05,19:00,,2,27,21,,
2016-12-05,20:00,,2,28,19,,
2016-12-05,21:00,,2,27,18,,
2016-12-05,22:00,,2,25,20,,
2016-12-05,23:00,,2,26,18,,
2016-12-06,,,,,,28,
2016-12-06,00:00,,1,27,15,,
2016-12-06,01:00,,1,28,13,,
2016-12-06,02:00,,2,30,12,,
2016-12-06,03:00,,2,32,11,,
2016-12-06,04:00,,2,33,10,,
2016-12-06,05:00,,4,36,7,,
2016-12-06,06:00,,9,37,9,,
2016-12-06,07:00,,13,39,7,,
2016-12-06,08:00,,22,40,7,,
2016-12-06,09:00,,17,38,10,,
2016-12-06,10:00,,19,37,17,,
2016-12-06,11:00,,24,37,18,,
2016-12-06,12:00,,23,38,16,,
2016-12-06,13:00,,18,38,18,,
2016-12-06,14:00,,31,46,17,,
2016-12-06,15:00,,21,42,22,,
2016-12-06,16:00,,25,49,15,,
2016-12-06,17:00,,35,51,12,,
2016-12-06,18:00,,33,51,9,,
2016-12-06,19:00,,17,44,9,,
2016-12-06,20:00,,11,40,10,,
2016-12-06,21:00,,7,36,12,,
2016-12-06,22:00,,6,37,10,,
2016-12-06,23:00,,3,35,12,,
2016-12-07,,,,,,25,
2016-12-07,00:00,,2,28,20,,
2016-12-07,01:00,,1,24,18,,
2016-12-07,02:00,,1,24,19,,
2016-12-07,03:00,,1,24,18,,
2016-12-07,04:00,,8,27,11,,
2016-12-07,05:00,,56,38,4,,
2016-12-07,06:00,,61,40,8,,
2016-12-07,07:00,,71,45,12,,
2016-12-07,08:00,,9,25,28,,
2016-12-07,09:00,,10,26,30,,
2016-12-07,10:00,,6,20,32,,
2016-12-07,11:00,,6,20,31,,
2016-12-07,12:00,,5,19,35,,
2016-12-07,13:00,,3,13,43,,
2016-12-07,14:00,,4,15,42,,
2016-12-07,15:00,,4,20,37,,
2016-12-07,16:00,,5,30,23,,
2016-12-07,17:00,,3,41,11,,
2016-12-07,18:00,,3,44,5,,
2016-12-07,19:00,,4,47,4,,
2016-12-07,20:00,,2,43,8,,
2016-12-07,21:00,,2,41,8,,
2016-12-07,22:00,,2,41,8,,
2016-12-07,23:00,,2,40,11,,
2016-12-08,,,,,,19,
2016-12-08,00:00,,1,33,16,,
2016-12-08,01:00,,1,29,16,,
2016-12-08,02:00,,1,27,23,,
2016-12-08,03:00,,1,23,32,,
2016-12-08,04:00,,1,25,31,,
2016-12-08,05:00,,1,24,31,,
2016-12-08,06:00,,3,23,36,,
2016-12-08,07:00,,2,22,36,,
2016-12-08,08:00,,4,24,34,,
2016-12-08,09:00,,7,27,32,,
2016-12-08,10:00,,8,27,33,,
2016-12-08,11:00,,7,22,38,,
2016-12-08,12:00,,6,22,42,,
2016-12-08,13:00,,6,24,54,,
2016-12-08,14:00,,8,27,57,,
2016-12-08,15:00,,9,37,44,,
2016-12-08,16:00,,12,48,32,,
2016-12-08,17:00,,5,43,37,,
2016-12-08,18:00,,5,41,33,,
2016-12-08,19:00,,10,43,26,,
2016-12-08,20:00,,4,35,34,,
2016-12-08,21:00,,1,27,45,,
2016-12-08,22:00,,1,22,51,,
2016-12-08,23:00,,1,21,51,,
2016-12-09,00:00,,1,20,48,,
2016-12-09,01:00,,1,22,43,,
2016-12-09,02:00,,1,21,43,,
2016-12-09,03:00,,1,19,44,,
2016-12-09,04:00,,1,21,42,,
2016-12-09,05:00,,1,23,42,,
2016-12-09,06:00,,3,24,41,,
2016-12-09,07:00,,4,27,38,,
2016-12-09,08:00,,9,30,34,,
2016-12-09,09:00,,10,32,27,,
2016-12-09,10:00,,11,34,21,,
2016-12-09,11:00,,12,31,23,,
