Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2016-12-03,12:00,,28,22,,,
2016-12-03,13:00,,54,40,,,
2016-12-03,14:00,,73,43,,,
2016-12-03,15:00,,67,47,,,
2016-12-03,16:00,,119,56,,,
2016-12-03,17:00,,111,48,,,
2016-12-03,18:00,,118,46,,,
2016-12-03,19:00,,77,31,,,
2016-12-03,20:00,,76,31,,,
2016-12-03,21:00,,73,27,,,
2016-12-03,22:00,,42,26,,,
2016-12-03,23:00,,49,25,,,
2016-12-04,00:00,,34,23,,,
2016-12-04,01:00,,32,20,,,
2016-12-04,02:00,,22,16,,,
2016-12-04,03:00,,17,14,,,
2016-12-04,04:00,,17,12,,,
2016-12-04,05:00,,10,11,,,
2016-12-04,06:00,,13,11,,,
2016-12-04,07:00,,17,13,,,
2016-12-04,08:00,,30,12,,,
2016-12-04,09:00,,31,14,,,
2016-12-04,10:00,,48,19,,,
2016-12-04,11:00,,17,15,,,
2016-12-04,12:00,,28,21,,,
2016-12-04,13:00,,18,20,,,
2016-12-04,14:00,,50,33,,,
2016-12-04,15:00,,160,62,,,
2016-12-04,16:00,,163,57,,,
2016-12-04,17:00,,153,48,,,
2016-12-04,18:00,,150,43,,,
2016-12-04,19:00,,137,40,,,
2016-12-04,20:00,,78,29,,,
2016-12-04,21:00,,99,28,,,
2016-12-04,22:00,,52,23,,,
2016-12-04,23:00,,47,20,,,
2016-12-05,00:00,,44,20,,,
2016-12-05,01:00,,21,20,,,
2016-12-05,02:00,,20,21,,,
2016-12-05,03:00,,23,20,,,
2016-12-05,04:00,,47,24,,,
2016-12-05,05:00,,87,30,,,
2016-12-05,06:00,,106,36,,,
2016-12-05,07:00,,204,50,,,
2016-12-05,08:00,,242,59,,,
2016-12-05,09:00,,192,51,,,
2016-12-05,10:00,,210,55,,,
2016-12-05,11:00,,27,28,,,
2016-12-05,17:00,,131,59,,,
2016-12-05,18:00,,27,40,,,
2016-12-05,19:00,,17,37,,,
2016-12-05,20:00,,10,34,,,
2016-12-05,21:00,,13,31,,,
2016-12-05,22:00,,7,29,,,
2016-12-05,23:00,,5,30,,,
2016-12-06,00:00,,4,27,,,
2016-12-06,01:00,,2,24,,,
2016-12-06,02:00,,1,21,,,
2016-12-06,03:00,,3,20,,,
2016-12-06,04:00,,6,20,,,
2016-12-06,05:00,,5,20,,,
2016-12-06,06:00,,7,22,,,
2016-12-06,07:00,,42,31,,,
2016-12-06,08:00,,65,39,,,
2016-12-06,09:00,,49,36,,,
2016-12-06,10:00,,43,33,,,
2016-12-06,11:00,,49,32,,,
2016-12-06,12:00,,64,34,,,
2016-12-06,13:00,,43,31,,,
2016-12-06,14:00,,35,31,,,
2016-12-06,15:00,,63,43,,,
2016-12-06,16:00,,110,53,,,
2016-12-06,17:00,,135,58,,,
2016-12-06,18:00,,113,48,,,
2016-12-06,19:00,,47,38,,,
2016-12-06,20:00,,82,36,,,
2016-12-06,21:00,,39,33,,,
2016-12-06,22:00,,46,30,,,
2016-12-06,23:00,,34,28,,,
2016-12-07,00:00,,15,26,,,
2016-12-07,01:00,,19,26,,,
2016-12-07,02:00,,8,23,,,
2016-12-07,03:00,,23,26,,,
2016-12-07,04:00,,8,30,,,
2016-12-07,05:00,,3,30,,,
2016-12-07,06:00,,7,32,,,
2016-12-07,07:00,,10,31,,,
2016-12-07,08:00,,18,33,,,
2016-12-07,09:00,,20,33,,,
2016-12-07,10:00,,30,32,,,
2016-12-07,11:00,,29,29,,,
2016-12-07,12:00,,44,30,,,
2016-12-07,13:00,,60,33,,,
2016-12-07,14:00,,44,32,,,
2016-12-07,15:00,,32,32,,,
2016-12-07,16:00,,64,42,,,
2016-12-07,17:00,,90,47,,,
2016-12-07,18:00,,59,47,,,
2016-12-07,19:00,,30,40,,,
2016-12-07,20:00,,29,39,,,
2016-12-07,21:00,,12,34,,,
2016-12-07,22:00,,7,32,,,
2016-12-07,23:00,,6,32,,,
2016-12-08,00:00,,4,30,,,
2016-12-08,01:00,,2,29,,,
2016-12-08,02:00,,1,29,,,
2016-12-08,03:00,,3,29,,,
2016-12-08,04:00,,7,30,,,
2016-12-08,05:00,,11,31,,,
2016-12-08,06:00,,12,34,,,
2016-12-08,07:00,,13,39,,,
2016-12-08,08:00,,31,45,,,
2016-12-08,09:00,,54,48,,,
2016-12-08,10:00,,60,46,,,
2016-12-08,11:00,,80,46,,,
2016-12-08,12:00,,65,44,,,
2016-12-08,13:00,,41,42,,,
2016-12-08,14:00,,42,44,,,
2016-12-08,15:00,,49,50,,,
2016-12-08,16:00,,49,55,,,
2016-12-08,17:00,,61,60,,,
2016-12-08,18:00,,49,57,,,
2016-12-08,19:00,,42,56,,,
2016-12-08,20:00,,23,56,,,
2016-12-08,21:00,,18,56,,,
2016-12-08,22:00,,7,52,,,
2016-12-08,23:00,,6,48,,,
2016-12-09,00:00,,5,46,,,
2016-12-09,01:00,,2,46,,,
2016-12-09,02:00,,2,46,,,
2016-12-09,03:00,,7,42,,,
2016-12-09,04:00,,3,37,,,
2016-12-09,05:00,,8,35,,,
2016-12-09,06:00,,27,40,,,
2016-12-09,07:00,,50,49,,,
2016-12-09,08:00,,68,53,,,
2016-12-09,09:00,,31,40,,,
2016-12-09,10:00,,54,50,,,
2016-12-09,11:00,,49,46,,,
2016-12-09,12:00,,59,48,,,
2016-12-09,13:00,,53,48,,,
2016-12-09,14:00,,15,36,,,
2016-12-09,15:00,,29,43,,,
2016-12-09,16:00,,42,50,,,
2016-12-09,17:00,,63,59,,,
2016-12-09,18:00,,73,59,,,
2016-12-09,19:00,,61,57,,,
2016-12-09,20:00,,39,45,,,
2016-12-09,21:00,,12,33,,,
2016-12-09,22:00,,8,29,,,
2016-12-09,23:00,,7,29,,,
2016-12-10,00:00,,6,25,,,
2016-12-10,01:00,,3,18,,,
2016-12-10,02:00,,2,16,,,
2016-12-10,03:00,,1,14,,,
2016-12-10,04:00,,2,14,,,
2016-12-10,05:00,,7,18,,,
2016-12-10,06:00,,18,24,,,
2016-12-10,07:00,,18,27,,,
2016-12-10,08:00,,42,32,,,
2016-12-10,09:00,,20,29,,,
2016-12-10,10:00,,37,36,,,
2016-12-10,11:00,,30,34,,,
2016-12-10,12:00,,23,33,,,
2016-12-10,13:00,,25,30,,,
2016-12-10,14:00,,24,31,,,
2016-12-10,15:00,,33,38,,,
2016-12-10,16:00,,14,33,,,
2016-12-10,17:00,,83,62,,,
2016-12-10,18:00,,99,59,,,
2016-12-10,19:00,,34,49,,,
2016-12-10,20:00,,17,39,,,
2016-12-10,21:00,,13,35,,,
2016-12-10,22:00,,11,34,,,
2016-12-10,23:00,,4,26,,,
2016-12-11,00:00,,5,25,,,
2016-12-11,01:00,,3,21,,,
2016-12-11,02:00,,5,20,,,
2016-12-11,03:00,,2,18,,,
2016-12-11,04:00,,2,17,,,
2016-12-11,05:00,,1,15,,,
2016-12-11,06:00,,3,15,,,
2016-12-11,07:00,,1,11,,,
2016-12-11,08:00,,2,13,,,
2016-12-11,09:00,,3,13,,,
2016-12-11,10:00,,4,12,,,
2016-12-11,11:00,,6,14,,,
2016-12-11,12:00,,3,9,,,
2016-12-11,13:00,,2,6,,,
2016-12-11,14:00,,2,6,,,
2016-12-11,15:00,,2,6,,,
2016-12-11,16:00,,8,19,,,
2016-12-11,17:00,,12,23,,,
2016-12-11,18:00,,46,49,,,
2016-12-11,19:00,,42,48,,,
2016-12-11,20:00,,12,22,,,
2016-12-11,21:00,,19,29,,,
2016-12-11,22:00,,5,16,,,
2016-12-11,23:00,,12,21,,,
2016-12-12,00:00,,4,11,,,
2016-12-12,01:00,,1,7,,,
2016-12-12,02:00,,4,12,,,
2016-12-12,03:00,,10,17,,,
2016-12-12,04:00,,12,18,,,
2016-12-12,05:00,,13,24,,,
2016-12-12,06:00,,4,12,,,
2016-12-12,07:00,,3,10,,,
2016-12-12,08:00,,6,14,,,
2016-12-12,09:00,,4,12,,,
2016-12-12,10:00,,6,14,,,
2016-12-12,11:00,,8,14,,,
2016-12-12,12:00,,9,16,,,
2016-12-12,13:00,,6,14,,,
2016-12-12,14:00,,11,20,,,
2016-12-12,15:00,,73,53,,,
2016-12-12,16:00,,88,56,,,
2016-12-12,17:00,,80,58,,,
2016-12-12,18:00,,53,53,,,
2016-12-12,19:00,,83,54,,,
2016-12-12,20:00,,65,41,,,
2016-12-12,21:00,,68,29,,,
2016-12-12,22:00,,27,26,,,
2016-12-12,23:00,,17,30,,,
