Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-12-01,,,,,,19,11.27,
2016-12-01,01:00,,1,32,17,,,
2016-12-01,02:00,,1,37,14,,,
2016-12-01,03:00,,1,38,13,,,
2016-12-01,04:00,,1,37,14,,,
2016-12-01,05:00,,1,34,16,,,
2016-12-01,06:00,,1,32,18,,,
2016-12-01,07:00,,1,31,20,,,
2016-12-01,08:00,,1,29,22,,,
2016-12-01,09:00,,1,28,22,,,
2016-12-01,10:00,,1,26,25,,,
2016-12-01,11:00,,1,25,27,,,
2016-12-01,12:00,,2,24,29,,,
2016-12-01,13:00,,2,24,29,,,
2016-12-01,14:00,,1,25,28,,,
2016-12-01,15:00,,1,25,27,,,
2016-12-01,16:00,,1,26,27,,,
2016-12-01,17:00,,1,24,30,,,
2016-12-01,18:00,,1,24,31,,,
2016-12-01,19:00,,1,21,34,,,
2016-12-01,20:00,,1,20,35,,,
2016-12-01,21:00,,1,19,34,,,
2016-12-01,22:00,,1,18,34,,,
2016-12-01,23:00,,1,18,35,,,
2016-12-02,,,,,,8,3.30,
2016-12-02,00:00,,1,18,33,,,
2016-12-02,01:00,,1,14,41,,,
2016-12-02,02:00,,1,6,62,,,
2016-12-02,03:00,,1,4,66,,,
2016-12-02,04:00,,1,4,67,,,
2016-12-02,05:00,,1,4,67,,,
2016-12-02,06:00,,1,3,71,,,
2016-12-02,07:00,,1,3,72,,,
2016-12-02,08:00,,1,3,71,,,
2016-12-02,09:00,,1,4,69,,,
2016-12-02,10:00,,1,4,66,,,
2016-12-02,11:00,,1,5,65,,,
2016-12-02,12:00,,1,4,69,,,
2016-12-02,13:00,,1,4,70,,,
2016-12-02,14:00,,1,4,68,,,
2016-12-02,15:00,,1,5,66,,,
2016-12-02,16:00,,1,7,63,,,
2016-12-02,17:00,,1,11,54,,,
2016-12-02,18:00,,1,13,53,,,
2016-12-02,19:00,,1,16,47,,,
2016-12-02,20:00,,1,18,42,,,
2016-12-02,21:00,,1,22,39,,,
2016-12-02,22:00,,1,25,37,,,
2016-12-02,23:00,,1,26,35,,,
2016-12-03,,,,,,24,14.70,
2016-12-03,00:00,,1,27,34,,,
2016-12-03,01:00,,1,24,35,,,
2016-12-03,02:00,,1,24,34,,,
2016-12-03,03:00,,1,25,32,,,
2016-12-03,04:00,,1,23,32,,,
2016-12-03,05:00,,1,21,34,,,
2016-12-03,06:00,,1,20,34,,,
2016-12-03,07:00,,1,21,32,,,
2016-12-03,08:00,,1,22,31,,,
2016-12-03,09:00,,1,22,31,,,
2016-12-03,10:00,,2,20,36,,,
2016-12-03,11:00,,2,17,40,,,
2016-12-03,12:00,,4,19,32,,,
2016-12-03,13:00,,5,22,28,,,
2016-12-03,14:00,,4,20,33,,,
2016-12-03,15:00,,3,22,31,,,
2016-12-03,16:00,,1,23,30,,,
2016-12-03,17:00,,1,26,28,,,
2016-12-03,18:00,,1,25,29,,,
2016-12-03,19:00,,1,25,29,,,
2016-12-03,20:00,,1,26,27,,,
2016-12-03,21:00,,1,23,30,,,
2016-12-03,22:00,,1,23,29,,,
2016-12-03,23:00,,1,20,33,,,
2016-12-04,,,,,,30,19.59,
2016-12-04,00:00,,1,20,32,,,
2016-12-04,01:00,,1,19,33,,,
2016-12-04,02:00,,1,27,24,,,
2016-12-04,03:00,,1,28,23,,,
2016-12-04,04:00,,1,24,27,,,
2016-12-04,05:00,,1,26,24,,,
2016-12-04,06:00,,1,24,27,,,
2016-12-04,07:00,,1,22,32,,,
2016-12-04,08:00,,1,23,28,,,
2016-12-04,09:00,,1,21,27,,,
2016-12-04,10:00,,2,17,34,,,
2016-12-04,11:00,,2,15,38,,,
2016-12-04,12:00,,2,15,40,,,
2016-12-04,13:00,,2,15,36,,,
2016-12-04,14:00,,1,12,53,,,
2016-12-04,15:00,,1,12,52,,,
2016-12-04,16:00,,1,14,48,,,
2016-12-04,17:00,,1,14,53,,,
2016-12-04,18:00,,1,22,34,,,
2016-12-04,19:00,,1,25,28,,,
2016-12-04,20:00,,1,19,31,,,
2016-12-04,21:00,,1,22,29,,,
2016-12-04,22:00,,1,23,26,,,
2016-12-04,23:00,,1,41,14,,,
2016-12-05,,,,,,16,12.44,
2016-12-05,00:00,,1,49,13,,,
2016-12-05,01:00,,1,55,9,,,
2016-12-05,02:00,,1,51,14,,,
2016-12-05,03:00,,1,39,22,,,
2016-12-05,04:00,,1,31,25,,,
2016-12-05,05:00,,1,18,38,,,
2016-12-05,06:00,,1,11,55,,,
2016-12-05,07:00,,1,8,60,,,
2016-12-05,08:00,,1,16,45,,,
2016-12-05,09:00,,1,19,40,,,
2016-12-05,10:00,,2,18,42,,,
2016-12-05,11:00,,3,17,44,,,
2016-12-05,12:00,,3,17,47,,,
2016-12-05,13:00,,3,20,42,,,
2016-12-05,14:00,,3,21,42,,,
2016-12-05,15:00,,3,25,36,,,
2016-12-05,16:00,,1,27,34,,,
2016-12-05,17:00,,1,28,32,,,
2016-12-05,18:00,,1,29,30,,,
2016-12-05,19:00,,1,24,37,,,
2016-12-05,20:00,,1,24,35,,,
2016-12-05,21:00,,1,30,23,,,
2016-12-05,22:00,,1,36,14,,,
2016-12-05,23:00,,1,38,10,,,
2016-12-06,,,,,,30,24.80,
2016-12-06,00:00,,1,41,6,,,
2016-12-06,01:00,,1,39,4,,,
2016-12-06,02:00,,1,35,5,,,
2016-12-06,03:00,,1,34,5,,,
2016-12-06,04:00,,1,34,6,,,
2016-12-06,05:00,,1,33,6,,,
2016-12-06,06:00,,1,32,7,,,
2016-12-06,07:00,,1,31,7,,,
2016-12-06,08:00,,1,31,7,,,
2016-12-06,09:00,,4,29,8,,,
2016-12-06,10:00,,7,27,12,,,
2016-12-06,11:00,,8,26,13,,,
2016-12-06,12:00,,8,27,14,,,
2016-12-06,13:00,,8,28,15,,,
2016-12-06,14:00,,9,29,16,,,
2016-12-06,15:00,,7,30,14,,,
2016-12-06,16:00,,4,35,9,,,
2016-12-06,17:00,,2,41,5,,,
2016-12-06,18:00,,3,45,1,,,
2016-12-06,19:00,,5,45,1,,,
2016-12-06,20:00,,6,45,1,,,
2016-12-06,21:00,,4,45,1,,,
2016-12-06,22:00,,4,44,1,,,
2016-12-06,23:00,,2,44,1,,,
2016-12-07,,,,,,17,13.46,
2016-12-07,00:00,,2,44,2,,,
2016-12-07,01:00,,1,38,9,,,
2016-12-07,02:00,,1,31,26,,,
2016-12-07,03:00,,1,22,44,,,
2016-12-07,04:00,,1,25,39,,,
2016-12-07,05:00,,1,25,28,,,
2016-12-07,06:00,,1,24,24,,,
2016-12-07,07:00,,1,24,27,,,
2016-12-07,08:00,,1,18,37,,,
2016-12-07,09:00,,1,22,33,,,
2016-12-07,10:00,,2,22,32,,,
2016-12-07,11:00,,4,26,33,,,
2016-12-07,12:00,,6,30,32,,,
2016-12-07,13:00,,6,28,33,,,
2016-12-07,14:00,,3,24,36,,,
2016-12-07,15:00,,1,21,39,,,
2016-12-07,16:00,,1,22,39,,,
2016-12-07,17:00,,1,23,37,,,
2016-12-07,18:00,,1,24,36,,,
2016-12-07,19:00,,1,23,35,,,
2016-12-07,20:00,,1,21,37,,,
2016-12-07,21:00,,1,21,37,,,
2016-12-07,22:00,,1,20,39,,,
2016-12-07,23:00,,1,18,41,,,
2016-12-08,,,,,,11,9.60,
2016-12-08,00:00,,1,17,41,,,
2016-12-08,01:00,,1,17,41,,,
2016-12-08,02:00,,1,16,42,,,
2016-12-08,03:00,,1,16,40,,,
2016-12-08,04:00,,1,16,41,,,
2016-12-08,05:00,,1,16,41,,,
2016-12-08,06:00,,1,16,41,,,
2016-12-08,07:00,,1,17,41,,,
2016-12-08,08:00,,1,17,42,,,
2016-12-08,09:00,,1,20,41,,,
2016-12-08,10:00,,2,23,39,,,
2016-12-08,11:00,,3,22,44,,,
2016-12-08,12:00,,3,21,48,,,
2016-12-08,13:00,,3,22,49,,,
2016-12-08,14:00,,3,25,45,,,
2016-12-08,15:00,,2,28,40,,,
2016-12-08,16:00,,1,34,31,,,
2016-12-08,17:00,,1,38,25,,,
2016-12-08,18:00,,1,37,26,,,
2016-12-08,19:00,,1,34,28,,,
2016-12-08,20:00,,1,32,30,,,
2016-12-08,21:00,,1,31,28,,,
2016-12-08,22:00,,1,33,25,,,
2016-12-08,23:00,,1,35,21,,,
2016-12-09,,,,,,18,14.26,
2016-12-09,00:00,,1,40,16,,,
2016-12-09,01:00,,1,38,17,,,
2016-12-09,02:00,,1,34,22,,,
2016-12-09,03:00,,1,35,21,,,
2016-12-09,04:00,,1,38,18,,,
